,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: Age 0 to 4,0
1,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability,0
2,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: With dependent children,0
3,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: No dependent children,0
4,2011,E02003873,2011 super output areas - middle layer,297,count of Household; All households,0
5,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household,0
6,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household: With dependent children,0
7,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household: No dependent children,0
8,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: All ages,0
9,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: Age 0 to 4,0
10,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability,0
11,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: With dependent children,0
12,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: No dependent children,0
13,2011,E02003873,2011 super output areas - middle layer,297,count of Household; All households,0
14,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household,0
15,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household: With dependent children,0
16,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household: No dependent children,0
17,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: All ages,0
18,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: Age 0 to 4,0
19,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability,0
20,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: With dependent children,0
21,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: No dependent children,0
22,2011,E02003873,2011 super output areas - middle layer,297,count of Household; All households,0
23,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household,0
24,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household: With dependent children,0
25,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household: No dependent children,0
26,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: All ages,0
27,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: Age 0 to 4,0
28,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability,0
29,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: With dependent children,0
30,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: No dependent children,0
31,2011,E02003873,2011 super output areas - middle layer,297,count of Household; All households,0
32,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household,0
33,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household: With dependent children,0
34,2011,E02003873,2011 super output areas - middle layer,297,No adults in employment in household: No dependent children,0
35,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: All ages,0
36,2011,E02003873,2011 super output areas - middle layer,297,Dependent children in household: Age 0 to 4,0
37,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability,0
38,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: With dependent children,0
39,2011,E02003873,2011 super output areas - middle layer,297,One person in household with a long-term health problem or disability: No dependent children,0
