,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02002559,2011 super output areas - middle layer,297,All categories: Occupation,4735
1,2011,E02002559,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",665
2,2011,E02002559,2011 super output areas - middle layer,297,2. Professional occupations,1023
3,2011,E02002559,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,782
4,2011,E02002559,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,539
5,2011,E02002559,2011 super output areas - middle layer,297,5. Skilled trades occupations,548
6,2011,E02002559,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",359
7,2011,E02002559,2011 super output areas - middle layer,297,7. Sales and customer service occupations,305
8,2011,E02002559,2011 super output areas - middle layer,297,8. Process plant and machine operatives,225
9,2011,E02002559,2011 super output areas - middle layer,297,9. Elementary occupations,289
10,2011,E02002560,2011 super output areas - middle layer,297,All categories: Occupation,3127
11,2011,E02002560,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",281
12,2011,E02002560,2011 super output areas - middle layer,297,2. Professional occupations,346
13,2011,E02002560,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,344
14,2011,E02002560,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,440
15,2011,E02002560,2011 super output areas - middle layer,297,5. Skilled trades occupations,434
16,2011,E02002560,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",324
17,2011,E02002560,2011 super output areas - middle layer,297,7. Sales and customer service occupations,400
18,2011,E02002560,2011 super output areas - middle layer,297,8. Process plant and machine operatives,246
19,2011,E02002560,2011 super output areas - middle layer,297,9. Elementary occupations,312
20,2011,E02002561,2011 super output areas - middle layer,297,All categories: Occupation,2903
21,2011,E02002561,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",272
22,2011,E02002561,2011 super output areas - middle layer,297,2. Professional occupations,383
23,2011,E02002561,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,362
24,2011,E02002561,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,439
25,2011,E02002561,2011 super output areas - middle layer,297,5. Skilled trades occupations,321
26,2011,E02002561,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",297
27,2011,E02002561,2011 super output areas - middle layer,297,7. Sales and customer service occupations,329
28,2011,E02002561,2011 super output areas - middle layer,297,8. Process plant and machine operatives,232
29,2011,E02002561,2011 super output areas - middle layer,297,9. Elementary occupations,268
30,2011,E02002562,2011 super output areas - middle layer,297,All categories: Occupation,2772
31,2011,E02002562,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",181
32,2011,E02002562,2011 super output areas - middle layer,297,2. Professional occupations,248
33,2011,E02002562,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,228
34,2011,E02002562,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,332
35,2011,E02002562,2011 super output areas - middle layer,297,5. Skilled trades occupations,391
36,2011,E02002562,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",296
37,2011,E02002562,2011 super output areas - middle layer,297,7. Sales and customer service occupations,411
38,2011,E02002562,2011 super output areas - middle layer,297,8. Process plant and machine operatives,285
39,2011,E02002562,2011 super output areas - middle layer,297,9. Elementary occupations,400
40,2011,E02002563,2011 super output areas - middle layer,297,All categories: Occupation,2420
41,2011,E02002563,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",192
42,2011,E02002563,2011 super output areas - middle layer,297,2. Professional occupations,278
43,2011,E02002563,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,251
44,2011,E02002563,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,266
45,2011,E02002563,2011 super output areas - middle layer,297,5. Skilled trades occupations,320
46,2011,E02002563,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",275
47,2011,E02002563,2011 super output areas - middle layer,297,7. Sales and customer service occupations,297
48,2011,E02002563,2011 super output areas - middle layer,297,8. Process plant and machine operatives,215
49,2011,E02002563,2011 super output areas - middle layer,297,9. Elementary occupations,326
50,2011,E02002564,2011 super output areas - middle layer,297,All categories: Occupation,4134
51,2011,E02002564,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",279
52,2011,E02002564,2011 super output areas - middle layer,297,2. Professional occupations,448
53,2011,E02002564,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,377
54,2011,E02002564,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,563
55,2011,E02002564,2011 super output areas - middle layer,297,5. Skilled trades occupations,532
56,2011,E02002564,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",476
57,2011,E02002564,2011 super output areas - middle layer,297,7. Sales and customer service occupations,504
58,2011,E02002564,2011 super output areas - middle layer,297,8. Process plant and machine operatives,372
59,2011,E02002564,2011 super output areas - middle layer,297,9. Elementary occupations,583
60,2011,E02002565,2011 super output areas - middle layer,297,All categories: Occupation,2879
61,2011,E02002565,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",191
62,2011,E02002565,2011 super output areas - middle layer,297,2. Professional occupations,448
63,2011,E02002565,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,341
64,2011,E02002565,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,395
65,2011,E02002565,2011 super output areas - middle layer,297,5. Skilled trades occupations,288
66,2011,E02002565,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",290
67,2011,E02002565,2011 super output areas - middle layer,297,7. Sales and customer service occupations,377
68,2011,E02002565,2011 super output areas - middle layer,297,8. Process plant and machine operatives,217
69,2011,E02002565,2011 super output areas - middle layer,297,9. Elementary occupations,332
70,2011,E02002566,2011 super output areas - middle layer,297,All categories: Occupation,3132
71,2011,E02002566,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",258
72,2011,E02002566,2011 super output areas - middle layer,297,2. Professional occupations,469
73,2011,E02002566,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,299
74,2011,E02002566,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,304
75,2011,E02002566,2011 super output areas - middle layer,297,5. Skilled trades occupations,335
76,2011,E02002566,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",286
77,2011,E02002566,2011 super output areas - middle layer,297,7. Sales and customer service occupations,403
78,2011,E02002566,2011 super output areas - middle layer,297,8. Process plant and machine operatives,226
79,2011,E02002566,2011 super output areas - middle layer,297,9. Elementary occupations,552
80,2011,E02002567,2011 super output areas - middle layer,297,All categories: Occupation,2961
81,2011,E02002567,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",200
82,2011,E02002567,2011 super output areas - middle layer,297,2. Professional occupations,229
83,2011,E02002567,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,221
84,2011,E02002567,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,323
85,2011,E02002567,2011 super output areas - middle layer,297,5. Skilled trades occupations,418
86,2011,E02002567,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",352
87,2011,E02002567,2011 super output areas - middle layer,297,7. Sales and customer service occupations,442
88,2011,E02002567,2011 super output areas - middle layer,297,8. Process plant and machine operatives,287
89,2011,E02002567,2011 super output areas - middle layer,297,9. Elementary occupations,489
90,2011,E02002568,2011 super output areas - middle layer,297,All categories: Occupation,2826
91,2011,E02002568,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",430
92,2011,E02002568,2011 super output areas - middle layer,297,2. Professional occupations,899
93,2011,E02002568,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,453
94,2011,E02002568,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,313
95,2011,E02002568,2011 super output areas - middle layer,297,5. Skilled trades occupations,175
96,2011,E02002568,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",183
97,2011,E02002568,2011 super output areas - middle layer,297,7. Sales and customer service occupations,160
98,2011,E02002568,2011 super output areas - middle layer,297,8. Process plant and machine operatives,83
99,2011,E02002568,2011 super output areas - middle layer,297,9. Elementary occupations,130
100,2011,E02002569,2011 super output areas - middle layer,297,All categories: Occupation,3921
101,2011,E02002569,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",488
102,2011,E02002569,2011 super output areas - middle layer,297,2. Professional occupations,984
103,2011,E02002569,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,571
104,2011,E02002569,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,612
105,2011,E02002569,2011 super output areas - middle layer,297,5. Skilled trades occupations,321
106,2011,E02002569,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",253
107,2011,E02002569,2011 super output areas - middle layer,297,7. Sales and customer service occupations,298
108,2011,E02002569,2011 super output areas - middle layer,297,8. Process plant and machine operatives,150
109,2011,E02002569,2011 super output areas - middle layer,297,9. Elementary occupations,244
110,2011,E02002570,2011 super output areas - middle layer,297,All categories: Occupation,3557
111,2011,E02002570,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",273
112,2011,E02002570,2011 super output areas - middle layer,297,2. Professional occupations,295
113,2011,E02002570,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,326
114,2011,E02002570,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,362
115,2011,E02002570,2011 super output areas - middle layer,297,5. Skilled trades occupations,514
116,2011,E02002570,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",443
117,2011,E02002570,2011 super output areas - middle layer,297,7. Sales and customer service occupations,482
118,2011,E02002570,2011 super output areas - middle layer,297,8. Process plant and machine operatives,323
119,2011,E02002570,2011 super output areas - middle layer,297,9. Elementary occupations,539
120,2011,E02002571,2011 super output areas - middle layer,297,All categories: Occupation,2858
121,2011,E02002571,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",195
122,2011,E02002571,2011 super output areas - middle layer,297,2. Professional occupations,212
123,2011,E02002571,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,299
124,2011,E02002571,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,280
125,2011,E02002571,2011 super output areas - middle layer,297,5. Skilled trades occupations,409
126,2011,E02002571,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",340
127,2011,E02002571,2011 super output areas - middle layer,297,7. Sales and customer service occupations,377
128,2011,E02002571,2011 super output areas - middle layer,297,8. Process plant and machine operatives,279
129,2011,E02002571,2011 super output areas - middle layer,297,9. Elementary occupations,467
130,2011,E02002572,2011 super output areas - middle layer,297,All categories: Occupation,2670
131,2011,E02002572,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",178
132,2011,E02002572,2011 super output areas - middle layer,297,2. Professional occupations,362
133,2011,E02002572,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,273
134,2011,E02002572,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,236
135,2011,E02002572,2011 super output areas - middle layer,297,5. Skilled trades occupations,338
136,2011,E02002572,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",285
137,2011,E02002572,2011 super output areas - middle layer,297,7. Sales and customer service occupations,352
