,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E01013032,2011 super output areas - lower layer,298,All usual residents,1444.0
1,2011,E01013032,2011 super output areas - lower layer,298,Males,704.0
2,2011,E01013032,2011 super output areas - lower layer,298,Females,740.0
3,2011,E01013032,2011 super output areas - lower layer,298,Lives in a household,1444.0
4,2011,E01013032,2011 super output areas - lower layer,298,Lives in a communal establishment,0.0
5,2011,E01013032,2011 super output areas - lower layer,298,Schoolchild or full-time student aged 4 and over at their non term-time address,8.0
6,2011,E01013032,2011 super output areas - lower layer,298,Area (Hectares),872.48
7,2011,E01013032,2011 super output areas - lower layer,298,Density (number of persons per hectare),1.7
8,2011,E01013035,2011 super output areas - lower layer,298,All usual residents,1324.0
9,2011,E01013035,2011 super output areas - lower layer,298,Males,670.0
10,2011,E01013035,2011 super output areas - lower layer,298,Females,654.0
11,2011,E01013035,2011 super output areas - lower layer,298,Lives in a household,1324.0
12,2011,E01013035,2011 super output areas - lower layer,298,Lives in a communal establishment,0.0
13,2011,E01013035,2011 super output areas - lower layer,298,Schoolchild or full-time student aged 4 and over at their non term-time address,21.0
14,2011,E01013035,2011 super output areas - lower layer,298,Area (Hectares),1335.45
15,2011,E01013035,2011 super output areas - lower layer,298,Density (number of persons per hectare),1.0
16,2011,E01012954,2011 super output areas - lower layer,298,All usual residents,1241.0
17,2011,E01012954,2011 super output areas - lower layer,298,Males,593.0
18,2011,E01012954,2011 super output areas - lower layer,298,Females,648.0
19,2011,E01012954,2011 super output areas - lower layer,298,Lives in a household,1241.0
20,2011,E01012954,2011 super output areas - lower layer,298,Lives in a communal establishment,0.0
21,2011,E01012954,2011 super output areas - lower layer,298,Schoolchild or full-time student aged 4 and over at their non term-time address,19.0
22,2011,E01012954,2011 super output areas - lower layer,298,Area (Hectares),303.28
23,2011,E01012954,2011 super output areas - lower layer,298,Density (number of persons per hectare),4.1
24,2011,E01012956,2011 super output areas - lower layer,298,All usual residents,1242.0
25,2011,E01012956,2011 super output areas - lower layer,298,Males,606.0
26,2011,E01012956,2011 super output areas - lower layer,298,Females,636.0
27,2011,E01012956,2011 super output areas - lower layer,298,Lives in a household,1242.0
28,2011,E01012956,2011 super output areas - lower layer,298,Lives in a communal establishment,0.0
29,2011,E01012956,2011 super output areas - lower layer,298,Schoolchild or full-time student aged 4 and over at their non term-time address,20.0
30,2011,E01012956,2011 super output areas - lower layer,298,Area (Hectares),41.17
31,2011,E01012956,2011 super output areas - lower layer,298,Density (number of persons per hectare),30.2
32,2011,E01012958,2011 super output areas - lower layer,298,All usual residents,1047.0
33,2011,E01012958,2011 super output areas - lower layer,298,Males,507.0
34,2011,E01012958,2011 super output areas - lower layer,298,Females,540.0
35,2011,E01012958,2011 super output areas - lower layer,298,Lives in a household,1047.0
36,2011,E01012958,2011 super output areas - lower layer,298,Lives in a communal establishment,0.0
37,2011,E01012958,2011 super output areas - lower layer,298,Schoolchild or full-time student aged 4 and over at their non term-time address,22.0
38,2011,E01012958,2011 super output areas - lower layer,298,Area (Hectares),27.06
39,2011,E01012958,2011 super output areas - lower layer,298,Density (number of persons per hectare),38.7
40,2011,E01012961,2011 super output areas - lower layer,298,All usual residents,1516.0
41,2011,E01012961,2011 super output areas - lower layer,298,Males,738.0
42,2011,E01012961,2011 super output areas - lower layer,298,Females,778.0
43,2011,E01012961,2011 super output areas - lower layer,298,Lives in a household,1466.0
44,2011,E01012961,2011 super output areas - lower layer,298,Lives in a communal establishment,50.0
45,2011,E01012961,2011 super output areas - lower layer,298,Schoolchild or full-time student aged 4 and over at their non term-time address,16.0
46,2011,E01012961,2011 super output areas - lower layer,298,Area (Hectares),130.9
47,2011,E01012961,2011 super output areas - lower layer,298,Density (number of persons per hectare),11.6
48,2011,E01012966,2011 super output areas - lower layer,298,All usual residents,1284.0
49,2011,E01012966,2011 super output areas - lower layer,298,Males,607.0
