,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,W01001662,2011 super output areas - lower layer,298,Females: Total,0
1,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 15 hours or less worked,0
2,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 16 to 30 hours worked,0
3,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 31 to 48 hours worked,0
4,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 49 or more hours worked,0
5,2011,W01001662,2011 super output areas - lower layer,298,All usual residents aged 16 to 74 in employment the week before the census,0
6,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 15 hours or less worked,0
7,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 16 to 30 hours worked,0
8,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 31 to 48 hours worked,0
9,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 49 or more hours worked,0
10,2011,W01001662,2011 super output areas - lower layer,298,Males: Total,0
11,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 15 hours or less worked,0
12,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 16 to 30 hours worked,0
13,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 31 to 48 hours worked,0
14,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 49 or more hours worked,0
15,2011,W01001662,2011 super output areas - lower layer,298,Females: Total,0
16,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 15 hours or less worked,0
17,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 16 to 30 hours worked,0
18,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 31 to 48 hours worked,0
19,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 49 or more hours worked,0
20,2011,W01001662,2011 super output areas - lower layer,298,All usual residents aged 16 to 74 in employment the week before the census,0
21,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 15 hours or less worked,0
22,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 16 to 30 hours worked,0
23,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 31 to 48 hours worked,0
24,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 49 or more hours worked,0
25,2011,W01001662,2011 super output areas - lower layer,298,Males: Total,0
26,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 15 hours or less worked,0
27,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 16 to 30 hours worked,0
28,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 31 to 48 hours worked,0
29,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 49 or more hours worked,0
30,2011,W01001662,2011 super output areas - lower layer,298,Females: Total,0
31,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 15 hours or less worked,0
32,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 16 to 30 hours worked,0
33,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 31 to 48 hours worked,0
34,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 49 or more hours worked,0
35,2011,W01001662,2011 super output areas - lower layer,298,All usual residents aged 16 to 74 in employment the week before the census,0
36,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 15 hours or less worked,0
37,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 16 to 30 hours worked,0
38,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 31 to 48 hours worked,0
39,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 49 or more hours worked,0
40,2011,W01001662,2011 super output areas - lower layer,298,Males: Total,0
41,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 15 hours or less worked,0
42,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 16 to 30 hours worked,0
43,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 31 to 48 hours worked,0
44,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 49 or more hours worked,0
45,2011,W01001662,2011 super output areas - lower layer,298,Females: Total,0
46,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 15 hours or less worked,0
47,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 16 to 30 hours worked,0
48,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 31 to 48 hours worked,0
49,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 49 or more hours worked,0
50,2011,W01001662,2011 super output areas - lower layer,298,All usual residents aged 16 to 74 in employment the week before the census,0
51,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 15 hours or less worked,0
52,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 16 to 30 hours worked,0
53,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 31 to 48 hours worked,0
54,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 49 or more hours worked,0
55,2011,W01001662,2011 super output areas - lower layer,298,Males: Total,0
56,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 15 hours or less worked,0
57,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 16 to 30 hours worked,0
58,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 31 to 48 hours worked,0
59,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 49 or more hours worked,0
60,2011,W01001662,2011 super output areas - lower layer,298,Females: Total,0
61,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 15 hours or less worked,0
62,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 16 to 30 hours worked,0
63,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 31 to 48 hours worked,0
64,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 49 or more hours worked,0
65,2011,W01001662,2011 super output areas - lower layer,298,All usual residents aged 16 to 74 in employment the week before the census,0
66,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 15 hours or less worked,0
67,2011,W01001662,2011 super output areas - lower layer,298,Part-time: 16 to 30 hours worked,0
68,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 31 to 48 hours worked,0
69,2011,W01001662,2011 super output areas - lower layer,298,Full-time: 49 or more hours worked,0
70,2011,W01001662,2011 super output areas - lower layer,298,Males: Total,0
71,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 15 hours or less worked,0
72,2011,W01001662,2011 super output areas - lower layer,298,Males: Part-time: 16 to 30 hours worked,0
73,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 31 to 48 hours worked,0
74,2011,W01001662,2011 super output areas - lower layer,298,Males: Full-time: 49 or more hours worked,0
75,2011,W01001662,2011 super output areas - lower layer,298,Females: Total,0
76,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 15 hours or less worked,0
77,2011,W01001662,2011 super output areas - lower layer,298,Females: Part-time: 16 to 30 hours worked,0
78,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 31 to 48 hours worked,0
79,2011,W01001662,2011 super output areas - lower layer,298,Females: Full-time: 49 or more hours worked,0
80,2011,W01001633,2011 super output areas - lower layer,298,All usual residents aged 16 to 74 in employment the week before the census,565
81,2011,W01001633,2011 super output areas - lower layer,298,Part-time: 15 hours or less worked,36
82,2011,W01001633,2011 super output areas - lower layer,298,Part-time: 16 to 30 hours worked,154
83,2011,W01001633,2011 super output areas - lower layer,298,Full-time: 31 to 48 hours worked,337
84,2011,W01001633,2011 super output areas - lower layer,298,Full-time: 49 or more hours worked,38
85,2011,W01001633,2011 super output areas - lower layer,298,Males: Total,280
86,2011,W01001633,2011 super output areas - lower layer,298,Males: Part-time: 15 hours or less worked,9
87,2011,W01001633,2011 super output areas - lower layer,298,Males: Part-time: 16 to 30 hours worked,40
88,2011,W01001633,2011 super output areas - lower layer,298,Males: Full-time: 31 to 48 hours worked,198
89,2011,W01001633,2011 super output areas - lower layer,298,Males: Full-time: 49 or more hours worked,33
90,2011,W01001633,2011 super output areas - lower layer,298,Females: Total,285
91,2011,W01001633,2011 super output areas - lower layer,298,Females: Part-time: 15 hours or less worked,27
92,2011,W01001633,2011 super output areas - lower layer,298,Females: Part-time: 16 to 30 hours worked,114
93,2011,W01001633,2011 super output areas - lower layer,298,Females: Full-time: 31 to 48 hours worked,139
94,2011,W01001633,2011 super output areas - lower layer,298,Females: Full-time: 49 or more hours worked,5
95,2011,W01001633,2011 super output areas - lower layer,298,All usual residents aged 16 to 74 in employment the week before the census,0
96,2011,W01001633,2011 super output areas - lower layer,298,Part-time: 15 hours or less worked,0
97,2011,W01001633,2011 super output areas - lower layer,298,Part-time: 16 to 30 hours worked,0
98,2011,W01001633,2011 super output areas - lower layer,298,Full-time: 31 to 48 hours worked,0
99,2011,W01001633,2011 super output areas - lower layer,298,Full-time: 49 or more hours worked,0
100,2011,W01001633,2011 super output areas - lower layer,298,Males: Total,0
101,2011,W01001633,2011 super output areas - lower layer,298,Males: Part-time: 15 hours or less worked,0
102,2011,W01001633,2011 super output areas - lower layer,298,Males: Part-time: 16 to 30 hours worked,0
103,2011,W01001633,2011 super output areas - lower layer,298,Males: Full-time: 31 to 48 hours worked,0
104,2011,W01001633,2011 super output areas - lower layer,298,Males: Full-time: 49 or more hours worked,0
105,2011,W01001633,2011 super output areas - lower layer,298,Females: Total,0
106,2011,W01001633,2011 super output areas - lower layer,298,Females: Part-time: 15 hours or less worked,0
107,2011,W01001633,2011 super output areas - lower layer,298,Females: Part-time: 16 to 30 hours worked,0
108,2011,W01001633,2011 super output areas - lower layer,298,Females: Full-time: 31 to 48 hours worked,0
109,2011,W01001633,2011 super output areas - lower layer,298,Females: Full-time: 49 or more hours worked,0
110,2011,W01001633,2011 super output areas - lower layer,298,All usual residents aged 16 to 74 in employment the week before the census,0
111,2011,W01001633,2011 super output areas - lower layer,298,Part-time: 15 hours or less worked,0
112,2011,W01001633,2011 super output areas - lower layer,298,Part-time: 16 to 30 hours worked,0
113,2011,W01001633,2011 super output areas - lower layer,298,Full-time: 31 to 48 hours worked,0
114,2011,W01001633,2011 super output areas - lower layer,298,Full-time: 49 or more hours worked,0
115,2011,W01001633,2011 super output areas - lower layer,298,Males: Total,0
116,2011,W01001633,2011 super output areas - lower layer,298,Males: Part-time: 15 hours or less worked,0
117,2011,W01001633,2011 super output areas - lower layer,298,Males: Part-time: 16 to 30 hours worked,0
