,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_58_NAME,OBS_VALUE
0,2021,E02004974,2021 super output areas - middle layer,152,Total: All Usual Residents,9075
1,2021,E02004974,2021 super output areas - middle layer,152,Christian,3681
2,2021,E02004974,2021 super output areas - middle layer,152,Buddhist,94
3,2021,E02004974,2021 super output areas - middle layer,152,Hindu,1277
4,2021,E02004974,2021 super output areas - middle layer,152,Jewish,170
5,2021,E02004974,2021 super output areas - middle layer,152,Muslim ,800
6,2021,E02004974,2021 super output areas - middle layer,152,Sikh,120
7,2021,E02004974,2021 super output areas - middle layer,152,No religion,2291
8,2021,E02004974,2021 super output areas - middle layer,152,No religion: Agnostic,3
9,2021,E02004974,2021 super output areas - middle layer,152,No religion: Atheist,3
10,2021,E02004974,2021 super output areas - middle layer,152,No religion: Free Thinker,2
11,2021,E02004974,2021 super output areas - middle layer,152,No religion: Humanist,1
12,2021,E02004974,2021 super output areas - middle layer,152,No religion: No religion,2282
13,2021,E02004974,2021 super output areas - middle layer,152,No religion: Realist,0
14,2021,E02004974,2021 super output areas - middle layer,152,Other religion,109
15,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Alevi,3
16,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Animism,0
17,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Baha'i,1
18,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Believe in God,0
19,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Brahma Kumari,0
20,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
21,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
22,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Confucianist,0
23,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Deist,0
24,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Druid,1
25,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Druze,0
26,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Eckankar,0
27,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Heathen,0
28,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Jain,50
29,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Mixed Religion,13
30,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Mysticism,0
31,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Native American Church,0
32,2021,E02004974,2021 super output areas - middle layer,152,Other religion: New Age,0
33,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Occult,0
34,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Other religions,16
35,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Own Belief System,0
36,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Pagan,5
37,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Pantheism,0
38,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Rastafarian,2
39,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Ravidassia,0
40,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Reconstructionist,0
41,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Satanism,0
42,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Scientology,0
43,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Shamanism,0
44,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Shintoism,0
45,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Spiritual,5
46,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Spiritualist,3
47,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Taoist,2
48,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Theism,0
49,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Thelemite,0
50,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Traditional African Religion,0
51,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Unification Church,0
52,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Universalist,3
53,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Valmiki,0
54,2021,E02004974,2021 super output areas - middle layer,152,Other religion: Vodun,0
