,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E02001626,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,120
1,2021,E02001626,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,151
2,2021,E02001626,2021 super output areas - middle layer,152,Economically inactive: Other,96
3,2021,E02001627,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5019
4,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students),3353
5,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,3201
6,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,2849
7,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,731
8,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,2118
9,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,34
10,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,11
11,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,23
12,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,318
13,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,137
14,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,181
15,2021,E02001627,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,152
16,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student,98
17,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,79
18,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,77
19,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,61
20,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,16
21,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
22,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
23,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
24,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,2
25,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
26,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
27,2021,E02001627,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,19
28,2021,E02001627,2021 super output areas - middle layer,152,Economically inactive,1568
29,2021,E02001627,2021 super output areas - middle layer,152,Economically inactive: Retired,807
30,2021,E02001627,2021 super output areas - middle layer,152,Economically inactive: Student,219
31,2021,E02001627,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,200
32,2021,E02001627,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,182
33,2021,E02001627,2021 super output areas - middle layer,152,Economically inactive: Other,160
34,2021,E02001628,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4765
35,2021,E02001628,2021 super output areas - middle layer,152,Economically active (excluding full-time students),2200
36,2021,E02001628,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,1991
