,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_58_NAME,OBS_VALUE
0,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Reconstructionist,1
1,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Satanism,2
2,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Scientology,3
3,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Shamanism,0
4,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Shintoism,0
5,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Spiritual,14
6,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Spiritualist,1
7,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Taoist,0
8,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Theism,0
9,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Thelemite,0
10,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Traditional African Religion,0
11,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Unification Church,0
12,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Universalist,0
13,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Valmiki,0
14,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Vodun,0
15,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Wicca,1
16,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Witchcraft,0
17,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Yazidi ,0
18,2021,E02004193,2021 super output areas - middle layer,152,Other religion: Zoroastrian,0
19,2021,E02004193,2021 super output areas - middle layer,152,Religion not stated,656
20,2021,E02004194,2021 super output areas - middle layer,152,Total: All Usual Residents,7383
21,2021,E02004194,2021 super output areas - middle layer,152,Christian,3056
22,2021,E02004194,2021 super output areas - middle layer,152,Buddhist,74
23,2021,E02004194,2021 super output areas - middle layer,152,Hindu,10
24,2021,E02004194,2021 super output areas - middle layer,152,Jewish,16
25,2021,E02004194,2021 super output areas - middle layer,152,Muslim ,20
26,2021,E02004194,2021 super output areas - middle layer,152,Sikh,1
27,2021,E02004194,2021 super output areas - middle layer,152,No religion,3529
28,2021,E02004194,2021 super output areas - middle layer,152,No religion: Agnostic,7
29,2021,E02004194,2021 super output areas - middle layer,152,No religion: Atheist,2
30,2021,E02004194,2021 super output areas - middle layer,152,No religion: Free Thinker,0
31,2021,E02004194,2021 super output areas - middle layer,152,No religion: Humanist,4
32,2021,E02004194,2021 super output areas - middle layer,152,No religion: No religion,3516
33,2021,E02004194,2021 super output areas - middle layer,152,No religion: Realist,0
34,2021,E02004194,2021 super output areas - middle layer,152,Other religion,122
35,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Alevi,0
36,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Animism,4
37,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Baha'i,0
38,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Believe in God,1
39,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Brahma Kumari,0
40,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
41,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
42,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Confucianist,0
43,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Deist,0
44,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Druid,3
45,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Druze,0
46,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Eckankar,0
47,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Heathen,0
48,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Jain,1
49,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Mixed Religion,9
50,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Mysticism,0
51,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Native American Church,0
52,2021,E02004194,2021 super output areas - middle layer,152,Other religion: New Age,0
53,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Occult,1
54,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Other religions,25
55,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Own Belief System,1
56,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Pagan,40
57,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Pantheism,3
58,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Rastafarian,0
59,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Ravidassia,0
60,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Reconstructionist,1
61,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Satanism,0
62,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Scientology,1
63,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Shamanism,0
64,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Shintoism,3
65,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Spiritual,16
66,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Spiritualist,5
67,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Taoist,5
68,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Theism,0
69,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Thelemite,0
70,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Traditional African Religion,0
71,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Unification Church,0
72,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Universalist,2
73,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Valmiki,0
74,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Vodun,0
75,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Wicca,1
76,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Witchcraft,0
77,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Yazidi ,0
78,2021,E02004194,2021 super output areas - middle layer,152,Other religion: Zoroastrian,0
79,2021,E02004194,2021 super output areas - middle layer,152,Religion not stated,555
80,2021,E02004195,2021 super output areas - middle layer,152,Total: All Usual Residents,5260
81,2021,E02004195,2021 super output areas - middle layer,152,Christian,2553
82,2021,E02004195,2021 super output areas - middle layer,152,Buddhist,21
83,2021,E02004195,2021 super output areas - middle layer,152,Hindu,9
84,2021,E02004195,2021 super output areas - middle layer,152,Jewish,10
85,2021,E02004195,2021 super output areas - middle layer,152,Muslim ,89
86,2021,E02004195,2021 super output areas - middle layer,152,Sikh,2
87,2021,E02004195,2021 super output areas - middle layer,152,No religion,2214
88,2021,E02004195,2021 super output areas - middle layer,152,No religion: Agnostic,1
89,2021,E02004195,2021 super output areas - middle layer,152,No religion: Atheist,0
90,2021,E02004195,2021 super output areas - middle layer,152,No religion: Free Thinker,0
91,2021,E02004195,2021 super output areas - middle layer,152,No religion: Humanist,0
92,2021,E02004195,2021 super output areas - middle layer,152,No religion: No religion,2213
93,2021,E02004195,2021 super output areas - middle layer,152,No religion: Realist,0
94,2021,E02004195,2021 super output areas - middle layer,152,Other religion,24
95,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Alevi,0
96,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Animism,0
97,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Baha'i,0
98,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Believe in God,0
99,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Brahma Kumari,0
100,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
101,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
102,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Confucianist,0
103,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Deist,0
104,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Druid,2
105,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Druze,0
106,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Eckankar,0
107,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Heathen,2
108,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Jain,0
109,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Mixed Religion,5
110,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Mysticism,0
111,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Native American Church,0
112,2021,E02004195,2021 super output areas - middle layer,152,Other religion: New Age,1
113,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Occult,0
114,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Other religions,3
115,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Own Belief System,0
116,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Pagan,5
117,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Pantheism,0
118,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Rastafarian,0
119,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Ravidassia,0
120,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Reconstructionist,0
121,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Satanism,0
122,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Scientology,0
123,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Shamanism,0
124,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Shintoism,1
125,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Spiritual,1
126,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Spiritualist,0
127,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Taoist,1
128,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Theism,0
129,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Thelemite,0
130,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Traditional African Religion,0
131,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Unification Church,0
132,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Universalist,0
133,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Valmiki,0
134,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Vodun,0
135,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Wicca,3
136,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Witchcraft,0
137,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Yazidi ,0
138,2021,E02004195,2021 super output areas - middle layer,152,Other religion: Zoroastrian,0
139,2021,E02004195,2021 super output areas - middle layer,152,Religion not stated,338
140,2021,E02004196,2021 super output areas - middle layer,152,Total: All Usual Residents,8101
141,2021,E02004196,2021 super output areas - middle layer,152,Christian,3955
142,2021,E02004196,2021 super output areas - middle layer,152,Buddhist,42
143,2021,E02004196,2021 super output areas - middle layer,152,Hindu,9
144,2021,E02004196,2021 super output areas - middle layer,152,Jewish,6
145,2021,E02004196,2021 super output areas - middle layer,152,Muslim ,12
146,2021,E02004196,2021 super output areas - middle layer,152,Sikh,5
147,2021,E02004196,2021 super output areas - middle layer,152,No religion,3493
148,2021,E02004196,2021 super output areas - middle layer,152,No religion: Agnostic,2
149,2021,E02004196,2021 super output areas - middle layer,152,No religion: Atheist,2
150,2021,E02004196,2021 super output areas - middle layer,152,No religion: Free Thinker,1
151,2021,E02004196,2021 super output areas - middle layer,152,No religion: Humanist,5
152,2021,E02004196,2021 super output areas - middle layer,152,No religion: No religion,3483
153,2021,E02004196,2021 super output areas - middle layer,152,No religion: Realist,0
154,2021,E02004196,2021 super output areas - middle layer,152,Other religion,30
155,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Alevi,0
156,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Animism,0
157,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Baha'i,1
158,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Believe in God,0
159,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Brahma Kumari,0
160,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
161,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
162,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Confucianist,0
163,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Deist,0
164,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Druid,0
165,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Druze,0
166,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Eckankar,0
167,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Heathen,0
168,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Jain,0
169,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Mixed Religion,3
170,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Mysticism,0
171,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Native American Church,0
172,2021,E02004196,2021 super output areas - middle layer,152,Other religion: New Age,0
173,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Occult,0
174,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Other religions,7
175,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Own Belief System,0
176,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Pagan,8
177,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Pantheism,0
178,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Rastafarian,0
179,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Ravidassia,0
180,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Reconstructionist,0
181,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Satanism,0
182,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Scientology,0
183,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Shamanism,0
184,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Shintoism,0
185,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Spiritual,7
186,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Spiritualist,3
187,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Taoist,0
188,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Theism,0
189,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Thelemite,1
190,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Traditional African Religion,0
191,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Unification Church,0
192,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Universalist,0
193,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Valmiki,0
194,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Vodun,0
195,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Wicca,0
196,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Witchcraft,0
197,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Yazidi ,0
198,2021,E02004196,2021 super output areas - middle layer,152,Other religion: Zoroastrian,0
199,2021,E02004196,2021 super output areas - middle layer,152,Religion not stated,549
200,2021,E02004197,2021 super output areas - middle layer,152,Total: All Usual Residents,7231
201,2021,E02004197,2021 super output areas - middle layer,152,Christian,3829
202,2021,E02004197,2021 super output areas - middle layer,152,Buddhist,16
203,2021,E02004197,2021 super output areas - middle layer,152,Hindu,8
204,2021,E02004197,2021 super output areas - middle layer,152,Jewish,12
205,2021,E02004197,2021 super output areas - middle layer,152,Muslim ,9
206,2021,E02004197,2021 super output areas - middle layer,152,Sikh,0
207,2021,E02004197,2021 super output areas - middle layer,152,No religion,2889
208,2021,E02004197,2021 super output areas - middle layer,152,No religion: Agnostic,5
209,2021,E02004197,2021 super output areas - middle layer,152,No religion: Atheist,0
210,2021,E02004197,2021 super output areas - middle layer,152,No religion: Free Thinker,0
211,2021,E02004197,2021 super output areas - middle layer,152,No religion: Humanist,4
212,2021,E02004197,2021 super output areas - middle layer,152,No religion: No religion,2880
213,2021,E02004197,2021 super output areas - middle layer,152,No religion: Realist,0
214,2021,E02004197,2021 super output areas - middle layer,152,Other religion,43
215,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Alevi,0
216,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Animism,2
217,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Baha'i,0
218,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Believe in God,0
219,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Brahma Kumari,0
220,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
221,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
222,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Confucianist,0
223,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Deist,0
224,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Druid,0
225,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Druze,0
226,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Eckankar,0
227,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Heathen,0
228,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Jain,0
229,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Mixed Religion,1
230,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Mysticism,0
231,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Native American Church,1
232,2021,E02004197,2021 super output areas - middle layer,152,Other religion: New Age,0
233,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Occult,1
234,2021,E02004197,2021 super output areas - middle layer,152,Other religion: Other religions,8
