,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_58_NAME,OBS_VALUE
0,2021,E02005879,2021 super output areas - middle layer,152,Total: All Usual Residents,7322
1,2021,E02005879,2021 super output areas - middle layer,152,Christian,2627
2,2021,E02005879,2021 super output areas - middle layer,152,Buddhist,34
3,2021,E02005879,2021 super output areas - middle layer,152,Hindu,53
4,2021,E02005879,2021 super output areas - middle layer,152,Jewish,2
5,2021,E02005879,2021 super output areas - middle layer,152,Muslim ,127
6,2021,E02005879,2021 super output areas - middle layer,152,Sikh,50
7,2021,E02005879,2021 super output areas - middle layer,152,No religion,3976
8,2021,E02005879,2021 super output areas - middle layer,152,No religion: Agnostic,4
9,2021,E02005879,2021 super output areas - middle layer,152,No religion: Atheist,0
10,2021,E02005879,2021 super output areas - middle layer,152,No religion: Free Thinker,0
11,2021,E02005879,2021 super output areas - middle layer,152,No religion: Humanist,2
12,2021,E02005879,2021 super output areas - middle layer,152,No religion: No religion,3970
13,2021,E02005879,2021 super output areas - middle layer,152,No religion: Realist,0
14,2021,E02005879,2021 super output areas - middle layer,152,Other religion,50
15,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Alevi,2
16,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Animism,0
17,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Baha'i,1
18,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Believe in God,1
19,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Brahma Kumari,0
20,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
21,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
22,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Confucianist,0
23,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Deist,0
24,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Druid,1
25,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Druze,0
26,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Eckankar,0
27,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Heathen,0
28,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Jain,0
29,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Mixed Religion,2
30,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Mysticism,0
31,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Native American Church,0
32,2021,E02005879,2021 super output areas - middle layer,152,Other religion: New Age,0
33,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Occult,0
34,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Other religions,8
35,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Own Belief System,0
36,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Pagan,23
37,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Pantheism,1
38,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Rastafarian,2
39,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Ravidassia,0
40,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Reconstructionist,0
41,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Satanism,0
42,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Scientology,0
43,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Shamanism,0
44,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Shintoism,0
45,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Spiritual,3
46,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Spiritualist,2
47,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Taoist,0
48,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Theism,0
49,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Thelemite,0
50,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Traditional African Religion,0
51,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Unification Church,0
52,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Universalist,0
53,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Valmiki,0
54,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Vodun,0
55,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Wicca,4
56,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Witchcraft,0
57,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Yazidi ,0
58,2021,E02005879,2021 super output areas - middle layer,152,Other religion: Zoroastrian,0
59,2021,E02005879,2021 super output areas - middle layer,152,Religion not stated,403
60,2021,E02006835,2021 super output areas - middle layer,152,Total: All Usual Residents,6093
61,2021,E02006835,2021 super output areas - middle layer,152,Christian,2514
62,2021,E02006835,2021 super output areas - middle layer,152,Buddhist,14
63,2021,E02006835,2021 super output areas - middle layer,152,Hindu,74
64,2021,E02006835,2021 super output areas - middle layer,152,Jewish,5
65,2021,E02006835,2021 super output areas - middle layer,152,Muslim ,139
66,2021,E02006835,2021 super output areas - middle layer,152,Sikh,46
67,2021,E02006835,2021 super output areas - middle layer,152,No religion,2964
68,2021,E02006835,2021 super output areas - middle layer,152,No religion: Agnostic,3
69,2021,E02006835,2021 super output areas - middle layer,152,No religion: Atheist,1
70,2021,E02006835,2021 super output areas - middle layer,152,No religion: Free Thinker,0
71,2021,E02006835,2021 super output areas - middle layer,152,No religion: Humanist,0
72,2021,E02006835,2021 super output areas - middle layer,152,No religion: No religion,2960
73,2021,E02006835,2021 super output areas - middle layer,152,No religion: Realist,0
74,2021,E02006835,2021 super output areas - middle layer,152,Other religion,33
75,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Alevi,0
76,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Animism,0
77,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Baha'i,0
78,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Believe in God,0
79,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Brahma Kumari,0
80,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
81,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
82,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Confucianist,0
83,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Deist,0
84,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Druid,0
85,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Druze,0
86,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Eckankar,4
87,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Heathen,1
88,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Jain,0
89,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Mixed Religion,0
90,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Mysticism,0
91,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Native American Church,0
92,2021,E02006835,2021 super output areas - middle layer,152,Other religion: New Age,0
93,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Occult,0
94,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Other religions,7
95,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Own Belief System,0
96,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Pagan,14
97,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Pantheism,0
98,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Rastafarian,1
99,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Ravidassia,0
100,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Reconstructionist,0
101,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Satanism,0
102,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Scientology,0
103,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Shamanism,0
104,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Shintoism,0
105,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Spiritual,3
106,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Spiritualist,2
107,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Taoist,0
108,2021,E02006835,2021 super output areas - middle layer,152,Other religion: Theism,0
