,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2001,W02000194,2001 super output areas - middle layer,305,Widowed,475
1,2001,W02000195,2001 super output areas - middle layer,305,All people,5287
2,2001,W02000195,2001 super output areas - middle layer,305,Single (never married),1184
3,2001,W02000195,2001 super output areas - middle layer,305,Married (first marriage),2848
4,2001,W02000195,2001 super output areas - middle layer,305,Re-married,383
5,2001,W02000195,2001 super output areas - middle layer,305,Separated (but still legally married),53
6,2001,W02000195,2001 super output areas - middle layer,305,Divorced,287
7,2001,W02000195,2001 super output areas - middle layer,305,Widowed,532
8,2001,W02000196,2001 super output areas - middle layer,305,All people,5493
9,2001,W02000196,2001 super output areas - middle layer,305,Single (never married),1231
10,2001,W02000196,2001 super output areas - middle layer,305,Married (first marriage),2513
11,2001,W02000196,2001 super output areas - middle layer,305,Re-married,394
12,2001,W02000196,2001 super output areas - middle layer,305,Separated (but still legally married),81
13,2001,W02000196,2001 super output areas - middle layer,305,Divorced,503
14,2001,W02000196,2001 super output areas - middle layer,305,Widowed,771
15,2001,W02000197,2001 super output areas - middle layer,305,All people,5280
16,2001,W02000197,2001 super output areas - middle layer,305,Single (never married),1108
17,2001,W02000197,2001 super output areas - middle layer,305,Married (first marriage),2823
18,2001,W02000197,2001 super output areas - middle layer,305,Re-married,442
19,2001,W02000197,2001 super output areas - middle layer,305,Separated (but still legally married),54
20,2001,W02000197,2001 super output areas - middle layer,305,Divorced,315
21,2001,W02000197,2001 super output areas - middle layer,305,Widowed,538
22,2001,W02000198,2001 super output areas - middle layer,305,All people,6418
23,2001,W02000198,2001 super output areas - middle layer,305,Single (never married),1667
24,2001,W02000198,2001 super output areas - middle layer,305,Married (first marriage),2963
25,2001,W02000198,2001 super output areas - middle layer,305,Re-married,495
26,2001,W02000198,2001 super output areas - middle layer,305,Separated (but still legally married),113
27,2001,W02000198,2001 super output areas - middle layer,305,Divorced,450
28,2001,W02000198,2001 super output areas - middle layer,305,Widowed,730
29,2001,W02000323,2001 super output areas - middle layer,305,All people,4650
30,2001,W02000323,2001 super output areas - middle layer,305,Single (never married),1219
31,2001,W02000323,2001 super output areas - middle layer,305,Married (first marriage),2055
32,2001,W02000323,2001 super output areas - middle layer,305,Re-married,295
33,2001,W02000323,2001 super output areas - middle layer,305,Separated (but still legally married),90
34,2001,W02000323,2001 super output areas - middle layer,305,Divorced,434
35,2001,W02000323,2001 super output areas - middle layer,305,Widowed,557
36,2001,W02000324,2001 super output areas - middle layer,305,All people,5304
37,2001,W02000324,2001 super output areas - middle layer,305,Single (never married),1378
38,2001,W02000324,2001 super output areas - middle layer,305,Married (first marriage),2380
39,2001,W02000324,2001 super output areas - middle layer,305,Re-married,434
40,2001,W02000324,2001 super output areas - middle layer,305,Separated (but still legally married),90
41,2001,W02000324,2001 super output areas - middle layer,305,Divorced,501
42,2001,W02000324,2001 super output areas - middle layer,305,Widowed,521
43,2001,W02000325,2001 super output areas - middle layer,305,All people,5475
44,2001,W02000325,2001 super output areas - middle layer,305,Single (never married),1603
45,2001,W02000325,2001 super output areas - middle layer,305,Married (first marriage),2268
