,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_NSSEC_NAME,OBS_VALUE
0,2001,E02005942,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",337
1,2001,E02005942,2001 super output areas - middle layer,305,Intermediate occupations,45
2,2001,E02005942,2001 super output areas - middle layer,305,Small employers and own account workers,79
3,2001,E02005942,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,36
4,2001,E02005942,2001 super output areas - middle layer,305,Semi-routine occupations,51
5,2001,E02005942,2001 super output areas - middle layer,305,Routine occupations,50
6,2001,E02005942,2001 super output areas - middle layer,305,Never worked,21
7,2001,E02005942,2001 super output areas - middle layer,305,Long-term unemployed,12
8,2001,E02005942,2001 super output areas - middle layer,305,Full-time students,1003
9,2001,E02005942,2001 super output areas - middle layer,305,Not classifiable for other reasons,121
10,2001,E02005943,2001 super output areas - middle layer,305,All categories: NS-SeC,2256
11,2001,E02005943,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,88
12,2001,E02005943,2001 super output areas - middle layer,305,Higher professional occupations,357
13,2001,E02005943,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",351
14,2001,E02005943,2001 super output areas - middle layer,305,Intermediate occupations,94
15,2001,E02005943,2001 super output areas - middle layer,305,Small employers and own account workers,169
16,2001,E02005943,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,222
17,2001,E02005943,2001 super output areas - middle layer,305,Semi-routine occupations,155
18,2001,E02005943,2001 super output areas - middle layer,305,Routine occupations,219
19,2001,E02005943,2001 super output areas - middle layer,305,Never worked,23
20,2001,E02005943,2001 super output areas - middle layer,305,Long-term unemployed,15
21,2001,E02005943,2001 super output areas - middle layer,305,Full-time students,264
22,2001,E02005943,2001 super output areas - middle layer,305,Not classifiable for other reasons,299
23,2001,E02005944,2001 super output areas - middle layer,305,All categories: NS-SeC,1969
24,2001,E02005944,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,65
25,2001,E02005944,2001 super output areas - middle layer,305,Higher professional occupations,133
26,2001,E02005944,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",247
27,2001,E02005944,2001 super output areas - middle layer,305,Intermediate occupations,97
28,2001,E02005944,2001 super output areas - middle layer,305,Small employers and own account workers,170
29,2001,E02005944,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,210
30,2001,E02005944,2001 super output areas - middle layer,305,Semi-routine occupations,254
31,2001,E02005944,2001 super output areas - middle layer,305,Routine occupations,325
32,2001,E02005944,2001 super output areas - middle layer,305,Never worked,43
33,2001,E02005944,2001 super output areas - middle layer,305,Long-term unemployed,23
34,2001,E02005944,2001 super output areas - middle layer,305,Full-time students,145
35,2001,E02005944,2001 super output areas - middle layer,305,Not classifiable for other reasons,257
36,2001,E02005945,2001 super output areas - middle layer,305,All categories: NS-SeC,3226
37,2001,E02005945,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,153
38,2001,E02005945,2001 super output areas - middle layer,305,Higher professional occupations,623
39,2001,E02005945,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",578
40,2001,E02005945,2001 super output areas - middle layer,305,Intermediate occupations,120
41,2001,E02005945,2001 super output areas - middle layer,305,Small employers and own account workers,171
42,2001,E02005945,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,158
43,2001,E02005945,2001 super output areas - middle layer,305,Semi-routine occupations,157
