,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2001,E02004045,2001 super output areas - middle layer,305,Highest level of qualification: Level 3 qualifications,400
1,2001,E02004045,2001 super output areas - middle layer,305,Highest level of qualification: Level 4 qualifications and above,989
2,2001,E02004045,2001 super output areas - middle layer,305,Highest level of qualification: Other qualifications,544
3,2001,E02004045,2001 super output areas - middle layer,305,Schoolchildren and full-time students: Age 16 to 17,161
4,2001,E02004045,2001 super output areas - middle layer,305,Schoolchildren and full-time students: Age 18 to 74,147
5,2001,E02004045,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically active: In employment,80
6,2001,E02004045,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically active: Unemployed,6
7,2001,E02004045,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically inactive,61
8,2001,E02004046,2001 super output areas - middle layer,305,All people aged 16-74,4428
9,2001,E02004046,2001 super output areas - middle layer,305,No qualifications,1740
10,2001,E02004046,2001 super output areas - middle layer,305,Highest level of qualification: Level 1 qualifications,831
11,2001,E02004046,2001 super output areas - middle layer,305,Highest level of qualification: Level 2 qualifications,772
12,2001,E02004046,2001 super output areas - middle layer,305,Highest level of qualification: Level 3 qualifications,203
13,2001,E02004046,2001 super output areas - middle layer,305,Highest level of qualification: Level 4 qualifications and above,505
14,2001,E02004046,2001 super output areas - middle layer,305,Highest level of qualification: Other qualifications,377
15,2001,E02004046,2001 super output areas - middle layer,305,Schoolchildren and full-time students: Age 16 to 17,115
16,2001,E02004046,2001 super output areas - middle layer,305,Schoolchildren and full-time students: Age 18 to 74,89
17,2001,E02004046,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically active: In employment,39
18,2001,E02004046,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically active: Unemployed,4
19,2001,E02004046,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically inactive,46
20,2001,E02004047,2001 super output areas - middle layer,305,All people aged 16-74,3567
21,2001,E02004047,2001 super output areas - middle layer,305,No qualifications,1734
22,2001,E02004047,2001 super output areas - middle layer,305,Highest level of qualification: Level 1 qualifications,647
23,2001,E02004047,2001 super output areas - middle layer,305,Highest level of qualification: Level 2 qualifications,526
24,2001,E02004047,2001 super output areas - middle layer,305,Highest level of qualification: Level 3 qualifications,135
25,2001,E02004047,2001 super output areas - middle layer,305,Highest level of qualification: Level 4 qualifications and above,254
26,2001,E02004047,2001 super output areas - middle layer,305,Highest level of qualification: Other qualifications,271
27,2001,E02004047,2001 super output areas - middle layer,305,Schoolchildren and full-time students: Age 16 to 17,98
28,2001,E02004047,2001 super output areas - middle layer,305,Schoolchildren and full-time students: Age 18 to 74,69
29,2001,E02004047,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically active: In employment,28
30,2001,E02004047,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically active: Unemployed,9
31,2001,E02004047,2001 super output areas - middle layer,305,Full-time students: Age 18 to 74: Economically inactive,32
