,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2001,E02000626,2001 super output areas - middle layer,305,Economically inactive: Long-term sick or disabled,352
1,2001,E02000626,2001 super output areas - middle layer,305,Economically inactive: Other,405
2,2001,E02000626,2001 super output areas - middle layer,305,Unemployed: Age 16 to 24,115
3,2001,E02000626,2001 super output areas - middle layer,305,Unemployed: Age 50 to 74,69
4,2001,E02000626,2001 super output areas - middle layer,305,Unemployed: Never worked,90
5,2001,E02000626,2001 super output areas - middle layer,305,Long-term unemployed,197
6,2001,E02000627,2001 super output areas - middle layer,305,All usual residents aged 16 to 74,5964
7,2001,E02000627,2001 super output areas - middle layer,305,Economically active,4239
8,2001,E02000627,2001 super output areas - middle layer,305,Economically active: In employment,3619
9,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Employee: Part-time,437
10,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Employee: Full-time,2703
11,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Self-employed,479
12,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Unemployed,414
13,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Full-time student,206
14,2001,E02000627,2001 super output areas - middle layer,305,Economically Inactive,1725
15,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Retired,424
16,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Student (including full-time students),410
17,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Looking after home or family,292
18,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Long-term sick or disabled,274
19,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Other,325
20,2001,E02000627,2001 super output areas - middle layer,305,Unemployed: Age 16 to 24,73
21,2001,E02000627,2001 super output areas - middle layer,305,Unemployed: Age 50 to 74,41
22,2001,E02000627,2001 super output areas - middle layer,305,Unemployed: Never worked,91
23,2001,E02000627,2001 super output areas - middle layer,305,Long-term unemployed,125
24,2001,E02000628,2001 super output areas - middle layer,305,All usual residents aged 16 to 74,5960
25,2001,E02000628,2001 super output areas - middle layer,305,Economically active,3779
26,2001,E02000628,2001 super output areas - middle layer,305,Economically active: In employment,2995
27,2001,E02000628,2001 super output areas - middle layer,305,Economically active: Employee: Part-time,516
28,2001,E02000628,2001 super output areas - middle layer,305,Economically active: Employee: Full-time,2124
29,2001,E02000628,2001 super output areas - middle layer,305,Economically active: Self-employed,355
30,2001,E02000628,2001 super output areas - middle layer,305,Economically active: Unemployed,498
31,2001,E02000628,2001 super output areas - middle layer,305,Economically active: Full-time student,286
32,2001,E02000628,2001 super output areas - middle layer,305,Economically Inactive,2181
33,2001,E02000628,2001 super output areas - middle layer,305,Economically inactive: Retired,442
34,2001,E02000628,2001 super output areas - middle layer,305,Economically inactive: Student (including full-time students),559
35,2001,E02000628,2001 super output areas - middle layer,305,Economically inactive: Looking after home or family,425
36,2001,E02000628,2001 super output areas - middle layer,305,Economically inactive: Long-term sick or disabled,330
37,2001,E02000628,2001 super output areas - middle layer,305,Economically inactive: Other,425
38,2001,E02000628,2001 super output areas - middle layer,305,Unemployed: Age 16 to 24,100
39,2001,E02000628,2001 super output areas - middle layer,305,Unemployed: Age 50 to 74,62
40,2001,E02000628,2001 super output areas - middle layer,305,Unemployed: Never worked,82
41,2001,E02000628,2001 super output areas - middle layer,305,Long-term unemployed,174
