,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2001,E02000626,2001 super output areas - middle layer,305,Economically inactive: Long-term sick or disabled,204
1,2001,E02000626,2001 super output areas - middle layer,305,Economically inactive: Other,209
2,2001,E02000626,2001 super output areas - middle layer,305,Unemployed: Age 16 to 24,77
3,2001,E02000626,2001 super output areas - middle layer,305,Unemployed: Age 50 to 74,47
4,2001,E02000626,2001 super output areas - middle layer,305,Unemployed: Never worked,51
5,2001,E02000626,2001 super output areas - middle layer,305,Long-term unemployed,114
6,2001,E02000627,2001 super output areas - middle layer,305,All usual residents aged 16 to 74,3007
7,2001,E02000627,2001 super output areas - middle layer,305,Economically active,2269
8,2001,E02000627,2001 super output areas - middle layer,305,Economically active: In employment,1918
9,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Employee: Part-time,155
10,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Employee: Full-time,1467
11,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Self-employed,296
12,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Unemployed,250
13,2001,E02000627,2001 super output areas - middle layer,305,Economically active: Full-time student,101
14,2001,E02000627,2001 super output areas - middle layer,305,Economically Inactive,738
15,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Retired,183
16,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Student (including full-time students),216
17,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Looking after home or family,31
18,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Long-term sick or disabled,148
19,2001,E02000627,2001 super output areas - middle layer,305,Economically inactive: Other,160
20,2001,E02000627,2001 super output areas - middle layer,305,Unemployed: Age 16 to 24,40
21,2001,E02000627,2001 super output areas - middle layer,305,Unemployed: Age 50 to 74,25
22,2001,E02000627,2001 super output areas - middle layer,305,Unemployed: Never worked,60
23,2001,E02000627,2001 super output areas - middle layer,305,Long-term unemployed,64
24,2001,E02000628,2001 super output areas - middle layer,305,All usual residents aged 16 to 74,2921
25,2001,E02000628,2001 super output areas - middle layer,305,Economically active,2046
26,2001,E02000628,2001 super output areas - middle layer,305,Economically active: In employment,1579
