,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2001,E02004526,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,5
1,2001,E02004526,2001 super output areas - middle layer,305,Female lone parent: Total,88
2,2001,E02004526,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,39
3,2001,E02004526,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,29
4,2001,E02004527,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,122
5,2001,E02004527,2001 super output areas - middle layer,305,Male lone parent: Total,14
6,2001,E02004527,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
7,2001,E02004527,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,8
8,2001,E02004527,2001 super output areas - middle layer,305,Female lone parent: Total,108
9,2001,E02004527,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,35
10,2001,E02004527,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,16
11,2001,E02004528,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,111
12,2001,E02004528,2001 super output areas - middle layer,305,Male lone parent: Total,16
13,2001,E02004528,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
14,2001,E02004528,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,8
15,2001,E02004528,2001 super output areas - middle layer,305,Female lone parent: Total,95
16,2001,E02004528,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,27
17,2001,E02004528,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,18
18,2001,E02004529,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,86
19,2001,E02004529,2001 super output areas - middle layer,305,Male lone parent: Total,15
20,2001,E02004529,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
21,2001,E02004529,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,10
22,2001,E02004529,2001 super output areas - middle layer,305,Female lone parent: Total,71
23,2001,E02004529,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,18
24,2001,E02004529,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,18
25,2001,E02004530,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,125
26,2001,E02004530,2001 super output areas - middle layer,305,Male lone parent: Total,14
27,2001,E02004530,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
28,2001,E02004530,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,7
29,2001,E02004530,2001 super output areas - middle layer,305,Female lone parent: Total,111
30,2001,E02004530,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,30
31,2001,E02004530,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,23
32,2001,E02004531,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,109
33,2001,E02004531,2001 super output areas - middle layer,305,Male lone parent: Total,15
34,2001,E02004531,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,0
35,2001,E02004531,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,10
36,2001,E02004531,2001 super output areas - middle layer,305,Female lone parent: Total,94
37,2001,E02004531,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,22
38,2001,E02004531,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,32
39,2001,E02004532,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,128
40,2001,E02004532,2001 super output areas - middle layer,305,Male lone parent: Total,19
41,2001,E02004532,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,0
42,2001,E02004532,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,14
43,2001,E02004532,2001 super output areas - middle layer,305,Female lone parent: Total,109
44,2001,E02004532,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,32
45,2001,E02004532,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,26
46,2001,E02004533,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,194
47,2001,E02004533,2001 super output areas - middle layer,305,Male lone parent: Total,28
48,2001,E02004533,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,4
49,2001,E02004533,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,16
50,2001,E02004533,2001 super output areas - middle layer,305,Female lone parent: Total,166
51,2001,E02004533,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,35
52,2001,E02004533,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,25
53,2001,E02004534,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,224
54,2001,E02004534,2001 super output areas - middle layer,305,Male lone parent: Total,19
55,2001,E02004534,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
56,2001,E02004534,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,12
57,2001,E02004534,2001 super output areas - middle layer,305,Female lone parent: Total,205
58,2001,E02004534,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,48
59,2001,E02004534,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,56
60,2001,E02004535,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,107
61,2001,E02004535,2001 super output areas - middle layer,305,Male lone parent: Total,19
62,2001,E02004535,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
63,2001,E02004535,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,13
64,2001,E02004535,2001 super output areas - middle layer,305,Female lone parent: Total,88
65,2001,E02004535,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,18
66,2001,E02004535,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,26
67,2001,E02004536,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,101
68,2001,E02004536,2001 super output areas - middle layer,305,Male lone parent: Total,10
69,2001,E02004536,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
70,2001,E02004536,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,4
71,2001,E02004536,2001 super output areas - middle layer,305,Female lone parent: Total,91
72,2001,E02004536,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,26
73,2001,E02004536,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,17
74,2001,E02004537,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,276
75,2001,E02004537,2001 super output areas - middle layer,305,Male lone parent: Total,19
76,2001,E02004537,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
77,2001,E02004537,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,7
78,2001,E02004537,2001 super output areas - middle layer,305,Female lone parent: Total,257
79,2001,E02004537,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,44
80,2001,E02004537,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,40
81,2001,E02004538,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,157
82,2001,E02004538,2001 super output areas - middle layer,305,Male lone parent: Total,11
83,2001,E02004538,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,0
84,2001,E02004538,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,8
85,2001,E02004538,2001 super output areas - middle layer,305,Female lone parent: Total,146
86,2001,E02004538,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,37
87,2001,E02004538,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,46
88,2001,E02004539,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,250
89,2001,E02004539,2001 super output areas - middle layer,305,Male lone parent: Total,17
90,2001,E02004539,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,0
91,2001,E02004539,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,10
92,2001,E02004539,2001 super output areas - middle layer,305,Female lone parent: Total,233
93,2001,E02004539,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,54
94,2001,E02004539,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,52
95,2001,E02004540,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,134
96,2001,E02004540,2001 super output areas - middle layer,305,Male lone parent: Total,16
97,2001,E02004540,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,3
98,2001,E02004540,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,9
99,2001,E02004540,2001 super output areas - middle layer,305,Female lone parent: Total,118
100,2001,E02004540,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,34
101,2001,E02004540,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,19
102,2001,E02004541,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,224
103,2001,E02004541,2001 super output areas - middle layer,305,Male lone parent: Total,21
104,2001,E02004541,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,0
105,2001,E02004541,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,17
106,2001,E02004541,2001 super output areas - middle layer,305,Female lone parent: Total,203
107,2001,E02004541,2001 super output areas - middle layer,305,Female lone parent: In part-time employment,50
108,2001,E02004541,2001 super output areas - middle layer,305,Female lone parent: In full-time employment,62
109,2001,E02004542,2001 super output areas - middle layer,305,All lone parent housholds with dependent children,93
110,2001,E02004542,2001 super output areas - middle layer,305,Male lone parent: Total,7
111,2001,E02004542,2001 super output areas - middle layer,305,Male lone parent: In part-time employment,0
112,2001,E02004542,2001 super output areas - middle layer,305,Male lone parent: In full-time employment,5
