,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_METH_6_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All households,567
1,2021,E01016217,2021 super output areas - lower layer,151,One-person household,139
2,2021,E01016217,2021 super output areas - lower layer,151,All household members have the same ethnic group,361
3,2021,E01016217,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,13
4,2021,E01016217,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,38
5,2021,E01016217,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,16
6,2021,E01016218,2021 super output areas - lower layer,151,Total: All households,634
7,2021,E01016218,2021 super output areas - lower layer,151,One-person household,243
8,2021,E01016218,2021 super output areas - lower layer,151,All household members have the same ethnic group,329
9,2021,E01016218,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,7
10,2021,E01016218,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,44
11,2021,E01016218,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,11
12,2021,E01016231,2021 super output areas - lower layer,151,Total: All households,736
13,2021,E01016231,2021 super output areas - lower layer,151,One-person household,169
14,2021,E01016231,2021 super output areas - lower layer,151,All household members have the same ethnic group,460
15,2021,E01016231,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,19
16,2021,E01016231,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,61
17,2021,E01016231,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,27
18,2021,E01016232,2021 super output areas - lower layer,151,Total: All households,595
19,2021,E01016232,2021 super output areas - lower layer,151,One-person household,165
20,2021,E01016232,2021 super output areas - lower layer,151,All household members have the same ethnic group,351
21,2021,E01016232,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,10
22,2021,E01016232,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,52
23,2021,E01016232,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,17
24,2021,E01016212,2021 super output areas - lower layer,151,Total: All households,495
25,2021,E01016212,2021 super output areas - lower layer,151,One-person household,91
26,2021,E01016212,2021 super output areas - lower layer,151,All household members have the same ethnic group,329
27,2021,E01016212,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,14
28,2021,E01016212,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,40
29,2021,E01016212,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,21
30,2021,E01016216,2021 super output areas - lower layer,151,Total: All households,550
31,2021,E01016216,2021 super output areas - lower layer,151,One-person household,156
32,2021,E01016216,2021 super output areas - lower layer,151,All household members have the same ethnic group,336
33,2021,E01016216,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,16
34,2021,E01016216,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,34
35,2021,E01016216,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,8
36,2021,E01016219,2021 super output areas - lower layer,151,Total: All households,541
37,2021,E01016219,2021 super output areas - lower layer,151,One-person household,143
38,2021,E01016219,2021 super output areas - lower layer,151,All household members have the same ethnic group,333
39,2021,E01016219,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,17
40,2021,E01016219,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,37
41,2021,E01016219,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,11
42,2021,E01016220,2021 super output areas - lower layer,151,Total: All households,575
43,2021,E01016220,2021 super output areas - lower layer,151,One-person household,181
44,2021,E01016220,2021 super output areas - lower layer,151,All household members have the same ethnic group,303
45,2021,E01016220,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,10
46,2021,E01016220,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,57
47,2021,E01016220,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,24
48,2021,E01016221,2021 super output areas - lower layer,151,Total: All households,574
49,2021,E01016221,2021 super output areas - lower layer,151,One-person household,193
50,2021,E01016221,2021 super output areas - lower layer,151,All household members have the same ethnic group,315
51,2021,E01016221,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,18
52,2021,E01016221,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,36
53,2021,E01016221,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,12
54,2021,E01016206,2021 super output areas - lower layer,151,Total: All households,855
55,2021,E01016206,2021 super output areas - lower layer,151,One-person household,243
56,2021,E01016206,2021 super output areas - lower layer,151,All household members have the same ethnic group,512
57,2021,E01016206,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,17
58,2021,E01016206,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,67
59,2021,E01016206,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,16
60,2021,E01016208,2021 super output areas - lower layer,151,Total: All households,908
61,2021,E01016208,2021 super output areas - lower layer,151,One-person household,283
62,2021,E01016208,2021 super output areas - lower layer,151,All household members have the same ethnic group,525
63,2021,E01016208,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,14
64,2021,E01016208,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,71
65,2021,E01016208,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,15
66,2021,E01016229,2021 super output areas - lower layer,151,Total: All households,491
67,2021,E01016229,2021 super output areas - lower layer,151,One-person household,143
68,2021,E01016229,2021 super output areas - lower layer,151,All household members have the same ethnic group,305
69,2021,E01016229,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,9
70,2021,E01016229,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,28
71,2021,E01016229,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
72,2021,E01016230,2021 super output areas - lower layer,151,Total: All households,420
73,2021,E01016230,2021 super output areas - lower layer,151,One-person household,134
74,2021,E01016230,2021 super output areas - lower layer,151,All household members have the same ethnic group,238
75,2021,E01016230,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
76,2021,E01016230,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,38
77,2021,E01016230,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,8
78,2021,E01016207,2021 super output areas - lower layer,151,Total: All households,727
79,2021,E01016207,2021 super output areas - lower layer,151,One-person household,166
80,2021,E01016207,2021 super output areas - lower layer,151,All household members have the same ethnic group,457
81,2021,E01016207,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,14
82,2021,E01016207,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,76
