,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01017393,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,152
1,2021,E01017393,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,150
2,2021,E01017393,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,2
3,2021,E01017393,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,121
4,2021,E01017393,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,121
5,2021,E01017393,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6,2021,E01017442,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,2165
7,2021,E01017442,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,673
8,2021,E01017442,2021 super output areas - lower layer,151,Married or in a registered civil partnership,1210
9,2021,E01017442,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,1206
10,2021,E01017442,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,1201
11,2021,E01017442,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,5
12,2021,E01017442,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
13,2021,E01017442,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
14,2021,E01017442,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
15,2021,E01017442,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",29
16,2021,E01017442,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",29
17,2021,E01017442,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
18,2021,E01017442,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,174
19,2021,E01017442,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,174
20,2021,E01017442,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
21,2021,E01017442,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,79
22,2021,E01017442,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,79
23,2021,E01017442,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
24,2021,E01017443,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1322
25,2021,E01017443,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,427
26,2021,E01017443,2021 super output areas - lower layer,151,Married or in a registered civil partnership,621
27,2021,E01017443,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,618
