,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01001030,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
1,2021,E01001030,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,5
2,2021,E01001030,2021 super output areas - lower layer,151,Economically inactive,412
3,2021,E01001030,2021 super output areas - lower layer,151,Economically inactive: Retired,232
4,2021,E01001030,2021 super output areas - lower layer,151,Economically inactive: Student,77
5,2021,E01001030,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,60
6,2021,E01001030,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,8
7,2021,E01001030,2021 super output areas - lower layer,151,Economically inactive: Other,35
8,2021,E01001031,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1196
9,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students),785
10,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,754
11,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,583
12,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,142
13,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,441
14,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,33
15,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,5
16,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,28
17,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,138
18,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,58
19,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,80
20,2021,E01001031,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,31
21,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student,6
22,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,5
23,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,5
24,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,3
25,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,2
26,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
27,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
28,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
29,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
30,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
31,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
32,2021,E01001031,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,1
33,2021,E01001031,2021 super output areas - lower layer,151,Economically inactive,405
34,2021,E01001031,2021 super output areas - lower layer,151,Economically inactive: Retired,264
35,2021,E01001031,2021 super output areas - lower layer,151,Economically inactive: Student,73
36,2021,E01001031,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,36
37,2021,E01001031,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,11
38,2021,E01001031,2021 super output areas - lower layer,151,Economically inactive: Other,21
39,2021,E01001094,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1369
40,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students),792
41,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,763
42,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,529
43,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,135
44,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,394
45,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,80
46,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,22
47,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,58
48,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,154
49,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,65
50,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,89
51,2021,E01001094,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,29
52,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student,28
53,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,22
54,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,18
55,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,15
56,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,3
57,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
58,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
59,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
60,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,4
61,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,3
62,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
63,2021,E01001094,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,6
64,2021,E01001094,2021 super output areas - lower layer,151,Economically inactive,549
65,2021,E01001094,2021 super output areas - lower layer,151,Economically inactive: Retired,318
66,2021,E01001094,2021 super output areas - lower layer,151,Economically inactive: Student,72
67,2021,E01001094,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,81
