,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All households,965
1,2021,E01011954,2021 super output areas - lower layer,151,One-person household,268
2,2021,E01011954,2021 super output areas - lower layer,151,Multi-person household,697
3,2021,E01011954,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,14
4,2021,E01011954,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),295
5,2021,E01011954,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),253
6,2021,E01011954,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),132
7,2021,E01011954,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
8,2021,E01011969,2021 super output areas - lower layer,151,Total: All households,601
9,2021,E01011969,2021 super output areas - lower layer,151,One-person household,157
10,2021,E01011969,2021 super output areas - lower layer,151,Multi-person household,444
11,2021,E01011969,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
12,2021,E01011969,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),269
13,2021,E01011969,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),84
14,2021,E01011969,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),78
15,2021,E01011969,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
16,2021,E01011970,2021 super output areas - lower layer,151,Total: All households,485
17,2021,E01011970,2021 super output areas - lower layer,151,One-person household,122
18,2021,E01011970,2021 super output areas - lower layer,151,Multi-person household,363
19,2021,E01011970,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,7
20,2021,E01011970,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),208
21,2021,E01011970,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),75
22,2021,E01011970,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),73
23,2021,E01011970,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),0
24,2021,E01011971,2021 super output areas - lower layer,151,Total: All households,518
25,2021,E01011971,2021 super output areas - lower layer,151,One-person household,104
26,2021,E01011971,2021 super output areas - lower layer,151,Multi-person household,414
27,2021,E01011971,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,8
28,2021,E01011971,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),207
29,2021,E01011971,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),93
30,2021,E01011971,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),103
31,2021,E01011971,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
32,2021,E01033465,2021 super output areas - lower layer,151,Total: All households,740
33,2021,E01033465,2021 super output areas - lower layer,151,One-person household,151
34,2021,E01033465,2021 super output areas - lower layer,151,Multi-person household,589
35,2021,E01033465,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,12
36,2021,E01033465,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),294
37,2021,E01033465,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),149
38,2021,E01033465,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),132
39,2021,E01033465,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
40,2021,E01033467,2021 super output areas - lower layer,151,Total: All households,1021
41,2021,E01033467,2021 super output areas - lower layer,151,One-person household,383
42,2021,E01033467,2021 super output areas - lower layer,151,Multi-person household,638
43,2021,E01033467,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,6
44,2021,E01033467,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),267
45,2021,E01033467,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),209
46,2021,E01033467,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),154
47,2021,E01033467,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
48,2021,E01011952,2021 super output areas - lower layer,151,Total: All households,665
49,2021,E01011952,2021 super output areas - lower layer,151,One-person household,225
50,2021,E01011952,2021 super output areas - lower layer,151,Multi-person household,440
51,2021,E01011952,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,8
52,2021,E01011952,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),183
53,2021,E01011952,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),174
54,2021,E01011952,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),73
55,2021,E01011952,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
56,2021,E01011953,2021 super output areas - lower layer,151,Total: All households,822
57,2021,E01011953,2021 super output areas - lower layer,151,One-person household,265
58,2021,E01011953,2021 super output areas - lower layer,151,Multi-person household,557
59,2021,E01011953,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,2
60,2021,E01011953,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),186
61,2021,E01011953,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),246
62,2021,E01011953,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),120
63,2021,E01011953,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
64,2021,E01011991,2021 super output areas - lower layer,151,Total: All households,755
65,2021,E01011991,2021 super output areas - lower layer,151,One-person household,272
66,2021,E01011991,2021 super output areas - lower layer,151,Multi-person household,483
67,2021,E01011991,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,5
68,2021,E01011991,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),240
69,2021,E01011991,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),131
70,2021,E01011991,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),103
71,2021,E01011991,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
72,2021,E01011992,2021 super output areas - lower layer,151,Total: All households,849
73,2021,E01011992,2021 super output areas - lower layer,151,One-person household,273
74,2021,E01011992,2021 super output areas - lower layer,151,Multi-person household,576
75,2021,E01011992,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
76,2021,E01011992,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),210
77,2021,E01011992,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),239
78,2021,E01011992,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),112
79,2021,E01011992,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
80,2021,E01011993,2021 super output areas - lower layer,151,Total: All households,853
81,2021,E01011993,2021 super output areas - lower layer,151,One-person household,368
82,2021,E01011993,2021 super output areas - lower layer,151,Multi-person household,485
83,2021,E01011993,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,14
84,2021,E01011993,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),208
85,2021,E01011993,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),172
86,2021,E01011993,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),89
87,2021,E01011993,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
88,2021,E01011994,2021 super output areas - lower layer,151,Total: All households,643
89,2021,E01011994,2021 super output areas - lower layer,151,One-person household,252
90,2021,E01011994,2021 super output areas - lower layer,151,Multi-person household,391
91,2021,E01011994,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,6
92,2021,E01011994,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),169
93,2021,E01011994,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),145
94,2021,E01011994,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),70
95,2021,E01011994,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
96,2021,E01011955,2021 super output areas - lower layer,151,Total: All households,583
97,2021,E01011955,2021 super output areas - lower layer,151,One-person household,220
98,2021,E01011955,2021 super output areas - lower layer,151,Multi-person household,363
99,2021,E01011955,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,8
100,2021,E01011955,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),150
101,2021,E01011955,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),149
102,2021,E01011955,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),55
103,2021,E01011955,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
104,2021,E01011957,2021 super output areas - lower layer,151,Total: All households,542
105,2021,E01011957,2021 super output areas - lower layer,151,One-person household,164
106,2021,E01011957,2021 super output areas - lower layer,151,Multi-person household,378
107,2021,E01011957,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,9
108,2021,E01011957,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),160
109,2021,E01011957,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),138
110,2021,E01011957,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),67
111,2021,E01011957,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
112,2021,E01032540,2021 super output areas - lower layer,151,Total: All households,453
113,2021,E01032540,2021 super output areas - lower layer,151,One-person household,143
114,2021,E01032540,2021 super output areas - lower layer,151,Multi-person household,310
115,2021,E01032540,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,7
116,2021,E01032540,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),140
117,2021,E01032540,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),97
118,2021,E01032540,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),64
119,2021,E01032540,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
120,2021,E01032541,2021 super output areas - lower layer,151,Total: All households,979
121,2021,E01032541,2021 super output areas - lower layer,151,One-person household,371
122,2021,E01032541,2021 super output areas - lower layer,151,Multi-person household,608
123,2021,E01032541,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,19
124,2021,E01032541,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),250
125,2021,E01032541,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),200
126,2021,E01032541,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),136
127,2021,E01032541,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
128,2021,E01033466,2021 super output areas - lower layer,151,Total: All households,982
129,2021,E01033466,2021 super output areas - lower layer,151,One-person household,304
130,2021,E01033466,2021 super output areas - lower layer,151,Multi-person household,678
131,2021,E01033466,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,13
132,2021,E01033466,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),263
133,2021,E01033466,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),279
134,2021,E01033466,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),120
135,2021,E01033466,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
136,2021,E01011951,2021 super output areas - lower layer,151,Total: All households,636
