,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_19_NAME,OBS_VALUE
0,2021,E01002426,2021 super output areas - lower layer,151,Aged 35 to 39 years,161
1,2021,E01002426,2021 super output areas - lower layer,151,Aged 40 to 44 years,174
2,2021,E01002426,2021 super output areas - lower layer,151,Aged 45 to 49 years,131
3,2021,E01002426,2021 super output areas - lower layer,151,Aged 50 to 54 years,127
4,2021,E01002426,2021 super output areas - lower layer,151,Aged 55 to 59 years,101
5,2021,E01002426,2021 super output areas - lower layer,151,Aged 60 to 64 years,77
6,2021,E01002426,2021 super output areas - lower layer,151,Aged 65 to 69 years,45
7,2021,E01002426,2021 super output areas - lower layer,151,Aged 70 to 74 years,56
8,2021,E01002426,2021 super output areas - lower layer,151,Aged 75 to 79 years,38
9,2021,E01002426,2021 super output areas - lower layer,151,Aged 80 to 84 years,41
10,2021,E01002426,2021 super output areas - lower layer,151,Aged 85 years and over,43
11,2021,E01002411,2021 super output areas - lower layer,151,Total,2129
12,2021,E01002411,2021 super output areas - lower layer,151,Aged 4 years and under,116
13,2021,E01002411,2021 super output areas - lower layer,151,Aged 5 to 9 years,128
14,2021,E01002411,2021 super output areas - lower layer,151,Aged 10 to 14 years,173
15,2021,E01002411,2021 super output areas - lower layer,151,Aged 15 to 19 years,128
16,2021,E01002411,2021 super output areas - lower layer,151,Aged 20 to 24 years,286
17,2021,E01002411,2021 super output areas - lower layer,151,Aged 25 to 29 years,197
18,2021,E01002411,2021 super output areas - lower layer,151,Aged 30 to 34 years,153
19,2021,E01002411,2021 super output areas - lower layer,151,Aged 35 to 39 years,128
20,2021,E01002411,2021 super output areas - lower layer,151,Aged 40 to 44 years,133
21,2021,E01002411,2021 super output areas - lower layer,151,Aged 45 to 49 years,127
22,2021,E01002411,2021 super output areas - lower layer,151,Aged 50 to 54 years,199
23,2021,E01002411,2021 super output areas - lower layer,151,Aged 55 to 59 years,77
