,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All households,965
1,2021,E01011954,2021 super output areas - lower layer,151,0 people in household,0
2,2021,E01011954,2021 super output areas - lower layer,151,1 person in household,268
3,2021,E01011954,2021 super output areas - lower layer,151,2 people in household,333
4,2021,E01011954,2021 super output areas - lower layer,151,3 people in household,182
5,2021,E01011954,2021 super output areas - lower layer,151,4 people in household,126
6,2021,E01011954,2021 super output areas - lower layer,151,5 people in household,41
7,2021,E01011954,2021 super output areas - lower layer,151,6 people in household,12
8,2021,E01011954,2021 super output areas - lower layer,151,7 people in household,1
9,2021,E01011954,2021 super output areas - lower layer,151,8 or more people in household,2
10,2021,E01011969,2021 super output areas - lower layer,151,Total: All households,601
11,2021,E01011969,2021 super output areas - lower layer,151,0 people in household,0
12,2021,E01011969,2021 super output areas - lower layer,151,1 person in household,157
13,2021,E01011969,2021 super output areas - lower layer,151,2 people in household,253
14,2021,E01011969,2021 super output areas - lower layer,151,3 people in household,109
15,2021,E01011969,2021 super output areas - lower layer,151,4 people in household,60
16,2021,E01011969,2021 super output areas - lower layer,151,5 people in household,18
17,2021,E01011969,2021 super output areas - lower layer,151,6 people in household,4
18,2021,E01011969,2021 super output areas - lower layer,151,7 people in household,0
19,2021,E01011969,2021 super output areas - lower layer,151,8 or more people in household,0
20,2021,E01011970,2021 super output areas - lower layer,151,Total: All households,487
21,2021,E01011970,2021 super output areas - lower layer,151,0 people in household,0
22,2021,E01011970,2021 super output areas - lower layer,151,1 person in household,122
23,2021,E01011970,2021 super output areas - lower layer,151,2 people in household,214
24,2021,E01011970,2021 super output areas - lower layer,151,3 people in household,96
25,2021,E01011970,2021 super output areas - lower layer,151,4 people in household,42
26,2021,E01011970,2021 super output areas - lower layer,151,5 people in household,8
27,2021,E01011970,2021 super output areas - lower layer,151,6 people in household,2
28,2021,E01011970,2021 super output areas - lower layer,151,7 people in household,2
29,2021,E01011970,2021 super output areas - lower layer,151,8 or more people in household,1
30,2021,E01011971,2021 super output areas - lower layer,151,Total: All households,523
31,2021,E01011971,2021 super output areas - lower layer,151,0 people in household,0
32,2021,E01011971,2021 super output areas - lower layer,151,1 person in household,104
33,2021,E01011971,2021 super output areas - lower layer,151,2 people in household,186
34,2021,E01011971,2021 super output areas - lower layer,151,3 people in household,117
35,2021,E01011971,2021 super output areas - lower layer,151,4 people in household,82
36,2021,E01011971,2021 super output areas - lower layer,151,5 people in household,23
37,2021,E01011971,2021 super output areas - lower layer,151,6 people in household,10
38,2021,E01011971,2021 super output areas - lower layer,151,7 people in household,0
39,2021,E01011971,2021 super output areas - lower layer,151,8 or more people in household,1
40,2021,E01033465,2021 super output areas - lower layer,151,Total: All households,739
41,2021,E01033465,2021 super output areas - lower layer,151,0 people in household,0
42,2021,E01033465,2021 super output areas - lower layer,151,1 person in household,151
43,2021,E01033465,2021 super output areas - lower layer,151,2 people in household,233
44,2021,E01033465,2021 super output areas - lower layer,151,3 people in household,161
45,2021,E01033465,2021 super output areas - lower layer,151,4 people in household,137
46,2021,E01033465,2021 super output areas - lower layer,151,5 people in household,42
47,2021,E01033465,2021 super output areas - lower layer,151,6 people in household,13
48,2021,E01033465,2021 super output areas - lower layer,151,7 people in household,1
49,2021,E01033465,2021 super output areas - lower layer,151,8 or more people in household,1
50,2021,E01033467,2021 super output areas - lower layer,151,Total: All households,1021
51,2021,E01033467,2021 super output areas - lower layer,151,0 people in household,0
52,2021,E01033467,2021 super output areas - lower layer,151,1 person in household,383
53,2021,E01033467,2021 super output areas - lower layer,151,2 people in household,273
54,2021,E01033467,2021 super output areas - lower layer,151,3 people in household,183
55,2021,E01033467,2021 super output areas - lower layer,151,4 people in household,135
56,2021,E01033467,2021 super output areas - lower layer,151,5 people in household,38
57,2021,E01033467,2021 super output areas - lower layer,151,6 people in household,7
58,2021,E01033467,2021 super output areas - lower layer,151,7 people in household,2
59,2021,E01033467,2021 super output areas - lower layer,151,8 or more people in household,0
60,2021,E01011952,2021 super output areas - lower layer,151,Total: All households,662
61,2021,E01011952,2021 super output areas - lower layer,151,0 people in household,0
62,2021,E01011952,2021 super output areas - lower layer,151,1 person in household,225
63,2021,E01011952,2021 super output areas - lower layer,151,2 people in household,205
64,2021,E01011952,2021 super output areas - lower layer,151,3 people in household,115
65,2021,E01011952,2021 super output areas - lower layer,151,4 people in household,74
66,2021,E01011952,2021 super output areas - lower layer,151,5 people in household,32
67,2021,E01011952,2021 super output areas - lower layer,151,6 people in household,10
68,2021,E01011952,2021 super output areas - lower layer,151,7 people in household,0
69,2021,E01011952,2021 super output areas - lower layer,151,8 or more people in household,1
70,2021,E01011953,2021 super output areas - lower layer,151,Total: All households,826
71,2021,E01011953,2021 super output areas - lower layer,151,0 people in household,0
72,2021,E01011953,2021 super output areas - lower layer,151,1 person in household,265
73,2021,E01011953,2021 super output areas - lower layer,151,2 people in household,258
74,2021,E01011953,2021 super output areas - lower layer,151,3 people in household,154
75,2021,E01011953,2021 super output areas - lower layer,151,4 people in household,86
76,2021,E01011953,2021 super output areas - lower layer,151,5 people in household,43
77,2021,E01011953,2021 super output areas - lower layer,151,6 people in household,15
78,2021,E01011953,2021 super output areas - lower layer,151,7 people in household,4
79,2021,E01011953,2021 super output areas - lower layer,151,8 or more people in household,1
80,2021,E01011991,2021 super output areas - lower layer,151,Total: All households,755
81,2021,E01011991,2021 super output areas - lower layer,151,0 people in household,0
82,2021,E01011991,2021 super output areas - lower layer,151,1 person in household,272
83,2021,E01011991,2021 super output areas - lower layer,151,2 people in household,269
84,2021,E01011991,2021 super output areas - lower layer,151,3 people in household,119
85,2021,E01011991,2021 super output areas - lower layer,151,4 people in household,55
86,2021,E01011991,2021 super output areas - lower layer,151,5 people in household,21
87,2021,E01011991,2021 super output areas - lower layer,151,6 people in household,14
88,2021,E01011991,2021 super output areas - lower layer,151,7 people in household,4
89,2021,E01011991,2021 super output areas - lower layer,151,8 or more people in household,1
90,2021,E01011992,2021 super output areas - lower layer,151,Total: All households,852
91,2021,E01011992,2021 super output areas - lower layer,151,0 people in household,0
92,2021,E01011992,2021 super output areas - lower layer,151,1 person in household,273
93,2021,E01011992,2021 super output areas - lower layer,151,2 people in household,307
94,2021,E01011992,2021 super output areas - lower layer,151,3 people in household,139
95,2021,E01011992,2021 super output areas - lower layer,151,4 people in household,87
96,2021,E01011992,2021 super output areas - lower layer,151,5 people in household,32
97,2021,E01011992,2021 super output areas - lower layer,151,6 people in household,11
98,2021,E01011992,2021 super output areas - lower layer,151,7 people in household,2
99,2021,E01011992,2021 super output areas - lower layer,151,8 or more people in household,1
100,2021,E01011993,2021 super output areas - lower layer,151,Total: All households,853
101,2021,E01011993,2021 super output areas - lower layer,151,0 people in household,0
102,2021,E01011993,2021 super output areas - lower layer,151,1 person in household,368
103,2021,E01011993,2021 super output areas - lower layer,151,2 people in household,251
104,2021,E01011993,2021 super output areas - lower layer,151,3 people in household,121
105,2021,E01011993,2021 super output areas - lower layer,151,4 people in household,76
106,2021,E01011993,2021 super output areas - lower layer,151,5 people in household,30
107,2021,E01011993,2021 super output areas - lower layer,151,6 people in household,4
108,2021,E01011993,2021 super output areas - lower layer,151,7 people in household,2
109,2021,E01011993,2021 super output areas - lower layer,151,8 or more people in household,1
110,2021,E01011994,2021 super output areas - lower layer,151,Total: All households,645
111,2021,E01011994,2021 super output areas - lower layer,151,0 people in household,0
112,2021,E01011994,2021 super output areas - lower layer,151,1 person in household,252
113,2021,E01011994,2021 super output areas - lower layer,151,2 people in household,186
114,2021,E01011994,2021 super output areas - lower layer,151,3 people in household,109
115,2021,E01011994,2021 super output areas - lower layer,151,4 people in household,50
116,2021,E01011994,2021 super output areas - lower layer,151,5 people in household,35
117,2021,E01011994,2021 super output areas - lower layer,151,6 people in household,10
118,2021,E01011994,2021 super output areas - lower layer,151,7 people in household,1
119,2021,E01011994,2021 super output areas - lower layer,151,8 or more people in household,2
120,2021,E01011955,2021 super output areas - lower layer,151,Total: All households,582
121,2021,E01011955,2021 super output areas - lower layer,151,0 people in household,0
122,2021,E01011955,2021 super output areas - lower layer,151,1 person in household,220
123,2021,E01011955,2021 super output areas - lower layer,151,2 people in household,164
124,2021,E01011955,2021 super output areas - lower layer,151,3 people in household,97
125,2021,E01011955,2021 super output areas - lower layer,151,4 people in household,63
126,2021,E01011955,2021 super output areas - lower layer,151,5 people in household,26
127,2021,E01011955,2021 super output areas - lower layer,151,6 people in household,8
128,2021,E01011955,2021 super output areas - lower layer,151,7 people in household,3
129,2021,E01011955,2021 super output areas - lower layer,151,8 or more people in household,1
130,2021,E01011957,2021 super output areas - lower layer,151,Total: All households,542
131,2021,E01011957,2021 super output areas - lower layer,151,0 people in household,0
132,2021,E01011957,2021 super output areas - lower layer,151,1 person in household,164
133,2021,E01011957,2021 super output areas - lower layer,151,2 people in household,186
134,2021,E01011957,2021 super output areas - lower layer,151,3 people in household,99
135,2021,E01011957,2021 super output areas - lower layer,151,4 people in household,63
136,2021,E01011957,2021 super output areas - lower layer,151,5 people in household,22
137,2021,E01011957,2021 super output areas - lower layer,151,6 people in household,7
138,2021,E01011957,2021 super output areas - lower layer,151,7 people in household,0
139,2021,E01011957,2021 super output areas - lower layer,151,8 or more people in household,1
140,2021,E01032540,2021 super output areas - lower layer,151,Total: All households,454
141,2021,E01032540,2021 super output areas - lower layer,151,0 people in household,0
142,2021,E01032540,2021 super output areas - lower layer,151,1 person in household,143
143,2021,E01032540,2021 super output areas - lower layer,151,2 people in household,173
144,2021,E01032540,2021 super output areas - lower layer,151,3 people in household,73
145,2021,E01032540,2021 super output areas - lower layer,151,4 people in household,41
146,2021,E01032540,2021 super output areas - lower layer,151,5 people in household,15
147,2021,E01032540,2021 super output areas - lower layer,151,6 people in household,6
148,2021,E01032540,2021 super output areas - lower layer,151,7 people in household,3
149,2021,E01032540,2021 super output areas - lower layer,151,8 or more people in household,0
150,2021,E01032541,2021 super output areas - lower layer,151,Total: All households,979
151,2021,E01032541,2021 super output areas - lower layer,151,0 people in household,0
152,2021,E01032541,2021 super output areas - lower layer,151,1 person in household,371
153,2021,E01032541,2021 super output areas - lower layer,151,2 people in household,281
154,2021,E01032541,2021 super output areas - lower layer,151,3 people in household,181
155,2021,E01032541,2021 super output areas - lower layer,151,4 people in household,104
156,2021,E01032541,2021 super output areas - lower layer,151,5 people in household,31
157,2021,E01032541,2021 super output areas - lower layer,151,6 people in household,6
158,2021,E01032541,2021 super output areas - lower layer,151,7 people in household,3
159,2021,E01032541,2021 super output areas - lower layer,151,8 or more people in household,2
160,2021,E01033466,2021 super output areas - lower layer,151,Total: All households,983
161,2021,E01033466,2021 super output areas - lower layer,151,0 people in household,0
162,2021,E01033466,2021 super output areas - lower layer,151,1 person in household,304
163,2021,E01033466,2021 super output areas - lower layer,151,2 people in household,306
164,2021,E01033466,2021 super output areas - lower layer,151,3 people in household,207
165,2021,E01033466,2021 super output areas - lower layer,151,4 people in household,96
166,2021,E01033466,2021 super output areas - lower layer,151,5 people in household,49
167,2021,E01033466,2021 super output areas - lower layer,151,6 people in household,17
168,2021,E01033466,2021 super output areas - lower layer,151,7 people in household,3
169,2021,E01033466,2021 super output areas - lower layer,151,8 or more people in household,1
170,2021,E01011951,2021 super output areas - lower layer,151,Total: All households,638
171,2021,E01011951,2021 super output areas - lower layer,151,0 people in household,0
172,2021,E01011951,2021 super output areas - lower layer,151,1 person in household,323
173,2021,E01011951,2021 super output areas - lower layer,151,2 people in household,163
174,2021,E01011951,2021 super output areas - lower layer,151,3 people in household,96
175,2021,E01011951,2021 super output areas - lower layer,151,4 people in household,30
176,2021,E01011951,2021 super output areas - lower layer,151,5 people in household,18
177,2021,E01011951,2021 super output areas - lower layer,151,6 people in household,5
178,2021,E01011951,2021 super output areas - lower layer,151,7 people in household,2
179,2021,E01011951,2021 super output areas - lower layer,151,8 or more people in household,1
180,2021,E01011964,2021 super output areas - lower layer,151,Total: All households,493
181,2021,E01011964,2021 super output areas - lower layer,151,0 people in household,0
