,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
0,2021,E01031534,2021 super output areas - lower layer,151,Total: All households,921
1,2021,E01031534,2021 super output areas - lower layer,151,0 people in household,0
2,2021,E01031534,2021 super output areas - lower layer,151,1 person in household,366
3,2021,E01031534,2021 super output areas - lower layer,151,2 people in household,381
4,2021,E01031534,2021 super output areas - lower layer,151,3 people in household,77
5,2021,E01031534,2021 super output areas - lower layer,151,4 people in household,67
6,2021,E01031534,2021 super output areas - lower layer,151,5 people in household,25
7,2021,E01031534,2021 super output areas - lower layer,151,6 people in household,4
8,2021,E01031534,2021 super output areas - lower layer,151,7 people in household,1
9,2021,E01031534,2021 super output areas - lower layer,151,8 or more people in household,0
10,2021,E01031535,2021 super output areas - lower layer,151,Total: All households,891
11,2021,E01031535,2021 super output areas - lower layer,151,0 people in household,0
12,2021,E01031535,2021 super output areas - lower layer,151,1 person in household,250
13,2021,E01031535,2021 super output areas - lower layer,151,2 people in household,365
14,2021,E01031535,2021 super output areas - lower layer,151,3 people in household,124
15,2021,E01031535,2021 super output areas - lower layer,151,4 people in household,98
16,2021,E01031535,2021 super output areas - lower layer,151,5 people in household,39
17,2021,E01031535,2021 super output areas - lower layer,151,6 people in household,10
18,2021,E01031535,2021 super output areas - lower layer,151,7 people in household,2
19,2021,E01031535,2021 super output areas - lower layer,151,8 or more people in household,3
20,2021,E01031480,2021 super output areas - lower layer,151,Total: All households,606
21,2021,E01031480,2021 super output areas - lower layer,151,0 people in household,0
22,2021,E01031480,2021 super output areas - lower layer,151,1 person in household,206
23,2021,E01031480,2021 super output areas - lower layer,151,2 people in household,218
24,2021,E01031480,2021 super output areas - lower layer,151,3 people in household,85
25,2021,E01031480,2021 super output areas - lower layer,151,4 people in household,66
26,2021,E01031480,2021 super output areas - lower layer,151,5 people in household,26
27,2021,E01031480,2021 super output areas - lower layer,151,6 people in household,3
28,2021,E01031480,2021 super output areas - lower layer,151,7 people in household,1
29,2021,E01031480,2021 super output areas - lower layer,151,8 or more people in household,1
30,2021,E01031481,2021 super output areas - lower layer,151,Total: All households,743
31,2021,E01031481,2021 super output areas - lower layer,151,0 people in household,0
32,2021,E01031481,2021 super output areas - lower layer,151,1 person in household,276
33,2021,E01031481,2021 super output areas - lower layer,151,2 people in household,262
34,2021,E01031481,2021 super output areas - lower layer,151,3 people in household,117
35,2021,E01031481,2021 super output areas - lower layer,151,4 people in household,62
36,2021,E01031481,2021 super output areas - lower layer,151,5 people in household,15
37,2021,E01031481,2021 super output areas - lower layer,151,6 people in household,7
38,2021,E01031481,2021 super output areas - lower layer,151,7 people in household,4
39,2021,E01031481,2021 super output areas - lower layer,151,8 or more people in household,0
40,2021,E01031484,2021 super output areas - lower layer,151,Total: All households,941
41,2021,E01031484,2021 super output areas - lower layer,151,0 people in household,0
42,2021,E01031484,2021 super output areas - lower layer,151,1 person in household,418
43,2021,E01031484,2021 super output areas - lower layer,151,2 people in household,313
