,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
0,2021,E01012785,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,428
1,2021,E01012785,2021 super output areas - lower layer,151,Work mainly at or from home,33
2,2021,E01012785,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
3,2021,E01012785,2021 super output areas - lower layer,151,Train,1
4,2021,E01012785,2021 super output areas - lower layer,151,"Bus, minibus or coach",57
5,2021,E01012785,2021 super output areas - lower layer,151,Taxi,10
6,2021,E01012785,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
7,2021,E01012785,2021 super output areas - lower layer,151,Driving a car or van,199
8,2021,E01012785,2021 super output areas - lower layer,151,Passenger in a car or van,35
9,2021,E01012785,2021 super output areas - lower layer,151,Bicycle,37
10,2021,E01012785,2021 super output areas - lower layer,151,On foot,43
11,2021,E01012785,2021 super output areas - lower layer,151,Other method of travel to work,8
12,2021,E01012786,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,454
13,2021,E01012786,2021 super output areas - lower layer,151,Work mainly at or from home,28
14,2021,E01012786,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
15,2021,E01012786,2021 super output areas - lower layer,151,Train,0
16,2021,E01012786,2021 super output areas - lower layer,151,"Bus, minibus or coach",38
17,2021,E01012786,2021 super output areas - lower layer,151,Taxi,5
18,2021,E01012786,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
19,2021,E01012786,2021 super output areas - lower layer,151,Driving a car or van,249
20,2021,E01012786,2021 super output areas - lower layer,151,Passenger in a car or van,32
21,2021,E01012786,2021 super output areas - lower layer,151,Bicycle,41
22,2021,E01012786,2021 super output areas - lower layer,151,On foot,53
23,2021,E01012786,2021 super output areas - lower layer,151,Other method of travel to work,3
24,2021,E01012787,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,502
25,2021,E01012787,2021 super output areas - lower layer,151,Work mainly at or from home,37
26,2021,E01012787,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
27,2021,E01012787,2021 super output areas - lower layer,151,Train,0
28,2021,E01012787,2021 super output areas - lower layer,151,"Bus, minibus or coach",59
