,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01014089,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1127
1,2021,E01014089,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,338
2,2021,E01014089,2021 super output areas - lower layer,151,Married or in a registered civil partnership,575
3,2021,E01014089,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,573
4,2021,E01014089,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,570
5,2021,E01014089,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
6,2021,E01014089,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
7,2021,E01014089,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
8,2021,E01014089,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
9,2021,E01014089,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",23
10,2021,E01014089,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",23
11,2021,E01014089,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
12,2021,E01014089,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,124
13,2021,E01014089,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,124
14,2021,E01014089,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
15,2021,E01014089,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,67
16,2021,E01014089,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,67
17,2021,E01014089,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
18,2021,E01013987,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1400
19,2021,E01013987,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,386
20,2021,E01013987,2021 super output areas - lower layer,151,Married or in a registered civil partnership,717
21,2021,E01013987,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,714
22,2021,E01013987,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,714
23,2021,E01013987,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
24,2021,E01013987,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,3
25,2021,E01013987,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
26,2021,E01013987,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,1
27,2021,E01013987,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",20
28,2021,E01013987,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",20
29,2021,E01013987,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
30,2021,E01013987,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,128
31,2021,E01013987,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,127
32,2021,E01013987,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
33,2021,E01013987,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,149
