,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ENGPRF_6_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2201
1,2021,E01011954,2021 super output areas - lower layer,151,Main language is English (English or Welsh in Wales),2176
2,2021,E01011954,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales),25
3,2021,E01011954,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Can speak English very well,9
4,2021,E01011954,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Can speak English well,9
5,2021,E01011954,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Cannot speak English well,5
6,2021,E01011954,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Cannot speak English,2
7,2021,E01011969,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1308
8,2021,E01011969,2021 super output areas - lower layer,151,Main language is English (English or Welsh in Wales),1300
9,2021,E01011969,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales),8
10,2021,E01011969,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Can speak English very well,3
11,2021,E01011969,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Can speak English well,2
12,2021,E01011969,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Cannot speak English well,2
13,2021,E01011969,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Cannot speak English,1
14,2021,E01011970,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1042
15,2021,E01011970,2021 super output areas - lower layer,151,Main language is English (English or Welsh in Wales),1035
16,2021,E01011970,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales),7
17,2021,E01011970,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Can speak English very well,5
18,2021,E01011970,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Can speak English well,1
19,2021,E01011970,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Cannot speak English well,1
20,2021,E01011970,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales): Cannot speak English,0
21,2021,E01011971,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1292
22,2021,E01011971,2021 super output areas - lower layer,151,Main language is English (English or Welsh in Wales),1288
23,2021,E01011971,2021 super output areas - lower layer,151,Main language is not English (English or Welsh in Wales),4
