,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NSSEC_10_NAME,OBS_VALUE
0,2021,E01006186,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1724
1,2021,E01006186,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",192
2,2021,E01006186,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",349
3,2021,E01006186,2021 super output areas - lower layer,151,L7 Intermediate occupations,244
4,2021,E01006186,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,147
5,2021,E01006186,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,75
6,2021,E01006186,2021 super output areas - lower layer,151,L12 Semi-routine occupations,186
7,2021,E01006186,2021 super output areas - lower layer,151,L13 Routine occupations,203
8,2021,E01006186,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,151
9,2021,E01006186,2021 super output areas - lower layer,151,L15 Full-time students,177
10,2021,E01006187,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,2037
11,2021,E01006187,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",268
12,2021,E01006187,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",429
13,2021,E01006187,2021 super output areas - lower layer,151,L7 Intermediate occupations,299
14,2021,E01006187,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,178
15,2021,E01006187,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,102
16,2021,E01006187,2021 super output areas - lower layer,151,L12 Semi-routine occupations,232
17,2021,E01006187,2021 super output areas - lower layer,151,L13 Routine occupations,290
18,2021,E01006187,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,146
19,2021,E01006187,2021 super output areas - lower layer,151,L15 Full-time students,93
20,2021,E01006189,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1790
21,2021,E01006189,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",218
22,2021,E01006189,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",400
23,2021,E01006189,2021 super output areas - lower layer,151,L7 Intermediate occupations,229
24,2021,E01006189,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,147
25,2021,E01006189,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,95
26,2021,E01006189,2021 super output areas - lower layer,151,L12 Semi-routine occupations,191
27,2021,E01006189,2021 super output areas - lower layer,151,L13 Routine occupations,233
28,2021,E01006189,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,148
29,2021,E01006189,2021 super output areas - lower layer,151,L15 Full-time students,129
30,2021,E01006113,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1279
31,2021,E01006113,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",171
32,2021,E01006113,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",254
33,2021,E01006113,2021 super output areas - lower layer,151,L7 Intermediate occupations,145
