,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
0,2021,E01006186,2021 super output areas - lower layer,151,Total: All households,947
1,2021,E01006186,2021 super output areas - lower layer,151,0 people in household,0
2,2021,E01006186,2021 super output areas - lower layer,151,1 person in household,345
3,2021,E01006186,2021 super output areas - lower layer,151,2 people in household,292
4,2021,E01006186,2021 super output areas - lower layer,151,3 people in household,132
5,2021,E01006186,2021 super output areas - lower layer,151,4 people in household,110
6,2021,E01006186,2021 super output areas - lower layer,151,5 people in household,38
7,2021,E01006186,2021 super output areas - lower layer,151,6 people in household,16
8,2021,E01006186,2021 super output areas - lower layer,151,7 people in household,7
9,2021,E01006186,2021 super output areas - lower layer,151,8 or more people in household,7
10,2021,E01006187,2021 super output areas - lower layer,151,Total: All households,1139
11,2021,E01006187,2021 super output areas - lower layer,151,0 people in household,0
12,2021,E01006187,2021 super output areas - lower layer,151,1 person in household,376
13,2021,E01006187,2021 super output areas - lower layer,151,2 people in household,369
14,2021,E01006187,2021 super output areas - lower layer,151,3 people in household,200
15,2021,E01006187,2021 super output areas - lower layer,151,4 people in household,122
16,2021,E01006187,2021 super output areas - lower layer,151,5 people in household,48
17,2021,E01006187,2021 super output areas - lower layer,151,6 people in household,19
18,2021,E01006187,2021 super output areas - lower layer,151,7 people in household,3
19,2021,E01006187,2021 super output areas - lower layer,151,8 or more people in household,2
20,2021,E01006189,2021 super output areas - lower layer,151,Total: All households,931
21,2021,E01006189,2021 super output areas - lower layer,151,0 people in household,0
22,2021,E01006189,2021 super output areas - lower layer,151,1 person in household,250
23,2021,E01006189,2021 super output areas - lower layer,151,2 people in household,297
24,2021,E01006189,2021 super output areas - lower layer,151,3 people in household,179
25,2021,E01006189,2021 super output areas - lower layer,151,4 people in household,123
26,2021,E01006189,2021 super output areas - lower layer,151,5 people in household,53
27,2021,E01006189,2021 super output areas - lower layer,151,6 people in household,22
28,2021,E01006189,2021 super output areas - lower layer,151,7 people in household,5
29,2021,E01006189,2021 super output areas - lower layer,151,8 or more people in household,2
30,2021,E01006113,2021 super output areas - lower layer,151,Total: All households,473
31,2021,E01006113,2021 super output areas - lower layer,151,0 people in household,0
32,2021,E01006113,2021 super output areas - lower layer,151,1 person in household,78
33,2021,E01006113,2021 super output areas - lower layer,151,2 people in household,101
34,2021,E01006113,2021 super output areas - lower layer,151,3 people in household,79
35,2021,E01006113,2021 super output areas - lower layer,151,4 people in household,95
36,2021,E01006113,2021 super output areas - lower layer,151,5 people in household,54
37,2021,E01006113,2021 super output areas - lower layer,151,6 people in household,32
38,2021,E01006113,2021 super output areas - lower layer,151,7 people in household,22
39,2021,E01006113,2021 super output areas - lower layer,151,8 or more people in household,12
40,2021,E01006114,2021 super output areas - lower layer,151,Total: All households,569
41,2021,E01006114,2021 super output areas - lower layer,151,0 people in household,0
42,2021,E01006114,2021 super output areas - lower layer,151,1 person in household,158
43,2021,E01006114,2021 super output areas - lower layer,151,2 people in household,129
44,2021,E01006114,2021 super output areas - lower layer,151,3 people in household,72
45,2021,E01006114,2021 super output areas - lower layer,151,4 people in household,100
46,2021,E01006114,2021 super output areas - lower layer,151,5 people in household,48
47,2021,E01006114,2021 super output areas - lower layer,151,6 people in household,36
48,2021,E01006114,2021 super output areas - lower layer,151,7 people in household,15
49,2021,E01006114,2021 super output areas - lower layer,151,8 or more people in household,11
50,2021,E01006115,2021 super output areas - lower layer,151,Total: All households,594
51,2021,E01006115,2021 super output areas - lower layer,151,0 people in household,0
52,2021,E01006115,2021 super output areas - lower layer,151,1 person in household,212
53,2021,E01006115,2021 super output areas - lower layer,151,2 people in household,151
54,2021,E01006115,2021 super output areas - lower layer,151,3 people in household,86
55,2021,E01006115,2021 super output areas - lower layer,151,4 people in household,71
56,2021,E01006115,2021 super output areas - lower layer,151,5 people in household,38
57,2021,E01006115,2021 super output areas - lower layer,151,6 people in household,17
58,2021,E01006115,2021 super output areas - lower layer,151,7 people in household,9
59,2021,E01006115,2021 super output areas - lower layer,151,8 or more people in household,10
60,2021,E01006145,2021 super output areas - lower layer,151,Total: All households,805
61,2021,E01006145,2021 super output areas - lower layer,151,0 people in household,0
62,2021,E01006145,2021 super output areas - lower layer,151,1 person in household,249
63,2021,E01006145,2021 super output areas - lower layer,151,2 people in household,231
64,2021,E01006145,2021 super output areas - lower layer,151,3 people in household,135
65,2021,E01006145,2021 super output areas - lower layer,151,4 people in household,92
66,2021,E01006145,2021 super output areas - lower layer,151,5 people in household,57
67,2021,E01006145,2021 super output areas - lower layer,151,6 people in household,23
68,2021,E01006145,2021 super output areas - lower layer,151,7 people in household,10
69,2021,E01006145,2021 super output areas - lower layer,151,8 or more people in household,8
70,2021,E01006146,2021 super output areas - lower layer,151,Total: All households,646
71,2021,E01006146,2021 super output areas - lower layer,151,0 people in household,0
72,2021,E01006146,2021 super output areas - lower layer,151,1 person in household,147
73,2021,E01006146,2021 super output areas - lower layer,151,2 people in household,185
74,2021,E01006146,2021 super output areas - lower layer,151,3 people in household,113
75,2021,E01006146,2021 super output areas - lower layer,151,4 people in household,114
76,2021,E01006146,2021 super output areas - lower layer,151,5 people in household,55
