,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARER_7_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2117
1,2021,E01011954,2021 super output areas - lower layer,151,Provides no unpaid care,1899
2,2021,E01011954,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,69
3,2021,E01011954,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,48
4,2021,E01011954,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,21
5,2021,E01011954,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,60
6,2021,E01011954,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,20
7,2021,E01011954,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,40
8,2021,E01011954,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,89
9,2021,E01011969,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1283
10,2021,E01011969,2021 super output areas - lower layer,151,Provides no unpaid care,1135
11,2021,E01011969,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,57
12,2021,E01011969,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,41
13,2021,E01011969,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,16
14,2021,E01011969,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,30
15,2021,E01011969,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,13
16,2021,E01011969,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,17
17,2021,E01011969,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,61
18,2021,E01011970,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1027
19,2021,E01011970,2021 super output areas - lower layer,151,Provides no unpaid care,914
20,2021,E01011970,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,56
21,2021,E01011970,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,43
22,2021,E01011970,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,13
23,2021,E01011970,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,29
24,2021,E01011970,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,16
25,2021,E01011970,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,13
26,2021,E01011970,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,28
27,2021,E01011971,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1275
28,2021,E01011971,2021 super output areas - lower layer,151,Provides no unpaid care,1146
29,2021,E01011971,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,69
30,2021,E01011971,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,49
31,2021,E01011971,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,20
32,2021,E01011971,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,31
33,2021,E01011971,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,21
34,2021,E01011971,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,10
35,2021,E01011971,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,29
36,2021,E01033465,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1856
37,2021,E01033465,2021 super output areas - lower layer,151,Provides no unpaid care,1689
38,2021,E01033465,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,80
39,2021,E01033465,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,55
40,2021,E01033465,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,25
41,2021,E01033465,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,37
42,2021,E01033465,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,17
43,2021,E01033465,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,20
44,2021,E01033465,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,50
45,2021,E01033467,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2116
46,2021,E01033467,2021 super output areas - lower layer,151,Provides no unpaid care,1939
47,2021,E01033467,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,75
48,2021,E01033467,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,48
49,2021,E01033467,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,27
50,2021,E01033467,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,32
51,2021,E01033467,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,14
52,2021,E01033467,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,18
53,2021,E01033467,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,70
54,2021,E01011952,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1497
55,2021,E01011952,2021 super output areas - lower layer,151,Provides no unpaid care,1338
56,2021,E01011952,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,47
57,2021,E01011952,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,26
58,2021,E01011952,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,21
59,2021,E01011952,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,51
60,2021,E01011952,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,12
61,2021,E01011952,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,39
62,2021,E01011952,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,61
63,2021,E01011953,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1802
64,2021,E01011953,2021 super output areas - lower layer,151,Provides no unpaid care,1594
65,2021,E01011953,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,54
66,2021,E01011953,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,33
67,2021,E01011953,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,21
68,2021,E01011953,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,74
69,2021,E01011953,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,23
70,2021,E01011953,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,51
71,2021,E01011953,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,80
