,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01000433,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,127
1,2021,E01000433,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,47
2,2021,E01000433,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,80
3,2021,E01000433,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,79
4,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student,43
5,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,35
6,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,32
7,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,26
8,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,6
9,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
10,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
11,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
12,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,3
13,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,3
14,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
15,2021,E01000433,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,8
16,2021,E01000433,2021 super output areas - lower layer,151,Economically inactive,521
17,2021,E01000433,2021 super output areas - lower layer,151,Economically inactive: Retired,162
18,2021,E01000433,2021 super output areas - lower layer,151,Economically inactive: Student,91
19,2021,E01000433,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,116
20,2021,E01000433,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,77
21,2021,E01000433,2021 super output areas - lower layer,151,Economically inactive: Other,75
22,2021,E01000434,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1221
23,2021,E01000434,2021 super output areas - lower layer,151,Economically active (excluding full-time students),722
24,2021,E01000434,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,663
