,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,778
1,2021,E01016217,2021 super output areas - lower layer,151,Work mainly at or from home,280
2,2021,E01016217,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
3,2021,E01016217,2021 super output areas - lower layer,151,Train,15
4,2021,E01016217,2021 super output areas - lower layer,151,"Bus, minibus or coach",10
5,2021,E01016217,2021 super output areas - lower layer,151,Taxi,3
6,2021,E01016217,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
7,2021,E01016217,2021 super output areas - lower layer,151,Driving a car or van,378
8,2021,E01016217,2021 super output areas - lower layer,151,Passenger in a car or van,31
9,2021,E01016217,2021 super output areas - lower layer,151,Bicycle,11
10,2021,E01016217,2021 super output areas - lower layer,151,On foot,43
11,2021,E01016217,2021 super output areas - lower layer,151,Other method of travel to work,5
12,2021,E01016218,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,715
13,2021,E01016218,2021 super output areas - lower layer,151,Work mainly at or from home,236
14,2021,E01016218,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
15,2021,E01016218,2021 super output areas - lower layer,151,Train,4
16,2021,E01016218,2021 super output areas - lower layer,151,"Bus, minibus or coach",20
17,2021,E01016218,2021 super output areas - lower layer,151,Taxi,7
18,2021,E01016218,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
19,2021,E01016218,2021 super output areas - lower layer,151,Driving a car or van,350
20,2021,E01016218,2021 super output areas - lower layer,151,Passenger in a car or van,33
21,2021,E01016218,2021 super output areas - lower layer,151,Bicycle,8
22,2021,E01016218,2021 super output areas - lower layer,151,On foot,45
23,2021,E01016218,2021 super output areas - lower layer,151,Other method of travel to work,8
24,2021,E01016231,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1062
25,2021,E01016231,2021 super output areas - lower layer,151,Work mainly at or from home,364
26,2021,E01016231,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
27,2021,E01016231,2021 super output areas - lower layer,151,Train,16
28,2021,E01016231,2021 super output areas - lower layer,151,"Bus, minibus or coach",8
29,2021,E01016231,2021 super output areas - lower layer,151,Taxi,3
30,2021,E01016231,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",7
31,2021,E01016231,2021 super output areas - lower layer,151,Driving a car or van,492
32,2021,E01016231,2021 super output areas - lower layer,151,Passenger in a car or van,47
33,2021,E01016231,2021 super output areas - lower layer,151,Bicycle,19
