,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01001175,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
1,2021,E01001175,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
2,2021,E01001175,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
3,2021,E01001175,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",34
4,2021,E01001175,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",34
5,2021,E01001175,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6,2021,E01001175,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,106
7,2021,E01001175,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,106
8,2021,E01001175,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
9,2021,E01001175,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,61
10,2021,E01001175,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,61
11,2021,E01001175,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
12,2021,E01001176,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1433
13,2021,E01001176,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,625
14,2021,E01001176,2021 super output areas - lower layer,151,Married or in a registered civil partnership,580
15,2021,E01001176,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,578
16,2021,E01001176,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,575
17,2021,E01001176,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
18,2021,E01001176,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
19,2021,E01001176,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
20,2021,E01001176,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
