,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NSSEC_10_NAME,OBS_VALUE
0,2021,E01020514,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1555
1,2021,E01020514,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",180
2,2021,E01020514,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",370
3,2021,E01020514,2021 super output areas - lower layer,151,L7 Intermediate occupations,215
4,2021,E01020514,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,210
5,2021,E01020514,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,100
6,2021,E01020514,2021 super output areas - lower layer,151,L12 Semi-routine occupations,198
7,2021,E01020514,2021 super output areas - lower layer,151,L13 Routine occupations,138
8,2021,E01020514,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,84
9,2021,E01020514,2021 super output areas - lower layer,151,L15 Full-time students,60
10,2021,E01020515,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,987
11,2021,E01020515,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",86
12,2021,E01020515,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",208
13,2021,E01020515,2021 super output areas - lower layer,151,L7 Intermediate occupations,144
14,2021,E01020515,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,110
15,2021,E01020515,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,77
16,2021,E01020515,2021 super output areas - lower layer,151,L12 Semi-routine occupations,128
17,2021,E01020515,2021 super output areas - lower layer,151,L13 Routine occupations,107
18,2021,E01020515,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,83
19,2021,E01020515,2021 super output areas - lower layer,151,L15 Full-time students,44
20,2021,E01020516,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1309
21,2021,E01020516,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",127
22,2021,E01020516,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",252
23,2021,E01020516,2021 super output areas - lower layer,151,L7 Intermediate occupations,182
24,2021,E01020516,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,142
25,2021,E01020516,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,103
26,2021,E01020516,2021 super output areas - lower layer,151,L12 Semi-routine occupations,194
27,2021,E01020516,2021 super output areas - lower layer,151,L13 Routine occupations,170
28,2021,E01020516,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,90
29,2021,E01020516,2021 super output areas - lower layer,151,L15 Full-time students,49
30,2021,E01020551,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1778
31,2021,E01020551,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",136
32,2021,E01020551,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",371
33,2021,E01020551,2021 super output areas - lower layer,151,L7 Intermediate occupations,235
34,2021,E01020551,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,159
35,2021,E01020551,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,132
36,2021,E01020551,2021 super output areas - lower layer,151,L12 Semi-routine occupations,317
37,2021,E01020551,2021 super output areas - lower layer,151,L13 Routine occupations,246
38,2021,E01020551,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,113
39,2021,E01020551,2021 super output areas - lower layer,151,L15 Full-time students,69
40,2021,E01020552,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1338
41,2021,E01020552,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",48
42,2021,E01020552,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",146
43,2021,E01020552,2021 super output areas - lower layer,151,L7 Intermediate occupations,130
44,2021,E01020552,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,129
45,2021,E01020552,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,124
46,2021,E01020552,2021 super output areas - lower layer,151,L12 Semi-routine occupations,259
47,2021,E01020552,2021 super output areas - lower layer,151,L13 Routine occupations,281
48,2021,E01020552,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,148
49,2021,E01020552,2021 super output areas - lower layer,151,L15 Full-time students,73
50,2021,E01020570,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1387
51,2021,E01020570,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",201
52,2021,E01020570,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",389
53,2021,E01020570,2021 super output areas - lower layer,151,L7 Intermediate occupations,161
54,2021,E01020570,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,203
55,2021,E01020570,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,76
56,2021,E01020570,2021 super output areas - lower layer,151,L12 Semi-routine occupations,144
57,2021,E01020570,2021 super output areas - lower layer,151,L13 Routine occupations,122
58,2021,E01020570,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,48
59,2021,E01020570,2021 super output areas - lower layer,151,L15 Full-time students,43
60,2021,E01020571,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1762
61,2021,E01020571,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",143
62,2021,E01020571,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",372
63,2021,E01020571,2021 super output areas - lower layer,151,L7 Intermediate occupations,218
64,2021,E01020571,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,228
65,2021,E01020571,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,144
66,2021,E01020571,2021 super output areas - lower layer,151,L12 Semi-routine occupations,280
67,2021,E01020571,2021 super output areas - lower layer,151,L13 Routine occupations,198
68,2021,E01020571,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,100
69,2021,E01020571,2021 super output areas - lower layer,151,L15 Full-time students,79
70,2021,E01020557,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1423
71,2021,E01020557,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",210
