,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
0,2021,E01002078,2021 super output areas - lower layer,151,Total: All households,1134
1,2021,E01002078,2021 super output areas - lower layer,151,One-person household,390
2,2021,E01002078,2021 super output areas - lower layer,151,Multi-person household,744
3,2021,E01002078,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,16
4,2021,E01002078,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),391
5,2021,E01002078,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),187
6,2021,E01002078,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),119
7,2021,E01002078,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),31
8,2021,E01033943,2021 super output areas - lower layer,151,Total: All households,725
9,2021,E01033943,2021 super output areas - lower layer,151,One-person household,169
10,2021,E01033943,2021 super output areas - lower layer,151,Multi-person household,556
11,2021,E01033943,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
12,2021,E01033943,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),273
13,2021,E01033943,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),161
14,2021,E01033943,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),78
15,2021,E01033943,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),33
16,2021,E01033944,2021 super output areas - lower layer,151,Total: All households,693
17,2021,E01033944,2021 super output areas - lower layer,151,One-person household,167
18,2021,E01033944,2021 super output areas - lower layer,151,Multi-person household,526
19,2021,E01033944,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,21
20,2021,E01033944,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),293
21,2021,E01033944,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),104
22,2021,E01033944,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),78
23,2021,E01033944,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),30
24,2021,E01002026,2021 super output areas - lower layer,151,Total: All households,754
25,2021,E01002026,2021 super output areas - lower layer,151,One-person household,311
26,2021,E01002026,2021 super output areas - lower layer,151,Multi-person household,443
27,2021,E01002026,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,18
28,2021,E01002026,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),258
29,2021,E01002026,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),82
30,2021,E01002026,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),68
31,2021,E01002026,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),17
32,2021,E01002029,2021 super output areas - lower layer,151,Total: All households,729
