,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,850
1,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,658
2,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,184
3,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,474
4,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,41
5,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,4
6,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,37
7,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,151
8,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,82
9,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,69
10,2021,E01015463,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,24
11,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student,16
12,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,11
13,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,11
14,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,8
15,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,3
16,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
17,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
18,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
19,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
20,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
21,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
22,2021,E01015463,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,5
23,2021,E01015463,2021 super output areas - lower layer,151,Economically inactive,501
24,2021,E01015463,2021 super output areas - lower layer,151,Economically inactive: Retired,347
25,2021,E01015463,2021 super output areas - lower layer,151,Economically inactive: Student,38
26,2021,E01015463,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,45
27,2021,E01015463,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,48
28,2021,E01015463,2021 super output areas - lower layer,151,Economically inactive: Other,23
29,2021,E01015464,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1383
30,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students),790
31,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,774
32,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,561
33,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,183
34,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,378
35,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,56
36,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,15
37,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,41
38,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,157
39,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,82
40,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,75
41,2021,E01015464,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,16
42,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student,23
43,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,19
44,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,18
45,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,16
46,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,2
47,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
48,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
49,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
50,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
51,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,1
52,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
53,2021,E01015464,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,4
54,2021,E01015464,2021 super output areas - lower layer,151,Economically inactive,570
55,2021,E01015464,2021 super output areas - lower layer,151,Economically inactive: Retired,432
