,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1119
1,2021,E01016217,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,397
2,2021,E01016217,2021 super output areas - lower layer,151,Married or in a registered civil partnership,525
3,2021,E01016217,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,520
4,2021,E01016217,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,515
5,2021,E01016217,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,5
6,2021,E01016217,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,5
7,2021,E01016217,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
8,2021,E01016217,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,5
9,2021,E01016217,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",22
10,2021,E01016217,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",22
11,2021,E01016217,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
12,2021,E01016217,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,127
13,2021,E01016217,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,127
14,2021,E01016217,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
15,2021,E01016217,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,48
16,2021,E01016217,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,48
17,2021,E01016217,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
18,2021,E01016218,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1147
19,2021,E01016218,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,407
20,2021,E01016218,2021 super output areas - lower layer,151,Married or in a registered civil partnership,503
21,2021,E01016218,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,503
22,2021,E01016218,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,503
23,2021,E01016218,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
24,2021,E01016218,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
25,2021,E01016218,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
26,2021,E01016218,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
27,2021,E01016218,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",25
28,2021,E01016218,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",25
29,2021,E01016218,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
