,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_10_NAME,OBS_VALUE
0,2021,E01006186,2021 super output areas - lower layer,151,Total: All usual residents,2158
1,2021,E01006186,2021 super output areas - lower layer,151,No religion,732
2,2021,E01006186,2021 super output areas - lower layer,151,Christian,857
3,2021,E01006186,2021 super output areas - lower layer,151,Buddhist,9
4,2021,E01006186,2021 super output areas - lower layer,151,Hindu,19
5,2021,E01006186,2021 super output areas - lower layer,151,Jewish,4
6,2021,E01006186,2021 super output areas - lower layer,151,Muslim,334
7,2021,E01006186,2021 super output areas - lower layer,151,Sikh,74
8,2021,E01006186,2021 super output areas - lower layer,151,Other religion,5
9,2021,E01006186,2021 super output areas - lower layer,151,Not answered,124
10,2021,E01006187,2021 super output areas - lower layer,151,Total: All usual residents,2600
11,2021,E01006187,2021 super output areas - lower layer,151,No religion,998
12,2021,E01006187,2021 super output areas - lower layer,151,Christian,1096
13,2021,E01006187,2021 super output areas - lower layer,151,Buddhist,16
14,2021,E01006187,2021 super output areas - lower layer,151,Hindu,20
15,2021,E01006187,2021 super output areas - lower layer,151,Jewish,0
16,2021,E01006187,2021 super output areas - lower layer,151,Muslim,268
17,2021,E01006187,2021 super output areas - lower layer,151,Sikh,42
18,2021,E01006187,2021 super output areas - lower layer,151,Other religion,16
19,2021,E01006187,2021 super output areas - lower layer,151,Not answered,144
20,2021,E01006189,2021 super output areas - lower layer,151,Total: All usual residents,2329
21,2021,E01006189,2021 super output areas - lower layer,151,No religion,787
22,2021,E01006189,2021 super output areas - lower layer,151,Christian,1006
23,2021,E01006189,2021 super output areas - lower layer,151,Buddhist,18
24,2021,E01006189,2021 super output areas - lower layer,151,Hindu,3
25,2021,E01006189,2021 super output areas - lower layer,151,Jewish,3
26,2021,E01006189,2021 super output areas - lower layer,151,Muslim,308
27,2021,E01006189,2021 super output areas - lower layer,151,Sikh,62
28,2021,E01006189,2021 super output areas - lower layer,151,Other religion,8
29,2021,E01006189,2021 super output areas - lower layer,151,Not answered,134
30,2021,E01006113,2021 super output areas - lower layer,151,Total: All usual residents,1620
31,2021,E01006113,2021 super output areas - lower layer,151,No religion,341
32,2021,E01006113,2021 super output areas - lower layer,151,Christian,289
33,2021,E01006113,2021 super output areas - lower layer,151,Buddhist,5
34,2021,E01006113,2021 super output areas - lower layer,151,Hindu,13
35,2021,E01006113,2021 super output areas - lower layer,151,Jewish,6
36,2021,E01006113,2021 super output areas - lower layer,151,Muslim,799
37,2021,E01006113,2021 super output areas - lower layer,151,Sikh,85
38,2021,E01006113,2021 super output areas - lower layer,151,Other religion,1
39,2021,E01006113,2021 super output areas - lower layer,151,Not answered,81
40,2021,E01006114,2021 super output areas - lower layer,151,Total: All usual residents,1694
41,2021,E01006114,2021 super output areas - lower layer,151,No religion,339
42,2021,E01006114,2021 super output areas - lower layer,151,Christian,431
43,2021,E01006114,2021 super output areas - lower layer,151,Buddhist,4
44,2021,E01006114,2021 super output areas - lower layer,151,Hindu,12
45,2021,E01006114,2021 super output areas - lower layer,151,Jewish,2
46,2021,E01006114,2021 super output areas - lower layer,151,Muslim,777
47,2021,E01006114,2021 super output areas - lower layer,151,Sikh,38
48,2021,E01006114,2021 super output areas - lower layer,151,Other religion,1
49,2021,E01006114,2021 super output areas - lower layer,151,Not answered,90
50,2021,E01006115,2021 super output areas - lower layer,151,Total: All usual residents,1519
51,2021,E01006115,2021 super output areas - lower layer,151,No religion,480
52,2021,E01006115,2021 super output areas - lower layer,151,Christian,379
53,2021,E01006115,2021 super output areas - lower layer,151,Buddhist,5
54,2021,E01006115,2021 super output areas - lower layer,151,Hindu,15
55,2021,E01006115,2021 super output areas - lower layer,151,Jewish,15
56,2021,E01006115,2021 super output areas - lower layer,151,Muslim,448
57,2021,E01006115,2021 super output areas - lower layer,151,Sikh,76
58,2021,E01006115,2021 super output areas - lower layer,151,Other religion,3
59,2021,E01006115,2021 super output areas - lower layer,151,Not answered,98
60,2021,E01006145,2021 super output areas - lower layer,151,Total: All usual residents,2051
61,2021,E01006145,2021 super output areas - lower layer,151,No religion,492
62,2021,E01006145,2021 super output areas - lower layer,151,Christian,777
63,2021,E01006145,2021 super output areas - lower layer,151,Buddhist,4
64,2021,E01006145,2021 super output areas - lower layer,151,Hindu,18
65,2021,E01006145,2021 super output areas - lower layer,151,Jewish,0
66,2021,E01006145,2021 super output areas - lower layer,151,Muslim,598
67,2021,E01006145,2021 super output areas - lower layer,151,Sikh,52
68,2021,E01006145,2021 super output areas - lower layer,151,Other religion,16
69,2021,E01006145,2021 super output areas - lower layer,151,Not answered,94
70,2021,E01006146,2021 super output areas - lower layer,151,Total: All usual residents,1794
71,2021,E01006146,2021 super output areas - lower layer,151,No religion,481
72,2021,E01006146,2021 super output areas - lower layer,151,Christian,663
73,2021,E01006146,2021 super output areas - lower layer,151,Buddhist,12
74,2021,E01006146,2021 super output areas - lower layer,151,Hindu,17
75,2021,E01006146,2021 super output areas - lower layer,151,Jewish,7
76,2021,E01006146,2021 super output areas - lower layer,151,Muslim,477
77,2021,E01006146,2021 super output areas - lower layer,151,Sikh,50
78,2021,E01006146,2021 super output areas - lower layer,151,Other religion,10
79,2021,E01006146,2021 super output areas - lower layer,151,Not answered,77
80,2021,E01006122,2021 super output areas - lower layer,151,Total: All usual residents,1786
81,2021,E01006122,2021 super output areas - lower layer,151,No religion,569
82,2021,E01006122,2021 super output areas - lower layer,151,Christian,1114
83,2021,E01006122,2021 super output areas - lower layer,151,Buddhist,5
84,2021,E01006122,2021 super output areas - lower layer,151,Hindu,2
85,2021,E01006122,2021 super output areas - lower layer,151,Jewish,6
86,2021,E01006122,2021 super output areas - lower layer,151,Muslim,27
87,2021,E01006122,2021 super output areas - lower layer,151,Sikh,0
88,2021,E01006122,2021 super output areas - lower layer,151,Other religion,6
89,2021,E01006122,2021 super output areas - lower layer,151,Not answered,57
90,2021,E01006123,2021 super output areas - lower layer,151,Total: All usual residents,1670
91,2021,E01006123,2021 super output areas - lower layer,151,No religion,523
92,2021,E01006123,2021 super output areas - lower layer,151,Christian,998
93,2021,E01006123,2021 super output areas - lower layer,151,Buddhist,8
94,2021,E01006123,2021 super output areas - lower layer,151,Hindu,12
95,2021,E01006123,2021 super output areas - lower layer,151,Jewish,0
96,2021,E01006123,2021 super output areas - lower layer,151,Muslim,46
97,2021,E01006123,2021 super output areas - lower layer,151,Sikh,4
98,2021,E01006123,2021 super output areas - lower layer,151,Other religion,1
99,2021,E01006123,2021 super output areas - lower layer,151,Not answered,78
100,2021,E01006124,2021 super output areas - lower layer,151,Total: All usual residents,1479
101,2021,E01006124,2021 super output areas - lower layer,151,No religion,430
102,2021,E01006124,2021 super output areas - lower layer,151,Christian,963
103,2021,E01006124,2021 super output areas - lower layer,151,Buddhist,5
104,2021,E01006124,2021 super output areas - lower layer,151,Hindu,8
105,2021,E01006124,2021 super output areas - lower layer,151,Jewish,5
106,2021,E01006124,2021 super output areas - lower layer,151,Muslim,25
107,2021,E01006124,2021 super output areas - lower layer,151,Sikh,0
108,2021,E01006124,2021 super output areas - lower layer,151,Other religion,0
109,2021,E01006124,2021 super output areas - lower layer,151,Not answered,43
110,2021,E01006128,2021 super output areas - lower layer,151,Total: All usual residents,1927
111,2021,E01006128,2021 super output areas - lower layer,151,No religion,719
112,2021,E01006128,2021 super output areas - lower layer,151,Christian,1062
113,2021,E01006128,2021 super output areas - lower layer,151,Buddhist,3
114,2021,E01006128,2021 super output areas - lower layer,151,Hindu,9
115,2021,E01006128,2021 super output areas - lower layer,151,Jewish,0
116,2021,E01006128,2021 super output areas - lower layer,151,Muslim,35
117,2021,E01006128,2021 super output areas - lower layer,151,Sikh,2
118,2021,E01006128,2021 super output areas - lower layer,151,Other religion,5
119,2021,E01006128,2021 super output areas - lower layer,151,Not answered,92
120,2021,E01006131,2021 super output areas - lower layer,151,Total: All usual residents,1530
121,2021,E01006131,2021 super output areas - lower layer,151,No religion,461
122,2021,E01006131,2021 super output areas - lower layer,151,Christian,976
123,2021,E01006131,2021 super output areas - lower layer,151,Buddhist,1
124,2021,E01006131,2021 super output areas - lower layer,151,Hindu,8
125,2021,E01006131,2021 super output areas - lower layer,151,Jewish,2
126,2021,E01006131,2021 super output areas - lower layer,151,Muslim,12
127,2021,E01006131,2021 super output areas - lower layer,151,Sikh,6
128,2021,E01006131,2021 super output areas - lower layer,151,Other religion,4
129,2021,E01006131,2021 super output areas - lower layer,151,Not answered,60
130,2021,E01006155,2021 super output areas - lower layer,151,Total: All usual residents,1749
131,2021,E01006155,2021 super output areas - lower layer,151,No religion,633
132,2021,E01006155,2021 super output areas - lower layer,151,Christian,930
133,2021,E01006155,2021 super output areas - lower layer,151,Buddhist,10
134,2021,E01006155,2021 super output areas - lower layer,151,Hindu,22
135,2021,E01006155,2021 super output areas - lower layer,151,Jewish,0
136,2021,E01006155,2021 super output areas - lower layer,151,Muslim,60
137,2021,E01006155,2021 super output areas - lower layer,151,Sikh,13
138,2021,E01006155,2021 super output areas - lower layer,151,Other religion,10
139,2021,E01006155,2021 super output areas - lower layer,151,Not answered,71
140,2021,E01006157,2021 super output areas - lower layer,151,Total: All usual residents,1701
141,2021,E01006157,2021 super output areas - lower layer,151,No religion,493
142,2021,E01006157,2021 super output areas - lower layer,151,Christian,747
143,2021,E01006157,2021 super output areas - lower layer,151,Buddhist,9
144,2021,E01006157,2021 super output areas - lower layer,151,Hindu,13
145,2021,E01006157,2021 super output areas - lower layer,151,Jewish,6
146,2021,E01006157,2021 super output areas - lower layer,151,Muslim,291
147,2021,E01006157,2021 super output areas - lower layer,151,Sikh,56
148,2021,E01006157,2021 super output areas - lower layer,151,Other religion,4
149,2021,E01006157,2021 super output areas - lower layer,151,Not answered,82
150,2021,E01006159,2021 super output areas - lower layer,151,Total: All usual residents,1875
151,2021,E01006159,2021 super output areas - lower layer,151,No religion,616
152,2021,E01006159,2021 super output areas - lower layer,151,Christian,851
153,2021,E01006159,2021 super output areas - lower layer,151,Buddhist,3
154,2021,E01006159,2021 super output areas - lower layer,151,Hindu,19
155,2021,E01006159,2021 super output areas - lower layer,151,Jewish,2
156,2021,E01006159,2021 super output areas - lower layer,151,Muslim,222
157,2021,E01006159,2021 super output areas - lower layer,151,Sikh,53
158,2021,E01006159,2021 super output areas - lower layer,151,Other religion,9
159,2021,E01006159,2021 super output areas - lower layer,151,Not answered,100
160,2021,E01006182,2021 super output areas - lower layer,151,Total: All usual residents,1609
161,2021,E01006182,2021 super output areas - lower layer,151,No religion,395
162,2021,E01006182,2021 super output areas - lower layer,151,Christian,724
163,2021,E01006182,2021 super output areas - lower layer,151,Buddhist,7
164,2021,E01006182,2021 super output areas - lower layer,151,Hindu,21
165,2021,E01006182,2021 super output areas - lower layer,151,Jewish,2
166,2021,E01006182,2021 super output areas - lower layer,151,Muslim,317
167,2021,E01006182,2021 super output areas - lower layer,151,Sikh,75
168,2021,E01006182,2021 super output areas - lower layer,151,Other religion,1
169,2021,E01006182,2021 super output areas - lower layer,151,Not answered,67
170,2021,E01006183,2021 super output areas - lower layer,151,Total: All usual residents,1726
171,2021,E01006183,2021 super output areas - lower layer,151,No religion,405
172,2021,E01006183,2021 super output areas - lower layer,151,Christian,766
173,2021,E01006183,2021 super output areas - lower layer,151,Buddhist,1
174,2021,E01006183,2021 super output areas - lower layer,151,Hindu,11
175,2021,E01006183,2021 super output areas - lower layer,151,Jewish,0
176,2021,E01006183,2021 super output areas - lower layer,151,Muslim,403
177,2021,E01006183,2021 super output areas - lower layer,151,Sikh,33
178,2021,E01006183,2021 super output areas - lower layer,151,Other religion,3
179,2021,E01006183,2021 super output areas - lower layer,151,Not answered,104
180,2021,E01006125,2021 super output areas - lower layer,151,Total: All usual residents,1511
181,2021,E01006125,2021 super output areas - lower layer,151,No religion,529
182,2021,E01006125,2021 super output areas - lower layer,151,Christian,883
183,2021,E01006125,2021 super output areas - lower layer,151,Buddhist,1
184,2021,E01006125,2021 super output areas - lower layer,151,Hindu,0
185,2021,E01006125,2021 super output areas - lower layer,151,Jewish,2
186,2021,E01006125,2021 super output areas - lower layer,151,Muslim,17
187,2021,E01006125,2021 super output areas - lower layer,151,Sikh,1
188,2021,E01006125,2021 super output areas - lower layer,151,Other religion,5
189,2021,E01006125,2021 super output areas - lower layer,151,Not answered,73
190,2021,E01006126,2021 super output areas - lower layer,151,Total: All usual residents,1837
191,2021,E01006126,2021 super output areas - lower layer,151,No religion,741
192,2021,E01006126,2021 super output areas - lower layer,151,Christian,924
193,2021,E01006126,2021 super output areas - lower layer,151,Buddhist,6
194,2021,E01006126,2021 super output areas - lower layer,151,Hindu,0
195,2021,E01006126,2021 super output areas - lower layer,151,Jewish,3
196,2021,E01006126,2021 super output areas - lower layer,151,Muslim,44
197,2021,E01006126,2021 super output areas - lower layer,151,Sikh,0
198,2021,E01006126,2021 super output areas - lower layer,151,Other religion,2
199,2021,E01006126,2021 super output areas - lower layer,151,Not answered,117
200,2021,E01006127,2021 super output areas - lower layer,151,Total: All usual residents,1545
201,2021,E01006127,2021 super output areas - lower layer,151,No religion,518
202,2021,E01006127,2021 super output areas - lower layer,151,Christian,903
203,2021,E01006127,2021 super output areas - lower layer,151,Buddhist,6
204,2021,E01006127,2021 super output areas - lower layer,151,Hindu,7
205,2021,E01006127,2021 super output areas - lower layer,151,Jewish,2
206,2021,E01006127,2021 super output areas - lower layer,151,Muslim,25
207,2021,E01006127,2021 super output areas - lower layer,151,Sikh,0
208,2021,E01006127,2021 super output areas - lower layer,151,Other religion,4
209,2021,E01006127,2021 super output areas - lower layer,151,Not answered,80
210,2021,E01006130,2021 super output areas - lower layer,151,Total: All usual residents,1760
211,2021,E01006130,2021 super output areas - lower layer,151,No religion,625
212,2021,E01006130,2021 super output areas - lower layer,151,Christian,1019
213,2021,E01006130,2021 super output areas - lower layer,151,Buddhist,6
214,2021,E01006130,2021 super output areas - lower layer,151,Hindu,9
215,2021,E01006130,2021 super output areas - lower layer,151,Jewish,1
216,2021,E01006130,2021 super output areas - lower layer,151,Muslim,14
217,2021,E01006130,2021 super output areas - lower layer,151,Sikh,1
218,2021,E01006130,2021 super output areas - lower layer,151,Other religion,7
219,2021,E01006130,2021 super output areas - lower layer,151,Not answered,78
220,2021,E01006132,2021 super output areas - lower layer,151,Total: All usual residents,1539
221,2021,E01006132,2021 super output areas - lower layer,151,No religion,536
222,2021,E01006132,2021 super output areas - lower layer,151,Christian,882
223,2021,E01006132,2021 super output areas - lower layer,151,Buddhist,4
