,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01025645,2021 super output areas - lower layer,151,Married or in a registered civil partnership,502
1,2021,E01025645,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,502
2,2021,E01025645,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,501
3,2021,E01025645,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,1
4,2021,E01025645,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
5,2021,E01025645,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6,2021,E01025645,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
7,2021,E01025645,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",14
8,2021,E01025645,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",14
9,2021,E01025645,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
10,2021,E01025645,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,106
11,2021,E01025645,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,105
12,2021,E01025645,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
13,2021,E01025645,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,64
14,2021,E01025645,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,64
15,2021,E01025645,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
16,2021,E01025666,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1247
17,2021,E01025666,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,480
18,2021,E01025666,2021 super output areas - lower layer,151,Married or in a registered civil partnership,532
19,2021,E01025666,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,526
20,2021,E01025666,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,526
21,2021,E01025666,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
22,2021,E01025666,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,6
23,2021,E01025666,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
24,2021,E01025666,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,4
25,2021,E01025666,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",32
26,2021,E01025666,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",31
27,2021,E01025666,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
28,2021,E01025666,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,119
29,2021,E01025666,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,119
30,2021,E01025666,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
31,2021,E01025666,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,84
