,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01029342,2021 super output areas - lower layer,151,Total: All usual residents,1081
1,2021,E01029342,2021 super output areas - lower layer,151,British only identity,586
2,2021,E01029342,2021 super output areas - lower layer,151,English only identity,273
3,2021,E01029342,2021 super output areas - lower layer,151,English and British only identity,176
4,2021,E01029342,2021 super output areas - lower layer,151,Welsh only identity,4
5,2021,E01029342,2021 super output areas - lower layer,151,Welsh and British only identity,4
6,2021,E01029342,2021 super output areas - lower layer,151,Any other combination of only UK identities,9
7,2021,E01029342,2021 super output areas - lower layer,151,Scottish only identity,8
8,2021,E01029342,2021 super output areas - lower layer,151,Scottish and British only identity,1
9,2021,E01029342,2021 super output areas - lower layer,151,Northern Irish only identity,0
10,2021,E01029342,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
11,2021,E01029342,2021 super output areas - lower layer,151,Cornish only identity,0
12,2021,E01029342,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01029342,2021 super output areas - lower layer,151,Any other combination of only UK identities ,0
14,2021,E01029342,2021 super output areas - lower layer,151,Irish only identity,5
15,2021,E01029342,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
16,2021,E01029342,2021 super output areas - lower layer,151,Other identity only,15
17,2021,E01029342,2021 super output areas - lower layer,151,Other identity and at least one UK identity,9
18,2021,E01029342,2021 super output areas - lower layer,151,Non-UK identity only,20
19,2021,E01029342,2021 super output areas - lower layer,151,UK identity and non-UK identity,9
20,2021,E01029343,2021 super output areas - lower layer,151,Total: All usual residents,1607
21,2021,E01029343,2021 super output areas - lower layer,151,British only identity,842
22,2021,E01029343,2021 super output areas - lower layer,151,English only identity,415
23,2021,E01029343,2021 super output areas - lower layer,151,English and British only identity,270
24,2021,E01029343,2021 super output areas - lower layer,151,Welsh only identity,8
25,2021,E01029343,2021 super output areas - lower layer,151,Welsh and British only identity,3
26,2021,E01029343,2021 super output areas - lower layer,151,Any other combination of only UK identities,12
27,2021,E01029343,2021 super output areas - lower layer,151,Scottish only identity,5
28,2021,E01029343,2021 super output areas - lower layer,151,Scottish and British only identity,0
29,2021,E01029343,2021 super output areas - lower layer,151,Northern Irish only identity,1
30,2021,E01029343,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
31,2021,E01029343,2021 super output areas - lower layer,151,Cornish only identity,2
32,2021,E01029343,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01029343,2021 super output areas - lower layer,151,Any other combination of only UK identities ,4
34,2021,E01029343,2021 super output areas - lower layer,151,Irish only identity,6
35,2021,E01029343,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
36,2021,E01029343,2021 super output areas - lower layer,151,Other identity only,31
37,2021,E01029343,2021 super output areas - lower layer,151,Other identity and at least one UK identity,19
38,2021,E01029343,2021 super output areas - lower layer,151,Non-UK identity only,37
39,2021,E01029343,2021 super output areas - lower layer,151,UK identity and non-UK identity,20
40,2021,E01029325,2021 super output areas - lower layer,151,Total: All usual residents,1995
41,2021,E01029325,2021 super output areas - lower layer,151,British only identity,1083
42,2021,E01029325,2021 super output areas - lower layer,151,English only identity,447
43,2021,E01029325,2021 super output areas - lower layer,151,English and British only identity,365
44,2021,E01029325,2021 super output areas - lower layer,151,Welsh only identity,13
45,2021,E01029325,2021 super output areas - lower layer,151,Welsh and British only identity,5
46,2021,E01029325,2021 super output areas - lower layer,151,Any other combination of only UK identities,30
47,2021,E01029325,2021 super output areas - lower layer,151,Scottish only identity,8
48,2021,E01029325,2021 super output areas - lower layer,151,Scottish and British only identity,5
49,2021,E01029325,2021 super output areas - lower layer,151,Northern Irish only identity,3
50,2021,E01029325,2021 super output areas - lower layer,151,Northern Irish and British only identity,4
51,2021,E01029325,2021 super output areas - lower layer,151,Cornish only identity,0
52,2021,E01029325,2021 super output areas - lower layer,151,Cornish and British only identity,0
53,2021,E01029325,2021 super output areas - lower layer,151,Any other combination of only UK identities ,10
54,2021,E01029325,2021 super output areas - lower layer,151,Irish only identity,8
55,2021,E01029325,2021 super output areas - lower layer,151,Irish and at least one UK identity,3
56,2021,E01029325,2021 super output areas - lower layer,151,Other identity only,28
57,2021,E01029325,2021 super output areas - lower layer,151,Other identity and at least one UK identity,13
58,2021,E01029325,2021 super output areas - lower layer,151,Non-UK identity only,36
59,2021,E01029325,2021 super output areas - lower layer,151,UK identity and non-UK identity,16
60,2021,E01029328,2021 super output areas - lower layer,151,Total: All usual residents,1925
61,2021,E01029328,2021 super output areas - lower layer,151,British only identity,1040
62,2021,E01029328,2021 super output areas - lower layer,151,English only identity,445
63,2021,E01029328,2021 super output areas - lower layer,151,English and British only identity,351
64,2021,E01029328,2021 super output areas - lower layer,151,Welsh only identity,17
65,2021,E01029328,2021 super output areas - lower layer,151,Welsh and British only identity,2
66,2021,E01029328,2021 super output areas - lower layer,151,Any other combination of only UK identities,15
67,2021,E01029328,2021 super output areas - lower layer,151,Scottish only identity,7
68,2021,E01029328,2021 super output areas - lower layer,151,Scottish and British only identity,3
69,2021,E01029328,2021 super output areas - lower layer,151,Northern Irish only identity,0
70,2021,E01029328,2021 super output areas - lower layer,151,Northern Irish and British only identity,2
71,2021,E01029328,2021 super output areas - lower layer,151,Cornish only identity,0
72,2021,E01029328,2021 super output areas - lower layer,151,Cornish and British only identity,0
73,2021,E01029328,2021 super output areas - lower layer,151,Any other combination of only UK identities ,3
74,2021,E01029328,2021 super output areas - lower layer,151,Irish only identity,7
75,2021,E01029328,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
76,2021,E01029328,2021 super output areas - lower layer,151,Other identity only,19
77,2021,E01029328,2021 super output areas - lower layer,151,Other identity and at least one UK identity,29
78,2021,E01029328,2021 super output areas - lower layer,151,Non-UK identity only,26
79,2021,E01029328,2021 super output areas - lower layer,151,UK identity and non-UK identity,29
80,2021,E01029338,2021 super output areas - lower layer,151,Total: All usual residents,1679
81,2021,E01029338,2021 super output areas - lower layer,151,British only identity,921
82,2021,E01029338,2021 super output areas - lower layer,151,English only identity,412
83,2021,E01029338,2021 super output areas - lower layer,151,English and British only identity,267
84,2021,E01029338,2021 super output areas - lower layer,151,Welsh only identity,11
85,2021,E01029338,2021 super output areas - lower layer,151,Welsh and British only identity,5
86,2021,E01029338,2021 super output areas - lower layer,151,Any other combination of only UK identities,23
87,2021,E01029338,2021 super output areas - lower layer,151,Scottish only identity,10
88,2021,E01029338,2021 super output areas - lower layer,151,Scottish and British only identity,3
89,2021,E01029338,2021 super output areas - lower layer,151,Northern Irish only identity,3
90,2021,E01029338,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
91,2021,E01029338,2021 super output areas - lower layer,151,Cornish only identity,2
92,2021,E01029338,2021 super output areas - lower layer,151,Cornish and British only identity,0
93,2021,E01029338,2021 super output areas - lower layer,151,Any other combination of only UK identities ,4
94,2021,E01029338,2021 super output areas - lower layer,151,Irish only identity,4
95,2021,E01029338,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
96,2021,E01029338,2021 super output areas - lower layer,151,Other identity only,19
97,2021,E01029338,2021 super output areas - lower layer,151,Other identity and at least one UK identity,16
98,2021,E01029338,2021 super output areas - lower layer,151,Non-UK identity only,23
99,2021,E01029338,2021 super output areas - lower layer,151,UK identity and non-UK identity,17
100,2021,W01000003,2021 super output areas - lower layer,151,Total: All usual residents,2440
101,2021,W01000003,2021 super output areas - lower layer,151,British only identity,384
102,2021,W01000003,2021 super output areas - lower layer,151,English only identity,403
103,2021,W01000003,2021 super output areas - lower layer,151,English and British only identity,64
104,2021,W01000003,2021 super output areas - lower layer,151,Welsh only identity,1262
105,2021,W01000003,2021 super output areas - lower layer,151,Welsh and British only identity,181
106,2021,W01000003,2021 super output areas - lower layer,151,Any other combination of only UK identities,85
107,2021,W01000003,2021 super output areas - lower layer,151,Scottish only identity,9
108,2021,W01000003,2021 super output areas - lower layer,151,Scottish and British only identity,2
109,2021,W01000003,2021 super output areas - lower layer,151,Northern Irish only identity,2
110,2021,W01000003,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
111,2021,W01000003,2021 super output areas - lower layer,151,Cornish only identity,1
112,2021,W01000003,2021 super output areas - lower layer,151,Cornish and British only identity,0
113,2021,W01000003,2021 super output areas - lower layer,151,Any other combination of only UK identities ,71
114,2021,W01000003,2021 super output areas - lower layer,151,Irish only identity,7
115,2021,W01000003,2021 super output areas - lower layer,151,Irish and at least one UK identity,2
116,2021,W01000003,2021 super output areas - lower layer,151,Other identity only,46
117,2021,W01000003,2021 super output areas - lower layer,151,Other identity and at least one UK identity,6
118,2021,W01000003,2021 super output areas - lower layer,151,Non-UK identity only,53
119,2021,W01000003,2021 super output areas - lower layer,151,UK identity and non-UK identity,8
120,2021,W01000004,2021 super output areas - lower layer,151,Total: All usual residents,1253
121,2021,W01000004,2021 super output areas - lower layer,151,British only identity,251
122,2021,W01000004,2021 super output areas - lower layer,151,English only identity,256
123,2021,W01000004,2021 super output areas - lower layer,151,English and British only identity,43
124,2021,W01000004,2021 super output areas - lower layer,151,Welsh only identity,557
125,2021,W01000004,2021 super output areas - lower layer,151,Welsh and British only identity,66
126,2021,W01000004,2021 super output areas - lower layer,151,Any other combination of only UK identities,52
127,2021,W01000004,2021 super output areas - lower layer,151,Scottish only identity,2
128,2021,W01000004,2021 super output areas - lower layer,151,Scottish and British only identity,0
129,2021,W01000004,2021 super output areas - lower layer,151,Northern Irish only identity,5
130,2021,W01000004,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
131,2021,W01000004,2021 super output areas - lower layer,151,Cornish only identity,0
132,2021,W01000004,2021 super output areas - lower layer,151,Cornish and British only identity,1
133,2021,W01000004,2021 super output areas - lower layer,151,Any other combination of only UK identities ,44
134,2021,W01000004,2021 super output areas - lower layer,151,Irish only identity,2
135,2021,W01000004,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
136,2021,W01000004,2021 super output areas - lower layer,151,Other identity only,18
137,2021,W01000004,2021 super output areas - lower layer,151,Other identity and at least one UK identity,8
138,2021,W01000004,2021 super output areas - lower layer,151,Non-UK identity only,20
139,2021,W01000004,2021 super output areas - lower layer,151,UK identity and non-UK identity,8
140,2021,W01000018,2021 super output areas - lower layer,151,Total: All usual residents,1177
141,2021,W01000018,2021 super output areas - lower layer,151,British only identity,290
142,2021,W01000018,2021 super output areas - lower layer,151,English only identity,253
143,2021,W01000018,2021 super output areas - lower layer,151,English and British only identity,31
144,2021,W01000018,2021 super output areas - lower layer,151,Welsh only identity,497
145,2021,W01000018,2021 super output areas - lower layer,151,Welsh and British only identity,62
146,2021,W01000018,2021 super output areas - lower layer,151,Any other combination of only UK identities,27
147,2021,W01000018,2021 super output areas - lower layer,151,Scottish only identity,4
148,2021,W01000018,2021 super output areas - lower layer,151,Scottish and British only identity,1
149,2021,W01000018,2021 super output areas - lower layer,151,Northern Irish only identity,2
150,2021,W01000018,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
151,2021,W01000018,2021 super output areas - lower layer,151,Cornish only identity,0
152,2021,W01000018,2021 super output areas - lower layer,151,Cornish and British only identity,0
153,2021,W01000018,2021 super output areas - lower layer,151,Any other combination of only UK identities ,20
154,2021,W01000018,2021 super output areas - lower layer,151,Irish only identity,2
155,2021,W01000018,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
156,2021,W01000018,2021 super output areas - lower layer,151,Other identity only,4
157,2021,W01000018,2021 super output areas - lower layer,151,Other identity and at least one UK identity,10
158,2021,W01000018,2021 super output areas - lower layer,151,Non-UK identity only,6
159,2021,W01000018,2021 super output areas - lower layer,151,UK identity and non-UK identity,11
160,2021,W01000028,2021 super output areas - lower layer,151,Total: All usual residents,1982
161,2021,W01000028,2021 super output areas - lower layer,151,British only identity,290
162,2021,W01000028,2021 super output areas - lower layer,151,English only identity,245
163,2021,W01000028,2021 super output areas - lower layer,151,English and British only identity,51
164,2021,W01000028,2021 super output areas - lower layer,151,Welsh only identity,1229
165,2021,W01000028,2021 super output areas - lower layer,151,Welsh and British only identity,77
166,2021,W01000028,2021 super output areas - lower layer,151,Any other combination of only UK identities,56
167,2021,W01000028,2021 super output areas - lower layer,151,Scottish only identity,4
168,2021,W01000028,2021 super output areas - lower layer,151,Scottish and British only identity,1
169,2021,W01000028,2021 super output areas - lower layer,151,Northern Irish only identity,2
