,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1756
1,2021,E01011954,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,776
2,2021,E01011954,2021 super output areas - lower layer,151,Married or in a registered civil partnership,679
3,2021,E01011954,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,672
4,2021,E01011954,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,669
5,2021,E01011954,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
6,2021,E01011954,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,7
7,2021,E01011954,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
8,2021,E01011954,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,7
9,2021,E01011954,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",37
10,2021,E01011954,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",37
11,2021,E01011954,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
12,2021,E01011954,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,154
13,2021,E01011954,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,152
14,2021,E01011954,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,2
15,2021,E01011954,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,110
16,2021,E01011954,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,110
17,2021,E01011954,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
18,2021,E01011969,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1148
19,2021,E01011969,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,309
20,2021,E01011969,2021 super output areas - lower layer,151,Married or in a registered civil partnership,641
21,2021,E01011969,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,641
22,2021,E01011969,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,640
23,2021,E01011969,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,1
24,2021,E01011969,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
25,2021,E01011969,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
26,2021,E01011969,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
27,2021,E01011969,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",21
28,2021,E01011969,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",21
29,2021,E01011969,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
30,2021,E01011969,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,92
31,2021,E01011969,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,92
32,2021,E01011969,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
33,2021,E01011969,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,85
34,2021,E01011969,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,85
35,2021,E01011969,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
36,2021,E01011970,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,937
37,2021,E01011970,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,257
38,2021,E01011970,2021 super output areas - lower layer,151,Married or in a registered civil partnership,538
