,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01021013,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,67
1,2021,E01021013,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,62
2,2021,E01021013,2021 super output areas - lower layer,151,Economically inactive: Other,42
3,2021,E01020972,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1353
4,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students),636
5,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,561
6,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,472
7,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,172
8,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,300
9,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,8
10,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,1
11,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,7
12,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,81
13,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,35
14,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,46
15,2021,E01020972,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,75
16,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student,18
17,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,8
18,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,7
19,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,6
20,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
21,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,1
22,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
23,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,1
24,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
25,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
26,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
27,2021,E01020972,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,10
28,2021,E01020972,2021 super output areas - lower layer,151,Economically inactive,699
29,2021,E01020972,2021 super output areas - lower layer,151,Economically inactive: Retired,195
30,2021,E01020972,2021 super output areas - lower layer,151,Economically inactive: Student,68
31,2021,E01020972,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,162
32,2021,E01020972,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,191
33,2021,E01020972,2021 super output areas - lower layer,151,Economically inactive: Other,83
34,2021,E01020973,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1471
35,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students),823
36,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,798
37,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,663
38,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,202
39,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,461
40,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,16
41,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,3
42,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,13
43,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,119
44,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,52
45,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,67
46,2021,E01020973,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,25
47,2021,E01020973,2021 super output areas - lower layer,151,Economically active and a full-time student,26
48,2021,E01020973,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,21
49,2021,E01020973,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,18
50,2021,E01020973,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,15
