,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
0,2021,E01014089,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,674
1,2021,E01014089,2021 super output areas - lower layer,151,Work mainly at or from home,90
2,2021,E01014089,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
3,2021,E01014089,2021 super output areas - lower layer,151,Train,1
4,2021,E01014089,2021 super output areas - lower layer,151,"Bus, minibus or coach",5
5,2021,E01014089,2021 super output areas - lower layer,151,Taxi,4
6,2021,E01014089,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",2
7,2021,E01014089,2021 super output areas - lower layer,151,Driving a car or van,397
8,2021,E01014089,2021 super output areas - lower layer,151,Passenger in a car or van,39
9,2021,E01014089,2021 super output areas - lower layer,151,Bicycle,48
10,2021,E01014089,2021 super output areas - lower layer,151,On foot,83
11,2021,E01014089,2021 super output areas - lower layer,151,Other method of travel to work,5
12,2021,E01013987,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,788
13,2021,E01013987,2021 super output areas - lower layer,151,Work mainly at or from home,176
14,2021,E01013987,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
15,2021,E01013987,2021 super output areas - lower layer,151,Train,7
16,2021,E01013987,2021 super output areas - lower layer,151,"Bus, minibus or coach",3
17,2021,E01013987,2021 super output areas - lower layer,151,Taxi,5
18,2021,E01013987,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",2
19,2021,E01013987,2021 super output areas - lower layer,151,Driving a car or van,398
20,2021,E01013987,2021 super output areas - lower layer,151,Passenger in a car or van,33
21,2021,E01013987,2021 super output areas - lower layer,151,Bicycle,21
22,2021,E01013987,2021 super output areas - lower layer,151,On foot,137
23,2021,E01013987,2021 super output areas - lower layer,151,Other method of travel to work,6
24,2021,E01013988,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,835
25,2021,E01013988,2021 super output areas - lower layer,151,Work mainly at or from home,233
26,2021,E01013988,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
27,2021,E01013988,2021 super output areas - lower layer,151,Train,0
28,2021,E01013988,2021 super output areas - lower layer,151,"Bus, minibus or coach",10
29,2021,E01013988,2021 super output areas - lower layer,151,Taxi,0
30,2021,E01013988,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
31,2021,E01013988,2021 super output areas - lower layer,151,Driving a car or van,351
32,2021,E01013988,2021 super output areas - lower layer,151,Passenger in a car or van,36
33,2021,E01013988,2021 super output areas - lower layer,151,Bicycle,44
34,2021,E01013988,2021 super output areas - lower layer,151,On foot,149
35,2021,E01013988,2021 super output areas - lower layer,151,Other method of travel to work,9
36,2021,E01014095,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,676
37,2021,E01014095,2021 super output areas - lower layer,151,Work mainly at or from home,73
38,2021,E01014095,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
39,2021,E01014095,2021 super output areas - lower layer,151,Train,6
40,2021,E01014095,2021 super output areas - lower layer,151,"Bus, minibus or coach",7
41,2021,E01014095,2021 super output areas - lower layer,151,Taxi,1
42,2021,E01014095,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
43,2021,E01014095,2021 super output areas - lower layer,151,Driving a car or van,364
44,2021,E01014095,2021 super output areas - lower layer,151,Passenger in a car or van,45
45,2021,E01014095,2021 super output areas - lower layer,151,Bicycle,32
46,2021,E01014095,2021 super output areas - lower layer,151,On foot,140
47,2021,E01014095,2021 super output areas - lower layer,151,Other method of travel to work,5
48,2021,E01035055,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,843
49,2021,E01035055,2021 super output areas - lower layer,151,Work mainly at or from home,192
50,2021,E01035055,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
51,2021,E01035055,2021 super output areas - lower layer,151,Train,0
52,2021,E01035055,2021 super output areas - lower layer,151,"Bus, minibus or coach",6
53,2021,E01035055,2021 super output areas - lower layer,151,Taxi,4
54,2021,E01035055,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",2
55,2021,E01035055,2021 super output areas - lower layer,151,Driving a car or van,529
56,2021,E01035055,2021 super output areas - lower layer,151,Passenger in a car or van,29
57,2021,E01035055,2021 super output areas - lower layer,151,Bicycle,29
58,2021,E01035055,2021 super output areas - lower layer,151,On foot,48
59,2021,E01035055,2021 super output areas - lower layer,151,Other method of travel to work,4
60,2021,E01035056,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,820
61,2021,E01035056,2021 super output areas - lower layer,151,Work mainly at or from home,178
62,2021,E01035056,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
63,2021,E01035056,2021 super output areas - lower layer,151,Train,2
64,2021,E01035056,2021 super output areas - lower layer,151,"Bus, minibus or coach",2
65,2021,E01035056,2021 super output areas - lower layer,151,Taxi,4
66,2021,E01035056,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
67,2021,E01035056,2021 super output areas - lower layer,151,Driving a car or van,484
68,2021,E01035056,2021 super output areas - lower layer,151,Passenger in a car or van,40
69,2021,E01035056,2021 super output areas - lower layer,151,Bicycle,36
70,2021,E01035056,2021 super output areas - lower layer,151,On foot,64
71,2021,E01035056,2021 super output areas - lower layer,151,Other method of travel to work,6
72,2021,E01013986,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,830
73,2021,E01013986,2021 super output areas - lower layer,151,Work mainly at or from home,126
74,2021,E01013986,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
75,2021,E01013986,2021 super output areas - lower layer,151,Train,3
76,2021,E01013986,2021 super output areas - lower layer,151,"Bus, minibus or coach",7
77,2021,E01013986,2021 super output areas - lower layer,151,Taxi,6
78,2021,E01013986,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",7
79,2021,E01013986,2021 super output areas - lower layer,151,Driving a car or van,372
80,2021,E01013986,2021 super output areas - lower layer,151,Passenger in a car or van,41
81,2021,E01013986,2021 super output areas - lower layer,151,Bicycle,41
82,2021,E01013986,2021 super output areas - lower layer,151,On foot,216
83,2021,E01013986,2021 super output areas - lower layer,151,Other method of travel to work,11
84,2021,E01013989,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,695
85,2021,E01013989,2021 super output areas - lower layer,151,Work mainly at or from home,79
86,2021,E01013989,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
87,2021,E01013989,2021 super output areas - lower layer,151,Train,2
88,2021,E01013989,2021 super output areas - lower layer,151,"Bus, minibus or coach",3
89,2021,E01013989,2021 super output areas - lower layer,151,Taxi,13
90,2021,E01013989,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",6
91,2021,E01013989,2021 super output areas - lower layer,151,Driving a car or van,382
92,2021,E01013989,2021 super output areas - lower layer,151,Passenger in a car or van,34
93,2021,E01013989,2021 super output areas - lower layer,151,Bicycle,40
94,2021,E01013989,2021 super output areas - lower layer,151,On foot,127
95,2021,E01013989,2021 super output areas - lower layer,151,Other method of travel to work,8
96,2021,E01014010,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1020
97,2021,E01014010,2021 super output areas - lower layer,151,Work mainly at or from home,155
98,2021,E01014010,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
99,2021,E01014010,2021 super output areas - lower layer,151,Train,10
100,2021,E01014010,2021 super output areas - lower layer,151,"Bus, minibus or coach",10
101,2021,E01014010,2021 super output areas - lower layer,151,Taxi,7
102,2021,E01014010,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",2
103,2021,E01014010,2021 super output areas - lower layer,151,Driving a car or van,261
104,2021,E01014010,2021 super output areas - lower layer,151,Passenger in a car or van,77
105,2021,E01014010,2021 super output areas - lower layer,151,Bicycle,68
106,2021,E01014010,2021 super output areas - lower layer,151,On foot,413
107,2021,E01014010,2021 super output areas - lower layer,151,Other method of travel to work,16
108,2021,E01014011,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,767
109,2021,E01014011,2021 super output areas - lower layer,151,Work mainly at or from home,160
110,2021,E01014011,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
111,2021,E01014011,2021 super output areas - lower layer,151,Train,3
112,2021,E01014011,2021 super output areas - lower layer,151,"Bus, minibus or coach",5
113,2021,E01014011,2021 super output areas - lower layer,151,Taxi,0
114,2021,E01014011,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",2
115,2021,E01014011,2021 super output areas - lower layer,151,Driving a car or van,281
