,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
0,2021,E01014089,2021 super output areas - lower layer,151,Total: All households,574
1,2021,E01014089,2021 super output areas - lower layer,151,0 people in household,0
2,2021,E01014089,2021 super output areas - lower layer,151,1 person in household,132
3,2021,E01014089,2021 super output areas - lower layer,151,2 people in household,225
4,2021,E01014089,2021 super output areas - lower layer,151,3 people in household,101
5,2021,E01014089,2021 super output areas - lower layer,151,4 people in household,80
6,2021,E01014089,2021 super output areas - lower layer,151,5 people in household,25
7,2021,E01014089,2021 super output areas - lower layer,151,6 people in household,10
8,2021,E01014089,2021 super output areas - lower layer,151,7 people in household,1
9,2021,E01014089,2021 super output areas - lower layer,151,8 or more people in household,0
10,2021,E01013987,2021 super output areas - lower layer,151,Total: All households,680
11,2021,E01013987,2021 super output areas - lower layer,151,0 people in household,0
12,2021,E01013987,2021 super output areas - lower layer,151,1 person in household,201
13,2021,E01013987,2021 super output areas - lower layer,151,2 people in household,285
14,2021,E01013987,2021 super output areas - lower layer,151,3 people in household,94
15,2021,E01013987,2021 super output areas - lower layer,151,4 people in household,71
16,2021,E01013987,2021 super output areas - lower layer,151,5 people in household,23
17,2021,E01013987,2021 super output areas - lower layer,151,6 people in household,6
18,2021,E01013987,2021 super output areas - lower layer,151,7 people in household,0
19,2021,E01013987,2021 super output areas - lower layer,151,8 or more people in household,0
20,2021,E01013988,2021 super output areas - lower layer,151,Total: All households,935
21,2021,E01013988,2021 super output areas - lower layer,151,0 people in household,0
22,2021,E01013988,2021 super output areas - lower layer,151,1 person in household,429
23,2021,E01013988,2021 super output areas - lower layer,151,2 people in household,309
24,2021,E01013988,2021 super output areas - lower layer,151,3 people in household,100
25,2021,E01013988,2021 super output areas - lower layer,151,4 people in household,71
26,2021,E01013988,2021 super output areas - lower layer,151,5 people in household,19
27,2021,E01013988,2021 super output areas - lower layer,151,6 people in household,6
28,2021,E01013988,2021 super output areas - lower layer,151,7 people in household,1
29,2021,E01013988,2021 super output areas - lower layer,151,8 or more people in household,0
30,2021,E01014095,2021 super output areas - lower layer,151,Total: All households,571
31,2021,E01014095,2021 super output areas - lower layer,151,0 people in household,0
32,2021,E01014095,2021 super output areas - lower layer,151,1 person in household,136
