,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
0,2021,E01013883,2021 super output areas - lower layer,151,Total: All households,665
1,2021,E01013883,2021 super output areas - lower layer,151,0 people in household,0
2,2021,E01013883,2021 super output areas - lower layer,151,1 person in household,233
3,2021,E01013883,2021 super output areas - lower layer,151,2 people in household,221
4,2021,E01013883,2021 super output areas - lower layer,151,3 people in household,107
5,2021,E01013883,2021 super output areas - lower layer,151,4 people in household,76
6,2021,E01013883,2021 super output areas - lower layer,151,5 people in household,18
7,2021,E01013883,2021 super output areas - lower layer,151,6 people in household,6
8,2021,E01013883,2021 super output areas - lower layer,151,7 people in household,3
9,2021,E01013883,2021 super output areas - lower layer,151,8 or more people in household,1
10,2021,E01013884,2021 super output areas - lower layer,151,Total: All households,629
11,2021,E01013884,2021 super output areas - lower layer,151,0 people in household,0
12,2021,E01013884,2021 super output areas - lower layer,151,1 person in household,269
13,2021,E01013884,2021 super output areas - lower layer,151,2 people in household,178
14,2021,E01013884,2021 super output areas - lower layer,151,3 people in household,76
15,2021,E01013884,2021 super output areas - lower layer,151,4 people in household,56
16,2021,E01013884,2021 super output areas - lower layer,151,5 people in household,36
17,2021,E01013884,2021 super output areas - lower layer,151,6 people in household,8
18,2021,E01013884,2021 super output areas - lower layer,151,7 people in household,3
19,2021,E01013884,2021 super output areas - lower layer,151,8 or more people in household,3
20,2021,E01013853,2021 super output areas - lower layer,151,Total: All households,650
21,2021,E01013853,2021 super output areas - lower layer,151,0 people in household,0
22,2021,E01013853,2021 super output areas - lower layer,151,1 person in household,207
23,2021,E01013853,2021 super output areas - lower layer,151,2 people in household,225
24,2021,E01013853,2021 super output areas - lower layer,151,3 people in household,95
25,2021,E01013853,2021 super output areas - lower layer,151,4 people in household,87
26,2021,E01013853,2021 super output areas - lower layer,151,5 people in household,26
27,2021,E01013853,2021 super output areas - lower layer,151,6 people in household,7
28,2021,E01013853,2021 super output areas - lower layer,151,7 people in household,1
29,2021,E01013853,2021 super output areas - lower layer,151,8 or more people in household,2
30,2021,E01013854,2021 super output areas - lower layer,151,Total: All households,604
31,2021,E01013854,2021 super output areas - lower layer,151,0 people in household,0
32,2021,E01013854,2021 super output areas - lower layer,151,1 person in household,184
33,2021,E01013854,2021 super output areas - lower layer,151,2 people in household,179
34,2021,E01013854,2021 super output areas - lower layer,151,3 people in household,116
35,2021,E01013854,2021 super output areas - lower layer,151,4 people in household,78
36,2021,E01013854,2021 super output areas - lower layer,151,5 people in household,32
37,2021,E01013854,2021 super output areas - lower layer,151,6 people in household,12
38,2021,E01013854,2021 super output areas - lower layer,151,7 people in household,1
39,2021,E01013854,2021 super output areas - lower layer,151,8 or more people in household,2
40,2021,E01013855,2021 super output areas - lower layer,151,Total: All households,608
41,2021,E01013855,2021 super output areas - lower layer,151,0 people in household,0
42,2021,E01013855,2021 super output areas - lower layer,151,1 person in household,128
43,2021,E01013855,2021 super output areas - lower layer,151,2 people in household,166
44,2021,E01013855,2021 super output areas - lower layer,151,3 people in household,149
45,2021,E01013855,2021 super output areas - lower layer,151,4 people in household,90
46,2021,E01013855,2021 super output areas - lower layer,151,5 people in household,52
47,2021,E01013855,2021 super output areas - lower layer,151,6 people in household,14
48,2021,E01013855,2021 super output areas - lower layer,151,7 people in household,8
49,2021,E01013855,2021 super output areas - lower layer,151,8 or more people in household,1
50,2021,E01013856,2021 super output areas - lower layer,151,Total: All households,624
51,2021,E01013856,2021 super output areas - lower layer,151,0 people in household,0
52,2021,E01013856,2021 super output areas - lower layer,151,1 person in household,166
53,2021,E01013856,2021 super output areas - lower layer,151,2 people in household,177
54,2021,E01013856,2021 super output areas - lower layer,151,3 people in household,129
55,2021,E01013856,2021 super output areas - lower layer,151,4 people in household,86
56,2021,E01013856,2021 super output areas - lower layer,151,5 people in household,50
57,2021,E01013856,2021 super output areas - lower layer,151,6 people in household,7
58,2021,E01013856,2021 super output areas - lower layer,151,7 people in household,5
59,2021,E01013856,2021 super output areas - lower layer,151,8 or more people in household,4
60,2021,E01033397,2021 super output areas - lower layer,151,Total: All households,739
61,2021,E01033397,2021 super output areas - lower layer,151,0 people in household,0
62,2021,E01033397,2021 super output areas - lower layer,151,1 person in household,171
63,2021,E01033397,2021 super output areas - lower layer,151,2 people in household,228
64,2021,E01033397,2021 super output areas - lower layer,151,3 people in household,154
65,2021,E01033397,2021 super output areas - lower layer,151,4 people in household,99
66,2021,E01033397,2021 super output areas - lower layer,151,5 people in household,58
67,2021,E01033397,2021 super output areas - lower layer,151,6 people in household,21
68,2021,E01033397,2021 super output areas - lower layer,151,7 people in household,5
69,2021,E01033397,2021 super output areas - lower layer,151,8 or more people in household,3
70,2021,E01033398,2021 super output areas - lower layer,151,Total: All households,625
71,2021,E01033398,2021 super output areas - lower layer,151,0 people in household,0
72,2021,E01033398,2021 super output areas - lower layer,151,1 person in household,308
73,2021,E01033398,2021 super output areas - lower layer,151,2 people in household,175
74,2021,E01033398,2021 super output areas - lower layer,151,3 people in household,84
75,2021,E01033398,2021 super output areas - lower layer,151,4 people in household,33
76,2021,E01033398,2021 super output areas - lower layer,151,5 people in household,19
77,2021,E01033398,2021 super output areas - lower layer,151,6 people in household,4
78,2021,E01033398,2021 super output areas - lower layer,151,7 people in household,2
79,2021,E01033398,2021 super output areas - lower layer,151,8 or more people in household,0
80,2021,E01013963,2021 super output areas - lower layer,151,Total: All households,677
81,2021,E01013963,2021 super output areas - lower layer,151,0 people in household,0
82,2021,E01013963,2021 super output areas - lower layer,151,1 person in household,256
83,2021,E01013963,2021 super output areas - lower layer,151,2 people in household,184
84,2021,E01013963,2021 super output areas - lower layer,151,3 people in household,121
85,2021,E01013963,2021 super output areas - lower layer,151,4 people in household,70
86,2021,E01013963,2021 super output areas - lower layer,151,5 people in household,33
87,2021,E01013963,2021 super output areas - lower layer,151,6 people in household,8
88,2021,E01013963,2021 super output areas - lower layer,151,7 people in household,5
89,2021,E01013963,2021 super output areas - lower layer,151,8 or more people in household,0
90,2021,E01013964,2021 super output areas - lower layer,151,Total: All households,699
91,2021,E01013964,2021 super output areas - lower layer,151,0 people in household,0
92,2021,E01013964,2021 super output areas - lower layer,151,1 person in household,141
93,2021,E01013964,2021 super output areas - lower layer,151,2 people in household,253
94,2021,E01013964,2021 super output areas - lower layer,151,3 people in household,138
95,2021,E01013964,2021 super output areas - lower layer,151,4 people in household,106
96,2021,E01013964,2021 super output areas - lower layer,151,5 people in household,41
97,2021,E01013964,2021 super output areas - lower layer,151,6 people in household,15
98,2021,E01013964,2021 super output areas - lower layer,151,7 people in household,3
99,2021,E01013964,2021 super output areas - lower layer,151,8 or more people in household,2
100,2021,E01013965,2021 super output areas - lower layer,151,Total: All households,610
101,2021,E01013965,2021 super output areas - lower layer,151,0 people in household,0
102,2021,E01013965,2021 super output areas - lower layer,151,1 person in household,195
103,2021,E01013965,2021 super output areas - lower layer,151,2 people in household,184
104,2021,E01013965,2021 super output areas - lower layer,151,3 people in household,107
105,2021,E01013965,2021 super output areas - lower layer,151,4 people in household,73
106,2021,E01013965,2021 super output areas - lower layer,151,5 people in household,31
107,2021,E01013965,2021 super output areas - lower layer,151,6 people in household,15
108,2021,E01013965,2021 super output areas - lower layer,151,7 people in household,4
