,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01023511,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,3
1,2021,E01023511,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",37
2,2021,E01023511,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",35
3,2021,E01023511,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",2
4,2021,E01023511,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,192
5,2021,E01023511,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,192
6,2021,E01023511,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
7,2021,E01023511,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,64
8,2021,E01023511,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,64
9,2021,E01023511,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
10,2021,E01023515,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1355
11,2021,E01023515,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,519
12,2021,E01023515,2021 super output areas - lower layer,151,Married or in a registered civil partnership,629
13,2021,E01023515,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,629
14,2021,E01023515,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,619
15,2021,E01023515,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,10
16,2021,E01023515,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
17,2021,E01023515,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
18,2021,E01023515,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
19,2021,E01023515,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",12
20,2021,E01023515,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",12
21,2021,E01023515,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
22,2021,E01023515,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,141
23,2021,E01023515,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,141
24,2021,E01023515,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
25,2021,E01023515,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,54
26,2021,E01023515,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,54
27,2021,E01023515,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
28,2021,E01023516,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1631
29,2021,E01023516,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,537
30,2021,E01023516,2021 super output areas - lower layer,151,Married or in a registered civil partnership,836
31,2021,E01023516,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,836
32,2021,E01023516,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,836
33,2021,E01023516,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
34,2021,E01023516,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
35,2021,E01023516,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
