,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
0,2021,E01003101,2021 super output areas - lower layer,151,Passenger in a car or van,5
1,2021,E01003101,2021 super output areas - lower layer,151,Bicycle,36
2,2021,E01003101,2021 super output areas - lower layer,151,On foot,83
3,2021,E01003101,2021 super output areas - lower layer,151,Other method of travel to work,9
4,2021,E01003105,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,886
5,2021,E01003105,2021 super output areas - lower layer,151,Work mainly at or from home,371
6,2021,E01003105,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",92
7,2021,E01003105,2021 super output areas - lower layer,151,Train,42
8,2021,E01003105,2021 super output areas - lower layer,151,"Bus, minibus or coach",123
9,2021,E01003105,2021 super output areas - lower layer,151,Taxi,5
10,2021,E01003105,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",8
11,2021,E01003105,2021 super output areas - lower layer,151,Driving a car or van,72
12,2021,E01003105,2021 super output areas - lower layer,151,Passenger in a car or van,4
13,2021,E01003105,2021 super output areas - lower layer,151,Bicycle,45
14,2021,E01003105,2021 super output areas - lower layer,151,On foot,109
15,2021,E01003105,2021 super output areas - lower layer,151,Other method of travel to work,15
16,2021,E01003106,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1178
17,2021,E01003106,2021 super output areas - lower layer,151,Work mainly at or from home,587
18,2021,E01003106,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",116
19,2021,E01003106,2021 super output areas - lower layer,151,Train,35
20,2021,E01003106,2021 super output areas - lower layer,151,"Bus, minibus or coach",130
21,2021,E01003106,2021 super output areas - lower layer,151,Taxi,8
22,2021,E01003106,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",9
23,2021,E01003106,2021 super output areas - lower layer,151,Driving a car or van,88
24,2021,E01003106,2021 super output areas - lower layer,151,Passenger in a car or van,2
25,2021,E01003106,2021 super output areas - lower layer,151,Bicycle,66
26,2021,E01003106,2021 super output areas - lower layer,151,On foot,122
27,2021,E01003106,2021 super output areas - lower layer,151,Other method of travel to work,15
28,2021,E01003107,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1228
29,2021,E01003107,2021 super output areas - lower layer,151,Work mainly at or from home,731
30,2021,E01003107,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",130
31,2021,E01003107,2021 super output areas - lower layer,151,Train,22
32,2021,E01003107,2021 super output areas - lower layer,151,"Bus, minibus or coach",83
33,2021,E01003107,2021 super output areas - lower layer,151,Taxi,10
34,2021,E01003107,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
35,2021,E01003107,2021 super output areas - lower layer,151,Driving a car or van,52
36,2021,E01003107,2021 super output areas - lower layer,151,Passenger in a car or van,5
37,2021,E01003107,2021 super output areas - lower layer,151,Bicycle,86
38,2021,E01003107,2021 super output areas - lower layer,151,On foot,95
39,2021,E01003107,2021 super output areas - lower layer,151,Other method of travel to work,10
40,2021,E01033862,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,838
41,2021,E01033862,2021 super output areas - lower layer,151,Work mainly at or from home,521
42,2021,E01033862,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",65
43,2021,E01033862,2021 super output areas - lower layer,151,Train,32
44,2021,E01033862,2021 super output areas - lower layer,151,"Bus, minibus or coach",35
45,2021,E01033862,2021 super output areas - lower layer,151,Taxi,8
46,2021,E01033862,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
47,2021,E01033862,2021 super output areas - lower layer,151,Driving a car or van,41
48,2021,E01033862,2021 super output areas - lower layer,151,Passenger in a car or van,2
49,2021,E01033862,2021 super output areas - lower layer,151,Bicycle,39
50,2021,E01033862,2021 super output areas - lower layer,151,On foot,83
51,2021,E01033862,2021 super output areas - lower layer,151,Other method of travel to work,9
52,2021,E01033863,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,629
53,2021,E01033863,2021 super output areas - lower layer,151,Work mainly at or from home,220
54,2021,E01033863,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",86
55,2021,E01033863,2021 super output areas - lower layer,151,Train,42
56,2021,E01033863,2021 super output areas - lower layer,151,"Bus, minibus or coach",92
57,2021,E01033863,2021 super output areas - lower layer,151,Taxi,7
58,2021,E01033863,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",2
59,2021,E01033863,2021 super output areas - lower layer,151,Driving a car or van,47
60,2021,E01033863,2021 super output areas - lower layer,151,Passenger in a car or van,3
61,2021,E01033863,2021 super output areas - lower layer,151,Bicycle,43
62,2021,E01033863,2021 super output areas - lower layer,151,On foot,77
63,2021,E01033863,2021 super output areas - lower layer,151,Other method of travel to work,10
64,2021,E01003102,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1015
65,2021,E01003102,2021 super output areas - lower layer,151,Work mainly at or from home,560
66,2021,E01003102,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",131
67,2021,E01003102,2021 super output areas - lower layer,151,Train,41
68,2021,E01003102,2021 super output areas - lower layer,151,"Bus, minibus or coach",69
69,2021,E01003102,2021 super output areas - lower layer,151,Taxi,7
70,2021,E01003102,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",9
71,2021,E01003102,2021 super output areas - lower layer,151,Driving a car or van,50
72,2021,E01003102,2021 super output areas - lower layer,151,Passenger in a car or van,1
73,2021,E01003102,2021 super output areas - lower layer,151,Bicycle,58
74,2021,E01003102,2021 super output areas - lower layer,151,On foot,77
75,2021,E01003102,2021 super output areas - lower layer,151,Other method of travel to work,12
76,2021,E01003104,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1053
77,2021,E01003104,2021 super output areas - lower layer,151,Work mainly at or from home,542
78,2021,E01003104,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",130
79,2021,E01003104,2021 super output areas - lower layer,151,Train,35
80,2021,E01003104,2021 super output areas - lower layer,151,"Bus, minibus or coach",129
81,2021,E01003104,2021 super output areas - lower layer,151,Taxi,6
82,2021,E01003104,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",11
83,2021,E01003104,2021 super output areas - lower layer,151,Driving a car or van,53
84,2021,E01003104,2021 super output areas - lower layer,151,Passenger in a car or van,2
85,2021,E01003104,2021 super output areas - lower layer,151,Bicycle,59
86,2021,E01003104,2021 super output areas - lower layer,151,On foot,72
87,2021,E01003104,2021 super output areas - lower layer,151,Other method of travel to work,14
88,2021,E01003122,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1202
89,2021,E01003122,2021 super output areas - lower layer,151,Work mainly at or from home,675
90,2021,E01003122,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",115
91,2021,E01003122,2021 super output areas - lower layer,151,Train,43
92,2021,E01003122,2021 super output areas - lower layer,151,"Bus, minibus or coach",129
93,2021,E01003122,2021 super output areas - lower layer,151,Taxi,11
94,2021,E01003122,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",9
95,2021,E01003122,2021 super output areas - lower layer,151,Driving a car or van,80
96,2021,E01003122,2021 super output areas - lower layer,151,Passenger in a car or van,3
97,2021,E01003122,2021 super output areas - lower layer,151,Bicycle,56
98,2021,E01003122,2021 super output areas - lower layer,151,On foot,71
99,2021,E01003122,2021 super output areas - lower layer,151,Other method of travel to work,10
100,2021,E01003129,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1153
101,2021,E01003129,2021 super output areas - lower layer,151,Work mainly at or from home,539
102,2021,E01003129,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",135
103,2021,E01003129,2021 super output areas - lower layer,151,Train,41
104,2021,E01003129,2021 super output areas - lower layer,151,"Bus, minibus or coach",169
105,2021,E01003129,2021 super output areas - lower layer,151,Taxi,6
106,2021,E01003129,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",7
107,2021,E01003129,2021 super output areas - lower layer,151,Driving a car or van,76
108,2021,E01003129,2021 super output areas - lower layer,151,Passenger in a car or van,7
109,2021,E01003129,2021 super output areas - lower layer,151,Bicycle,77
110,2021,E01003129,2021 super output areas - lower layer,151,On foot,85
111,2021,E01003129,2021 super output areas - lower layer,151,Other method of travel to work,11
112,2021,E01033208,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1066
113,2021,E01033208,2021 super output areas - lower layer,151,Work mainly at or from home,662
114,2021,E01033208,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",110
115,2021,E01033208,2021 super output areas - lower layer,151,Train,31
116,2021,E01033208,2021 super output areas - lower layer,151,"Bus, minibus or coach",51
117,2021,E01033208,2021 super output areas - lower layer,151,Taxi,6
118,2021,E01033208,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",8
119,2021,E01033208,2021 super output areas - lower layer,151,Driving a car or van,61
120,2021,E01033208,2021 super output areas - lower layer,151,Passenger in a car or van,2
121,2021,E01033208,2021 super output areas - lower layer,151,Bicycle,39
122,2021,E01033208,2021 super output areas - lower layer,151,On foot,82
123,2021,E01033208,2021 super output areas - lower layer,151,Other method of travel to work,14
124,2021,E01033864,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,491
125,2021,E01033864,2021 super output areas - lower layer,151,Work mainly at or from home,175
126,2021,E01033864,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",84
127,2021,E01033864,2021 super output areas - lower layer,151,Train,32
128,2021,E01033864,2021 super output areas - lower layer,151,"Bus, minibus or coach",82
129,2021,E01033864,2021 super output areas - lower layer,151,Taxi,0
130,2021,E01033864,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
131,2021,E01033864,2021 super output areas - lower layer,151,Driving a car or van,48
132,2021,E01033864,2021 super output areas - lower layer,151,Passenger in a car or van,0
133,2021,E01033864,2021 super output areas - lower layer,151,Bicycle,25
134,2021,E01033864,2021 super output areas - lower layer,151,On foot,36
135,2021,E01033864,2021 super output areas - lower layer,151,Other method of travel to work,5
136,2021,E01033865,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,794
137,2021,E01033865,2021 super output areas - lower layer,151,Work mainly at or from home,497
138,2021,E01033865,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",80
139,2021,E01033865,2021 super output areas - lower layer,151,Train,30
140,2021,E01033865,2021 super output areas - lower layer,151,"Bus, minibus or coach",50
141,2021,E01033865,2021 super output areas - lower layer,151,Taxi,5
142,2021,E01033865,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",6
143,2021,E01033865,2021 super output areas - lower layer,151,Driving a car or van,28
144,2021,E01033865,2021 super output areas - lower layer,151,Passenger in a car or van,4
145,2021,E01033865,2021 super output areas - lower layer,151,Bicycle,39
146,2021,E01033865,2021 super output areas - lower layer,151,On foot,44
147,2021,E01033865,2021 super output areas - lower layer,151,Other method of travel to work,11
148,2021,E01033866,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,737
149,2021,E01033866,2021 super output areas - lower layer,151,Work mainly at or from home,517
150,2021,E01033866,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",69
151,2021,E01033866,2021 super output areas - lower layer,151,Train,26
152,2021,E01033866,2021 super output areas - lower layer,151,"Bus, minibus or coach",40
153,2021,E01033866,2021 super output areas - lower layer,151,Taxi,3
154,2021,E01033866,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
155,2021,E01033866,2021 super output areas - lower layer,151,Driving a car or van,9
156,2021,E01033866,2021 super output areas - lower layer,151,Passenger in a car or van,4
157,2021,E01033866,2021 super output areas - lower layer,151,Bicycle,30
158,2021,E01033866,2021 super output areas - lower layer,151,On foot,32
159,2021,E01033866,2021 super output areas - lower layer,151,Other method of travel to work,6
160,2021,E01003098,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,855
161,2021,E01003098,2021 super output areas - lower layer,151,Work mainly at or from home,447
162,2021,E01003098,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",93
163,2021,E01003098,2021 super output areas - lower layer,151,Train,37
164,2021,E01003098,2021 super output areas - lower layer,151,"Bus, minibus or coach",72
165,2021,E01003098,2021 super output areas - lower layer,151,Taxi,0
166,2021,E01003098,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
167,2021,E01003098,2021 super output areas - lower layer,151,Driving a car or van,62
168,2021,E01003098,2021 super output areas - lower layer,151,Passenger in a car or van,1
169,2021,E01003098,2021 super output areas - lower layer,151,Bicycle,60
170,2021,E01003098,2021 super output areas - lower layer,151,On foot,72
171,2021,E01003098,2021 super output areas - lower layer,151,Other method of travel to work,8
172,2021,E01003099,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1002
173,2021,E01003099,2021 super output areas - lower layer,151,Work mainly at or from home,514
174,2021,E01003099,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",120
175,2021,E01003099,2021 super output areas - lower layer,151,Train,43
176,2021,E01003099,2021 super output areas - lower layer,151,"Bus, minibus or coach",132
177,2021,E01003099,2021 super output areas - lower layer,151,Taxi,3
178,2021,E01003099,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
179,2021,E01003099,2021 super output areas - lower layer,151,Driving a car or van,50
180,2021,E01003099,2021 super output areas - lower layer,151,Passenger in a car or van,5
181,2021,E01003099,2021 super output areas - lower layer,151,Bicycle,70
182,2021,E01003099,2021 super output areas - lower layer,151,On foot,51
183,2021,E01003099,2021 super output areas - lower layer,151,Other method of travel to work,13
184,2021,E01003100,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1551
185,2021,E01003100,2021 super output areas - lower layer,151,Work mainly at or from home,970
186,2021,E01003100,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",153
187,2021,E01003100,2021 super output areas - lower layer,151,Train,48
188,2021,E01003100,2021 super output areas - lower layer,151,"Bus, minibus or coach",81
189,2021,E01003100,2021 super output areas - lower layer,151,Taxi,8
190,2021,E01003100,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
191,2021,E01003100,2021 super output areas - lower layer,151,Driving a car or van,54
192,2021,E01003100,2021 super output areas - lower layer,151,Passenger in a car or van,4
193,2021,E01003100,2021 super output areas - lower layer,151,Bicycle,110
194,2021,E01003100,2021 super output areas - lower layer,151,On foot,113
