,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_10_NAME,OBS_VALUE
0,2021,E01000317,2021 super output areas - lower layer,151,Total: All usual residents,1582
1,2021,E01000317,2021 super output areas - lower layer,151,No religion,447
2,2021,E01000317,2021 super output areas - lower layer,151,Christian,514
3,2021,E01000317,2021 super output areas - lower layer,151,Buddhist,21
4,2021,E01000317,2021 super output areas - lower layer,151,Hindu,119
5,2021,E01000317,2021 super output areas - lower layer,151,Jewish,176
6,2021,E01000317,2021 super output areas - lower layer,151,Muslim,158
7,2021,E01000317,2021 super output areas - lower layer,151,Sikh,6
8,2021,E01000317,2021 super output areas - lower layer,151,Other religion,17
9,2021,E01000317,2021 super output areas - lower layer,151,Not answered,124
10,2021,E01000318,2021 super output areas - lower layer,151,Total: All usual residents,1921
11,2021,E01000318,2021 super output areas - lower layer,151,No religion,304
12,2021,E01000318,2021 super output areas - lower layer,151,Christian,641
13,2021,E01000318,2021 super output areas - lower layer,151,Buddhist,16
14,2021,E01000318,2021 super output areas - lower layer,151,Hindu,253
15,2021,E01000318,2021 super output areas - lower layer,151,Jewish,87
16,2021,E01000318,2021 super output areas - lower layer,151,Muslim,391
17,2021,E01000318,2021 super output areas - lower layer,151,Sikh,4
18,2021,E01000318,2021 super output areas - lower layer,151,Other religion,86
19,2021,E01000318,2021 super output areas - lower layer,151,Not answered,139
20,2021,E01000323,2021 super output areas - lower layer,151,Total: All usual residents,2366
21,2021,E01000323,2021 super output areas - lower layer,151,No religion,523
22,2021,E01000323,2021 super output areas - lower layer,151,Christian,1009
23,2021,E01000323,2021 super output areas - lower layer,151,Buddhist,34
24,2021,E01000323,2021 super output areas - lower layer,151,Hindu,139
25,2021,E01000323,2021 super output areas - lower layer,151,Jewish,67
26,2021,E01000323,2021 super output areas - lower layer,151,Muslim,316
27,2021,E01000323,2021 super output areas - lower layer,151,Sikh,11
28,2021,E01000323,2021 super output areas - lower layer,151,Other religion,50
29,2021,E01000323,2021 super output areas - lower layer,151,Not answered,217
30,2021,E01000276,2021 super output areas - lower layer,151,Total: All usual residents,1537
31,2021,E01000276,2021 super output areas - lower layer,151,No religion,299
32,2021,E01000276,2021 super output areas - lower layer,151,Christian,431
33,2021,E01000276,2021 super output areas - lower layer,151,Buddhist,21
34,2021,E01000276,2021 super output areas - lower layer,151,Hindu,130
35,2021,E01000276,2021 super output areas - lower layer,151,Jewish,371
36,2021,E01000276,2021 super output areas - lower layer,151,Muslim,105
37,2021,E01000276,2021 super output areas - lower layer,151,Sikh,4
38,2021,E01000276,2021 super output areas - lower layer,151,Other religion,66
39,2021,E01000276,2021 super output areas - lower layer,151,Not answered,110
40,2021,E01000278,2021 super output areas - lower layer,151,Total: All usual residents,1479
41,2021,E01000278,2021 super output areas - lower layer,151,No religion,314
42,2021,E01000278,2021 super output areas - lower layer,151,Christian,360
43,2021,E01000278,2021 super output areas - lower layer,151,Buddhist,44
44,2021,E01000278,2021 super output areas - lower layer,151,Hindu,138
45,2021,E01000278,2021 super output areas - lower layer,151,Jewish,347
46,2021,E01000278,2021 super output areas - lower layer,151,Muslim,58
47,2021,E01000278,2021 super output areas - lower layer,151,Sikh,35
48,2021,E01000278,2021 super output areas - lower layer,151,Other religion,71
49,2021,E01000278,2021 super output areas - lower layer,151,Not answered,112
50,2021,E01000301,2021 super output areas - lower layer,151,Total: All usual residents,1495
51,2021,E01000301,2021 super output areas - lower layer,151,No religion,380
52,2021,E01000301,2021 super output areas - lower layer,151,Christian,422
53,2021,E01000301,2021 super output areas - lower layer,151,Buddhist,48
54,2021,E01000301,2021 super output areas - lower layer,151,Hindu,156
55,2021,E01000301,2021 super output areas - lower layer,151,Jewish,208
56,2021,E01000301,2021 super output areas - lower layer,151,Muslim,78
57,2021,E01000301,2021 super output areas - lower layer,151,Sikh,10
58,2021,E01000301,2021 super output areas - lower layer,151,Other religion,52
59,2021,E01000301,2021 super output areas - lower layer,151,Not answered,141
60,2021,E01000303,2021 super output areas - lower layer,151,Total: All usual residents,1502
61,2021,E01000303,2021 super output areas - lower layer,151,No religion,365
62,2021,E01000303,2021 super output areas - lower layer,151,Christian,460
63,2021,E01000303,2021 super output areas - lower layer,151,Buddhist,36
64,2021,E01000303,2021 super output areas - lower layer,151,Hindu,103
65,2021,E01000303,2021 super output areas - lower layer,151,Jewish,202
66,2021,E01000303,2021 super output areas - lower layer,151,Muslim,88
67,2021,E01000303,2021 super output areas - lower layer,151,Sikh,85
68,2021,E01000303,2021 super output areas - lower layer,151,Other religion,27
69,2021,E01000303,2021 super output areas - lower layer,151,Not answered,136
70,2021,E01000304,2021 super output areas - lower layer,151,Total: All usual residents,1559
71,2021,E01000304,2021 super output areas - lower layer,151,No religion,443
72,2021,E01000304,2021 super output areas - lower layer,151,Christian,567
73,2021,E01000304,2021 super output areas - lower layer,151,Buddhist,16
74,2021,E01000304,2021 super output areas - lower layer,151,Hindu,90
75,2021,E01000304,2021 super output areas - lower layer,151,Jewish,132
76,2021,E01000304,2021 super output areas - lower layer,151,Muslim,135
77,2021,E01000304,2021 super output areas - lower layer,151,Sikh,15
78,2021,E01000304,2021 super output areas - lower layer,151,Other religion,28
79,2021,E01000304,2021 super output areas - lower layer,151,Not answered,133
80,2021,E01000130,2021 super output areas - lower layer,151,Total: All usual residents,1938
81,2021,E01000130,2021 super output areas - lower layer,151,No religion,320
82,2021,E01000130,2021 super output areas - lower layer,151,Christian,996
83,2021,E01000130,2021 super output areas - lower layer,151,Buddhist,27
84,2021,E01000130,2021 super output areas - lower layer,151,Hindu,60
85,2021,E01000130,2021 super output areas - lower layer,151,Jewish,11
86,2021,E01000130,2021 super output areas - lower layer,151,Muslim,378
87,2021,E01000130,2021 super output areas - lower layer,151,Sikh,13
88,2021,E01000130,2021 super output areas - lower layer,151,Other religion,18
89,2021,E01000130,2021 super output areas - lower layer,151,Not answered,115
90,2021,E01000132,2021 super output areas - lower layer,151,Total: All usual residents,1616
91,2021,E01000132,2021 super output areas - lower layer,151,No religion,251
92,2021,E01000132,2021 super output areas - lower layer,151,Christian,715
93,2021,E01000132,2021 super output areas - lower layer,151,Buddhist,27
94,2021,E01000132,2021 super output areas - lower layer,151,Hindu,126
95,2021,E01000132,2021 super output areas - lower layer,151,Jewish,3
96,2021,E01000132,2021 super output areas - lower layer,151,Muslim,341
97,2021,E01000132,2021 super output areas - lower layer,151,Sikh,7
98,2021,E01000132,2021 super output areas - lower layer,151,Other religion,6
99,2021,E01000132,2021 super output areas - lower layer,151,Not answered,140
100,2021,E01000133,2021 super output areas - lower layer,151,Total: All usual residents,1644
101,2021,E01000133,2021 super output areas - lower layer,151,No religion,280
102,2021,E01000133,2021 super output areas - lower layer,151,Christian,725
103,2021,E01000133,2021 super output areas - lower layer,151,Buddhist,31
104,2021,E01000133,2021 super output areas - lower layer,151,Hindu,109
