,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_10_NAME,OBS_VALUE
0,2021,E01020514,2021 super output areas - lower layer,151,Total: All usual residents,1933
1,2021,E01020514,2021 super output areas - lower layer,151,No religion,891
2,2021,E01020514,2021 super output areas - lower layer,151,Christian,889
3,2021,E01020514,2021 super output areas - lower layer,151,Buddhist,5
4,2021,E01020514,2021 super output areas - lower layer,151,Hindu,0
5,2021,E01020514,2021 super output areas - lower layer,151,Jewish,5
6,2021,E01020514,2021 super output areas - lower layer,151,Muslim,8
7,2021,E01020514,2021 super output areas - lower layer,151,Sikh,0
8,2021,E01020514,2021 super output areas - lower layer,151,Other religion,7
9,2021,E01020514,2021 super output areas - lower layer,151,Not answered,128
10,2021,E01020515,2021 super output areas - lower layer,151,Total: All usual residents,1169
11,2021,E01020515,2021 super output areas - lower layer,151,No religion,476
12,2021,E01020515,2021 super output areas - lower layer,151,Christian,539
13,2021,E01020515,2021 super output areas - lower layer,151,Buddhist,8
14,2021,E01020515,2021 super output areas - lower layer,151,Hindu,0
15,2021,E01020515,2021 super output areas - lower layer,151,Jewish,0
16,2021,E01020515,2021 super output areas - lower layer,151,Muslim,7
17,2021,E01020515,2021 super output areas - lower layer,151,Sikh,0
18,2021,E01020515,2021 super output areas - lower layer,151,Other religion,6
19,2021,E01020515,2021 super output areas - lower layer,151,Not answered,133
20,2021,E01020516,2021 super output areas - lower layer,151,Total: All usual residents,1506
21,2021,E01020516,2021 super output areas - lower layer,151,No religion,584
22,2021,E01020516,2021 super output areas - lower layer,151,Christian,836
23,2021,E01020516,2021 super output areas - lower layer,151,Buddhist,5
24,2021,E01020516,2021 super output areas - lower layer,151,Hindu,1
25,2021,E01020516,2021 super output areas - lower layer,151,Jewish,0
26,2021,E01020516,2021 super output areas - lower layer,151,Muslim,4
27,2021,E01020516,2021 super output areas - lower layer,151,Sikh,1
28,2021,E01020516,2021 super output areas - lower layer,151,Other religion,9
29,2021,E01020516,2021 super output areas - lower layer,151,Not answered,66
30,2021,E01020551,2021 super output areas - lower layer,151,Total: All usual residents,2212
31,2021,E01020551,2021 super output areas - lower layer,151,No religion,1079
32,2021,E01020551,2021 super output areas - lower layer,151,Christian,956
33,2021,E01020551,2021 super output areas - lower layer,151,Buddhist,12
34,2021,E01020551,2021 super output areas - lower layer,151,Hindu,4
35,2021,E01020551,2021 super output areas - lower layer,151,Jewish,1
36,2021,E01020551,2021 super output areas - lower layer,151,Muslim,4
37,2021,E01020551,2021 super output areas - lower layer,151,Sikh,0
38,2021,E01020551,2021 super output areas - lower layer,151,Other religion,30
39,2021,E01020551,2021 super output areas - lower layer,151,Not answered,126
40,2021,E01020552,2021 super output areas - lower layer,151,Total: All usual residents,1755
41,2021,E01020552,2021 super output areas - lower layer,151,No religion,961
42,2021,E01020552,2021 super output areas - lower layer,151,Christian,655
43,2021,E01020552,2021 super output areas - lower layer,151,Buddhist,2
44,2021,E01020552,2021 super output areas - lower layer,151,Hindu,0
45,2021,E01020552,2021 super output areas - lower layer,151,Jewish,0
46,2021,E01020552,2021 super output areas - lower layer,151,Muslim,7
47,2021,E01020552,2021 super output areas - lower layer,151,Sikh,0
48,2021,E01020552,2021 super output areas - lower layer,151,Other religion,25
49,2021,E01020552,2021 super output areas - lower layer,151,Not answered,105
50,2021,E01020570,2021 super output areas - lower layer,151,Total: All usual residents,1546
51,2021,E01020570,2021 super output areas - lower layer,151,No religion,629
52,2021,E01020570,2021 super output areas - lower layer,151,Christian,793
53,2021,E01020570,2021 super output areas - lower layer,151,Buddhist,5
54,2021,E01020570,2021 super output areas - lower layer,151,Hindu,5
55,2021,E01020570,2021 super output areas - lower layer,151,Jewish,1
56,2021,E01020570,2021 super output areas - lower layer,151,Muslim,1
57,2021,E01020570,2021 super output areas - lower layer,151,Sikh,1
58,2021,E01020570,2021 super output areas - lower layer,151,Other religion,6
59,2021,E01020570,2021 super output areas - lower layer,151,Not answered,105
60,2021,E01020571,2021 super output areas - lower layer,151,Total: All usual residents,2154
61,2021,E01020571,2021 super output areas - lower layer,151,No religion,1052
62,2021,E01020571,2021 super output areas - lower layer,151,Christian,942
63,2021,E01020571,2021 super output areas - lower layer,151,Buddhist,8
64,2021,E01020571,2021 super output areas - lower layer,151,Hindu,2
65,2021,E01020571,2021 super output areas - lower layer,151,Jewish,0
66,2021,E01020571,2021 super output areas - lower layer,151,Muslim,10
67,2021,E01020571,2021 super output areas - lower layer,151,Sikh,0
68,2021,E01020571,2021 super output areas - lower layer,151,Other religion,22
69,2021,E01020571,2021 super output areas - lower layer,151,Not answered,118
70,2021,E01020557,2021 super output areas - lower layer,151,Total: All usual residents,1538
71,2021,E01020557,2021 super output areas - lower layer,151,No religion,439
72,2021,E01020557,2021 super output areas - lower layer,151,Christian,989
73,2021,E01020557,2021 super output areas - lower layer,151,Buddhist,4
74,2021,E01020557,2021 super output areas - lower layer,151,Hindu,0
