,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E01020276,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,26
1,2021,E01020276,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,5
2,2021,E01020276,2021 super output areas - lower layer,151,Single family household: Lone parent family,48
3,2021,E01020276,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,28
4,2021,E01020276,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,20
5,2021,E01020276,2021 super output areas - lower layer,151,Single family household: Other single family household,1
6,2021,E01020276,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,1
7,2021,E01020276,2021 super output areas - lower layer,151,Other household types,22
8,2021,E01020276,2021 super output areas - lower layer,151,Other household types: With dependent children,3
9,2021,E01020276,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",19
10,2021,E01020297,2021 super output areas - lower layer,151,Total: All households,773
11,2021,E01020297,2021 super output areas - lower layer,151,One-person household,334
12,2021,E01020297,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,181
13,2021,E01020297,2021 super output areas - lower layer,151,One-person household: Other,153
14,2021,E01020297,2021 super output areas - lower layer,151,Single family household,417
15,2021,E01020297,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,77
16,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,174
17,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,78
18,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,65
19,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,31
20,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,80
21,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,46
22,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,29
23,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,5
24,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Lone parent family,80
25,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,45
26,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,35
27,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Other single family household,6
28,2021,E01020297,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,6
29,2021,E01020297,2021 super output areas - lower layer,151,Other household types,22
30,2021,E01020297,2021 super output areas - lower layer,151,Other household types: With dependent children,8
31,2021,E01020297,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",14
32,2021,E01020299,2021 super output areas - lower layer,151,Total: All households,918
33,2021,E01020299,2021 super output areas - lower layer,151,One-person household,342
34,2021,E01020299,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,219
35,2021,E01020299,2021 super output areas - lower layer,151,One-person household: Other,123
36,2021,E01020299,2021 super output areas - lower layer,151,Single family household,551
37,2021,E01020299,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,171
38,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,248
39,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,134
40,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,70
41,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,44
42,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,89
43,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,57
44,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,30
45,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,2
46,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Lone parent family,43
47,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,24
48,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,19
49,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Other single family household,0
50,2021,E01020299,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,0
51,2021,E01020299,2021 super output areas - lower layer,151,Other household types,25
52,2021,E01020299,2021 super output areas - lower layer,151,Other household types: With dependent children,8
53,2021,E01020299,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",17
54,2021,E01020298,2021 super output areas - lower layer,151,Total: All households,997
55,2021,E01020298,2021 super output areas - lower layer,151,One-person household,289
56,2021,E01020298,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,190
57,2021,E01020298,2021 super output areas - lower layer,151,One-person household: Other,99
58,2021,E01020298,2021 super output areas - lower layer,151,Single family household,674
59,2021,E01020298,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,242
60,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,289
61,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,143
62,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,110
63,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,36
64,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,84
65,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,48
66,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,33
67,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,3
68,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Lone parent family,56
69,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,30
70,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,26
71,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Other single family household,3
72,2021,E01020298,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,3
73,2021,E01020298,2021 super output areas - lower layer,151,Other household types,34
74,2021,E01020298,2021 super output areas - lower layer,151,Other household types: With dependent children,6
75,2021,E01020298,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",28
76,2021,E01020300,2021 super output areas - lower layer,151,Total: All households,780
77,2021,E01020300,2021 super output areas - lower layer,151,One-person household,197
78,2021,E01020300,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,129
79,2021,E01020300,2021 super output areas - lower layer,151,One-person household: Other,68
80,2021,E01020300,2021 super output areas - lower layer,151,Single family household,544
81,2021,E01020300,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,178
82,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,249
83,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,119
84,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,86
85,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,44
86,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,67
87,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,32
88,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,33
89,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,2
90,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Lone parent family,48
91,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,20
92,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,28
93,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Other single family household,2
94,2021,E01020300,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,2
95,2021,E01020300,2021 super output areas - lower layer,151,Other household types,39
96,2021,E01020300,2021 super output areas - lower layer,151,Other household types: With dependent children,18
97,2021,E01020300,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",21
98,2021,E01034640,2021 super output areas - lower layer,151,Total: All households,608
99,2021,E01034640,2021 super output areas - lower layer,151,One-person household,293
100,2021,E01034640,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,149
101,2021,E01034640,2021 super output areas - lower layer,151,One-person household: Other,144
102,2021,E01034640,2021 super output areas - lower layer,151,Single family household,290
103,2021,E01034640,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,99
104,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,107
105,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,58
106,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,31
107,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,18
108,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,49
109,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,33
110,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,13
111,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,3
112,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Lone parent family,32
113,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,16
114,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,16
115,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Other single family household,3
116,2021,E01034640,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,3
117,2021,E01034640,2021 super output areas - lower layer,151,Other household types,25
118,2021,E01034640,2021 super output areas - lower layer,151,Other household types: With dependent children,5
119,2021,E01034640,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",20
120,2021,E01034641,2021 super output areas - lower layer,151,Total: All households,649
121,2021,E01034641,2021 super output areas - lower layer,151,One-person household,232
122,2021,E01034641,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,118
123,2021,E01034641,2021 super output areas - lower layer,151,One-person household: Other,114
124,2021,E01034641,2021 super output areas - lower layer,151,Single family household,394
125,2021,E01034641,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,129
126,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,174
127,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,99
128,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,55
129,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,20
130,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,42
131,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,27
132,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,13
133,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,2
134,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Lone parent family,48
135,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,29
136,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,19
137,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Other single family household,1
138,2021,E01034641,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,1
139,2021,E01034641,2021 super output areas - lower layer,151,Other household types,23
140,2021,E01034641,2021 super output areas - lower layer,151,Other household types: With dependent children,11
141,2021,E01034641,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",12
142,2021,E01020280,2021 super output areas - lower layer,151,Total: All households,1141
143,2021,E01020280,2021 super output areas - lower layer,151,One-person household,565
144,2021,E01020280,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,154
145,2021,E01020280,2021 super output areas - lower layer,151,One-person household: Other,411
146,2021,E01020280,2021 super output areas - lower layer,151,Single family household,520
147,2021,E01020280,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,52
148,2021,E01020280,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,189
149,2021,E01020280,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,82
150,2021,E01020280,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,68
