,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E01011423,2021 super output areas - lower layer,151,Other household types: With dependent children,32
1,2021,E01011423,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",20
2,2021,E01011424,2021 super output areas - lower layer,151,Total: All households,575
3,2021,E01011424,2021 super output areas - lower layer,151,One-person household,106
4,2021,E01011424,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,23
5,2021,E01011424,2021 super output areas - lower layer,151,One-person household: Other,83
6,2021,E01011424,2021 super output areas - lower layer,151,Single family household,400
7,2021,E01011424,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,21
8,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,228
9,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,34
10,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,164
11,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,30
12,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,39
13,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,11
14,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,22
15,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,6
16,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Lone parent family,108
17,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,75
18,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,33
19,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Other single family household,4
20,2021,E01011424,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,4
21,2021,E01011424,2021 super output areas - lower layer,151,Other household types,69
22,2021,E01011424,2021 super output areas - lower layer,151,Other household types: With dependent children,51
23,2021,E01011424,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",18
24,2021,E01011427,2021 super output areas - lower layer,151,Total: All households,583
25,2021,E01011427,2021 super output areas - lower layer,151,One-person household,143
26,2021,E01011427,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,47
27,2021,E01011427,2021 super output areas - lower layer,151,One-person household: Other,96
28,2021,E01011427,2021 super output areas - lower layer,151,Single family household,350
29,2021,E01011427,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,2
30,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,193
31,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,29
32,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,132
33,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,32
34,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,39
35,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,12
36,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,22
37,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,5
38,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Lone parent family,110
39,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,69
40,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,41
41,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Other single family household,6
42,2021,E01011427,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,6
43,2021,E01011427,2021 super output areas - lower layer,151,Other household types,90
44,2021,E01011427,2021 super output areas - lower layer,151,Other household types: With dependent children,78
45,2021,E01011427,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",12
46,2021,E01011431,2021 super output areas - lower layer,151,Total: All households,831
47,2021,E01011431,2021 super output areas - lower layer,151,One-person household,308
48,2021,E01011431,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,47
49,2021,E01011431,2021 super output areas - lower layer,151,One-person household: Other,261
50,2021,E01011431,2021 super output areas - lower layer,151,Single family household,469
51,2021,E01011431,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,13
52,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,208
53,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,48
54,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,130
55,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,30
56,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,89
57,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,43
58,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,40
59,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,6
60,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Lone parent family,149
61,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,97
62,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,52
63,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Other single family household,10
64,2021,E01011431,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,10
65,2021,E01011431,2021 super output areas - lower layer,151,Other household types,54
66,2021,E01011431,2021 super output areas - lower layer,151,Other household types: With dependent children,27
67,2021,E01011431,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",27
68,2021,E01011422,2021 super output areas - lower layer,151,Total: All households,545
69,2021,E01011422,2021 super output areas - lower layer,151,One-person household,180
70,2021,E01011422,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,31
71,2021,E01011422,2021 super output areas - lower layer,151,One-person household: Other,149
72,2021,E01011422,2021 super output areas - lower layer,151,Single family household,294
73,2021,E01011422,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,6
74,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,156
75,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,25
76,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,107
77,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,24
78,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,44
79,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,27
80,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,14
81,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,3
82,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Lone parent family,69
83,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,34
84,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,35
85,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Other single family household,19
86,2021,E01011422,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,19
87,2021,E01011422,2021 super output areas - lower layer,151,Other household types,71
88,2021,E01011422,2021 super output areas - lower layer,151,Other household types: With dependent children,38
89,2021,E01011422,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",33
90,2021,E01011426,2021 super output areas - lower layer,151,Total: All households,496
91,2021,E01011426,2021 super output areas - lower layer,151,One-person household,133
92,2021,E01011426,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,26
93,2021,E01011426,2021 super output areas - lower layer,151,One-person household: Other,107
94,2021,E01011426,2021 super output areas - lower layer,151,Single family household,291
95,2021,E01011426,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,6
96,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,173
97,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,15
98,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,136
99,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,22
100,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,18
101,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,5
102,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,10
103,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,3
104,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Lone parent family,86
105,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,49
106,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,37
107,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Other single family household,8
108,2021,E01011426,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,8
109,2021,E01011426,2021 super output areas - lower layer,151,Other household types,72
110,2021,E01011426,2021 super output areas - lower layer,151,Other household types: With dependent children,46
111,2021,E01011426,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",26
112,2021,E01011428,2021 super output areas - lower layer,151,Total: All households,648
113,2021,E01011428,2021 super output areas - lower layer,151,One-person household,173
