,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01034588,2021 super output areas - lower layer,151,Economically inactive: Other,53
1,2021,E01011109,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1523
2,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1032
3,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,1004
4,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,816
5,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,192
6,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,624
7,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,28
8,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,6
9,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,22
10,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,160
11,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,62
12,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,98
13,2021,E01011109,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,28
14,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student,15
15,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,11
16,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,11
17,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,11
18,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,0
19,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
20,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
21,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
22,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
23,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
24,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
25,2021,E01011109,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,4
26,2021,E01011109,2021 super output areas - lower layer,151,Economically inactive,476
27,2021,E01011109,2021 super output areas - lower layer,151,Economically inactive: Retired,327
28,2021,E01011109,2021 super output areas - lower layer,151,Economically inactive: Student,52
29,2021,E01011109,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,46
30,2021,E01011109,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,22
31,2021,E01011109,2021 super output areas - lower layer,151,Economically inactive: Other,29
32,2021,E01011113,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1343
33,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students),697
34,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,678
35,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,565
36,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,140
37,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,425
38,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,28
39,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,4
40,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,24
41,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,85
42,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,40
43,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,45
44,2021,E01011113,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,19
45,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student,18
46,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,12
47,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,12
48,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,11
49,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
50,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
51,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
52,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
53,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
54,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
55,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
56,2021,E01011113,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,6
57,2021,E01011113,2021 super output areas - lower layer,151,Economically inactive,628
58,2021,E01011113,2021 super output areas - lower layer,151,Economically inactive: Retired,522
59,2021,E01011113,2021 super output areas - lower layer,151,Economically inactive: Student,45
60,2021,E01011113,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,20
61,2021,E01011113,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,30
62,2021,E01011113,2021 super output areas - lower layer,151,Economically inactive: Other,11
63,2021,E01011114,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1391
64,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students),711
65,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,689
66,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,583
67,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,138
68,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,445
69,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,17
70,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,1
71,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,16
72,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,89
73,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,38
74,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,51
75,2021,E01011114,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,22
76,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student,18
77,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,13
78,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,13
79,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,13
80,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,0
81,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
82,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
83,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
84,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
85,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
86,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
87,2021,E01011114,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,5
88,2021,E01011114,2021 super output areas - lower layer,151,Economically inactive,662
89,2021,E01011114,2021 super output areas - lower layer,151,Economically inactive: Retired,427
90,2021,E01011114,2021 super output areas - lower layer,151,Economically inactive: Student,54
91,2021,E01011114,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,60
92,2021,E01011114,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,94
93,2021,E01011114,2021 super output areas - lower layer,151,Economically inactive: Other,27
94,2021,E01011119,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1218
95,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students),648
96,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,632
97,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,520
98,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,135
99,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,385
100,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,20
101,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,3
102,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,17
103,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,92
104,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,36
105,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,56
106,2021,E01011119,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,16
107,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student,22
108,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,16
109,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,15
110,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,13
111,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,2
112,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
113,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
114,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
115,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
116,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,1
117,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
118,2021,E01011119,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,6
119,2021,E01011119,2021 super output areas - lower layer,151,Economically inactive,548
120,2021,E01011119,2021 super output areas - lower layer,151,Economically inactive: Retired,419
121,2021,E01011119,2021 super output areas - lower layer,151,Economically inactive: Student,30
122,2021,E01011119,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,32
123,2021,E01011119,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,50
124,2021,E01011119,2021 super output areas - lower layer,151,Economically inactive: Other,17
125,2021,E01011168,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1344
126,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students),786
127,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,770
128,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,644
129,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,162
130,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,482
131,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,17
132,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,3
133,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,14
134,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,109
135,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,49
136,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,60
137,2021,E01011168,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,16
138,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student,22
139,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,17
140,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,16
141,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,13
142,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,3
143,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,1
144,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
145,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,1
146,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
147,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
148,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
149,2021,E01011168,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,5
150,2021,E01011168,2021 super output areas - lower layer,151,Economically inactive,536
151,2021,E01011168,2021 super output areas - lower layer,151,Economically inactive: Retired,413
152,2021,E01011168,2021 super output areas - lower layer,151,Economically inactive: Student,50
153,2021,E01011168,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,37
