,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E01009019,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,45
1,2021,E01009019,2021 super output areas - lower layer,151,Single family household: Other single family household,8
2,2021,E01009019,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,8
3,2021,E01009019,2021 super output areas - lower layer,151,Other household types,55
4,2021,E01009019,2021 super output areas - lower layer,151,Other household types: With dependent children,37
5,2021,E01009019,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",18
6,2021,E01009020,2021 super output areas - lower layer,151,Total: All households,557
7,2021,E01009020,2021 super output areas - lower layer,151,One-person household,140
8,2021,E01009020,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,53
9,2021,E01009020,2021 super output areas - lower layer,151,One-person household: Other,87
10,2021,E01009020,2021 super output areas - lower layer,151,Single family household,359
11,2021,E01009020,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,24
12,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,179
13,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,38
14,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,100
15,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,41
16,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,43
17,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,16
18,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,20
19,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,7
20,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Lone parent family,105
21,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,71
22,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,34
23,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Other single family household,8
24,2021,E01009020,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,8
25,2021,E01009020,2021 super output areas - lower layer,151,Other household types,58
26,2021,E01009020,2021 super output areas - lower layer,151,Other household types: With dependent children,44
27,2021,E01009020,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",14
28,2021,E01009021,2021 super output areas - lower layer,151,Total: All households,680
29,2021,E01009021,2021 super output areas - lower layer,151,One-person household,179
30,2021,E01009021,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,54
31,2021,E01009021,2021 super output areas - lower layer,151,One-person household: Other,125
32,2021,E01009021,2021 super output areas - lower layer,151,Single family household,460
33,2021,E01009021,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,19
34,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,162
35,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,32
36,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,99
37,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,31
38,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,72
39,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,31
40,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,32
41,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,9
42,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Lone parent family,199
43,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,150
44,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,49
45,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Other single family household,8
46,2021,E01009021,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,8
