,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01021230,2021 super output areas - lower layer,151,Middle East and Asia,29
1,2021,E01021230,2021 super output areas - lower layer,151,The Americas and the Caribbean,20
2,2021,E01021230,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,11
3,2021,E01021230,2021 super output areas - lower layer,151,British Overseas,0
4,2021,E01021231,2021 super output areas - lower layer,151,Total: All usual residents,1728
5,2021,E01021231,2021 super output areas - lower layer,151,Europe,1660
6,2021,E01021231,2021 super output areas - lower layer,151,Europe: United Kingdom,1593
7,2021,E01021231,2021 super output areas - lower layer,151,Europe: EU countries,56
8,2021,E01021231,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,39
9,2021,E01021231,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,10
10,2021,E01021231,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,5
11,2021,E01021231,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
12,2021,E01021231,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,11
13,2021,E01021231,2021 super output areas - lower layer,151,Africa,24
14,2021,E01021231,2021 super output areas - lower layer,151,Middle East and Asia,20
15,2021,E01021231,2021 super output areas - lower layer,151,The Americas and the Caribbean,17
16,2021,E01021231,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,6
17,2021,E01021231,2021 super output areas - lower layer,151,British Overseas,1
18,2021,E01021151,2021 super output areas - lower layer,151,Total: All usual residents,1858
19,2021,E01021151,2021 super output areas - lower layer,151,Europe,1820
20,2021,E01021151,2021 super output areas - lower layer,151,Europe: United Kingdom,1757
21,2021,E01021151,2021 super output areas - lower layer,151,Europe: EU countries,53
22,2021,E01021151,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,33
23,2021,E01021151,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,10
24,2021,E01021151,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,8
25,2021,E01021151,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
26,2021,E01021151,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,10
27,2021,E01021151,2021 super output areas - lower layer,151,Africa,13
28,2021,E01021151,2021 super output areas - lower layer,151,Middle East and Asia,18
29,2021,E01021151,2021 super output areas - lower layer,151,The Americas and the Caribbean,6
30,2021,E01021151,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
31,2021,E01021151,2021 super output areas - lower layer,151,British Overseas,0
32,2021,E01021152,2021 super output areas - lower layer,151,Total: All usual residents,1834
33,2021,E01021152,2021 super output areas - lower layer,151,Europe,1730
34,2021,E01021152,2021 super output areas - lower layer,151,Europe: United Kingdom,1484
35,2021,E01021152,2021 super output areas - lower layer,151,Europe: EU countries,226
36,2021,E01021152,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,170
37,2021,E01021152,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,48
38,2021,E01021152,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,5
39,2021,E01021152,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,3
40,2021,E01021152,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,20
41,2021,E01021152,2021 super output areas - lower layer,151,Africa,24
42,2021,E01021152,2021 super output areas - lower layer,151,Middle East and Asia,31
43,2021,E01021152,2021 super output areas - lower layer,151,The Americas and the Caribbean,35
44,2021,E01021152,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,13
45,2021,E01021152,2021 super output areas - lower layer,151,British Overseas,1
46,2021,E01021153,2021 super output areas - lower layer,151,Total: All usual residents,1998
47,2021,E01021153,2021 super output areas - lower layer,151,Europe,1891
48,2021,E01021153,2021 super output areas - lower layer,151,Europe: United Kingdom,1820
49,2021,E01021153,2021 super output areas - lower layer,151,Europe: EU countries,69
50,2021,E01021153,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,40
51,2021,E01021153,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,12
52,2021,E01021153,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,16
53,2021,E01021153,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
54,2021,E01021153,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,2
