,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01008284,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,52
1,2021,E01008284,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,41
2,2021,E01008284,2021 super output areas - lower layer,151,Economically inactive: Other,37
3,2021,E01008286,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1154
4,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students),545
5,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,519
6,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,464
7,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,131
8,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,333
9,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,7
10,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,2
11,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,5
12,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,48
13,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,22
14,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,26
15,2021,E01008286,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,26
16,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student,19
17,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,11
18,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,11
19,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,9
20,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,2
21,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
22,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
23,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
24,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
25,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
26,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
27,2021,E01008286,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,8
28,2021,E01008286,2021 super output areas - lower layer,151,Economically inactive,590
29,2021,E01008286,2021 super output areas - lower layer,151,Economically inactive: Retired,408
30,2021,E01008286,2021 super output areas - lower layer,151,Economically inactive: Student,27
31,2021,E01008286,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,46
32,2021,E01008286,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,79
33,2021,E01008286,2021 super output areas - lower layer,151,Economically inactive: Other,30
34,2021,E01008287,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1540
35,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1017
36,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,991
37,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,892
38,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,207
39,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,685
40,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,19
41,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,4
42,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,15
43,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,80
44,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,27
45,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,53
46,2021,E01008287,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,26
47,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student,35
48,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,27
49,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,24
50,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,21
51,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,3
52,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
53,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
54,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
55,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,3
56,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,3
57,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
58,2021,E01008287,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,8
59,2021,E01008287,2021 super output areas - lower layer,151,Economically inactive,488
60,2021,E01008287,2021 super output areas - lower layer,151,Economically inactive: Retired,285
61,2021,E01008287,2021 super output areas - lower layer,151,Economically inactive: Student,77
62,2021,E01008287,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,30
63,2021,E01008287,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,58
