,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
0,2021,E01025139,2021 super output areas - lower layer,151,Total: All households,789
1,2021,E01025139,2021 super output areas - lower layer,151,One-person household,402
2,2021,E01025139,2021 super output areas - lower layer,151,Multi-person household,387
3,2021,E01025139,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,8
4,2021,E01025139,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),146
5,2021,E01025139,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),142
6,2021,E01025139,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),80
7,2021,E01025139,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),11
8,2021,E01025140,2021 super output areas - lower layer,151,Total: All households,605
9,2021,E01025140,2021 super output areas - lower layer,151,One-person household,270
10,2021,E01025140,2021 super output areas - lower layer,151,Multi-person household,335
11,2021,E01025140,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,10
12,2021,E01025140,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),140
13,2021,E01025140,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),107
14,2021,E01025140,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),70
15,2021,E01025140,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
16,2021,E01025111,2021 super output areas - lower layer,151,Total: All households,730
17,2021,E01025111,2021 super output areas - lower layer,151,One-person household,182
18,2021,E01025111,2021 super output areas - lower layer,151,Multi-person household,548
19,2021,E01025111,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,9
20,2021,E01025111,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),246
21,2021,E01025111,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),179
22,2021,E01025111,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),111
23,2021,E01025111,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
