,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01023090,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,72
1,2021,E01023090,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,36
2,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student,23
3,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,22
4,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,21
5,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,17
6,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,4
7,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
8,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
9,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
10,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
11,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,1
12,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
13,2021,E01023090,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,1
14,2021,E01023090,2021 super output areas - lower layer,151,Economically inactive,459
15,2021,E01023090,2021 super output areas - lower layer,151,Economically inactive: Retired,251
16,2021,E01023090,2021 super output areas - lower layer,151,Economically inactive: Student,51
17,2021,E01023090,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,55
18,2021,E01023090,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,52
19,2021,E01023090,2021 super output areas - lower layer,151,Economically inactive: Other,50
20,2021,E01023074,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1159
21,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students),586
22,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,559
23,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,465
24,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,131
25,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,334
26,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,11
27,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,1
28,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,10
29,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,83
30,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,28
31,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,55
32,2021,E01023074,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,27
33,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student,19
34,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,13
35,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,13
36,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,11
37,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,2
38,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
39,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
40,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
41,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
42,2021,E01023074,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
