,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NSSEC_10_NAME,OBS_VALUE
0,2021,E01018699,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1274
1,2021,E01018699,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",215
2,2021,E01018699,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",255
3,2021,E01018699,2021 super output areas - lower layer,151,L7 Intermediate occupations,148
4,2021,E01018699,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,111
5,2021,E01018699,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,61
6,2021,E01018699,2021 super output areas - lower layer,151,L12 Semi-routine occupations,173
7,2021,E01018699,2021 super output areas - lower layer,151,L13 Routine occupations,149
8,2021,E01018699,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,92
9,2021,E01018699,2021 super output areas - lower layer,151,L15 Full-time students,70
10,2021,E01018701,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1111
11,2021,E01018701,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",65
12,2021,E01018701,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",115
13,2021,E01018701,2021 super output areas - lower layer,151,L7 Intermediate occupations,108
14,2021,E01018701,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,87
15,2021,E01018701,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,91
16,2021,E01018701,2021 super output areas - lower layer,151,L12 Semi-routine occupations,202
17,2021,E01018701,2021 super output areas - lower layer,151,L13 Routine occupations,269
18,2021,E01018701,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,131
19,2021,E01018701,2021 super output areas - lower layer,151,L15 Full-time students,43
20,2021,E01018716,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1247
21,2021,E01018716,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",79
22,2021,E01018716,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",144
23,2021,E01018716,2021 super output areas - lower layer,151,L7 Intermediate occupations,83
24,2021,E01018716,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,92
25,2021,E01018716,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,98
26,2021,E01018716,2021 super output areas - lower layer,151,L12 Semi-routine occupations,214
27,2021,E01018716,2021 super output areas - lower layer,151,L13 Routine occupations,313
28,2021,E01018716,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,177
29,2021,E01018716,2021 super output areas - lower layer,151,L15 Full-time students,47
30,2021,E01018717,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1402
31,2021,E01018717,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",150
32,2021,E01018717,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",274
33,2021,E01018717,2021 super output areas - lower layer,151,L7 Intermediate occupations,117
34,2021,E01018717,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,119
35,2021,E01018717,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,88
36,2021,E01018717,2021 super output areas - lower layer,151,L12 Semi-routine occupations,190
37,2021,E01018717,2021 super output areas - lower layer,151,L13 Routine occupations,303
38,2021,E01018717,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,98
39,2021,E01018717,2021 super output areas - lower layer,151,L15 Full-time students,63
40,2021,E01018719,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1237
41,2021,E01018719,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",121
42,2021,E01018719,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",197
43,2021,E01018719,2021 super output areas - lower layer,151,L7 Intermediate occupations,154
44,2021,E01018719,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,122
45,2021,E01018719,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,108
46,2021,E01018719,2021 super output areas - lower layer,151,L12 Semi-routine occupations,153
47,2021,E01018719,2021 super output areas - lower layer,151,L13 Routine occupations,212
48,2021,E01018719,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,107
49,2021,E01018719,2021 super output areas - lower layer,151,L15 Full-time students,63
50,2021,E01018720,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1404
51,2021,E01018720,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",134
52,2021,E01018720,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",192
53,2021,E01018720,2021 super output areas - lower layer,151,L7 Intermediate occupations,141
54,2021,E01018720,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,140
55,2021,E01018720,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,128
56,2021,E01018720,2021 super output areas - lower layer,151,L12 Semi-routine occupations,217
57,2021,E01018720,2021 super output areas - lower layer,151,L13 Routine occupations,302
58,2021,E01018720,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,99
59,2021,E01018720,2021 super output areas - lower layer,151,L15 Full-time students,51
60,2021,E01018691,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1360
61,2021,E01018691,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",310
62,2021,E01018691,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",366
63,2021,E01018691,2021 super output areas - lower layer,151,L7 Intermediate occupations,171
64,2021,E01018691,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,111
65,2021,E01018691,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,58
66,2021,E01018691,2021 super output areas - lower layer,151,L12 Semi-routine occupations,114
67,2021,E01018691,2021 super output areas - lower layer,151,L13 Routine occupations,105
68,2021,E01018691,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,60
69,2021,E01018691,2021 super output areas - lower layer,151,L15 Full-time students,65
70,2021,E01018693,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1692
71,2021,E01018693,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",436
72,2021,E01018693,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",416
73,2021,E01018693,2021 super output areas - lower layer,151,L7 Intermediate occupations,215
74,2021,E01018693,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,165
75,2021,E01018693,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,61
76,2021,E01018693,2021 super output areas - lower layer,151,L12 Semi-routine occupations,121
77,2021,E01018693,2021 super output areas - lower layer,151,L13 Routine occupations,92
78,2021,E01018693,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,78
79,2021,E01018693,2021 super output areas - lower layer,151,L15 Full-time students,108
80,2021,E01018694,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1802
81,2021,E01018694,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",465
82,2021,E01018694,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",505
83,2021,E01018694,2021 super output areas - lower layer,151,L7 Intermediate occupations,248
84,2021,E01018694,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,145
85,2021,E01018694,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,52
86,2021,E01018694,2021 super output areas - lower layer,151,L12 Semi-routine occupations,122
87,2021,E01018694,2021 super output areas - lower layer,151,L13 Routine occupations,88
88,2021,E01018694,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,73
89,2021,E01018694,2021 super output areas - lower layer,151,L15 Full-time students,104
90,2021,E01018700,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1505
91,2021,E01018700,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",408
92,2021,E01018700,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",368
93,2021,E01018700,2021 super output areas - lower layer,151,L7 Intermediate occupations,208
94,2021,E01018700,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,134
95,2021,E01018700,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,53
96,2021,E01018700,2021 super output areas - lower layer,151,L12 Semi-routine occupations,95
97,2021,E01018700,2021 super output areas - lower layer,151,L13 Routine occupations,87
98,2021,E01018700,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,35
99,2021,E01018700,2021 super output areas - lower layer,151,L15 Full-time students,117
100,2021,E01018702,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1172
101,2021,E01018702,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",300
102,2021,E01018702,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",294
103,2021,E01018702,2021 super output areas - lower layer,151,L7 Intermediate occupations,148
104,2021,E01018702,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,90
105,2021,E01018702,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,42
106,2021,E01018702,2021 super output areas - lower layer,151,L12 Semi-routine occupations,92
107,2021,E01018702,2021 super output areas - lower layer,151,L13 Routine occupations,71
108,2021,E01018702,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,57
109,2021,E01018702,2021 super output areas - lower layer,151,L15 Full-time students,78
110,2021,E01018703,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1717
111,2021,E01018703,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",337
112,2021,E01018703,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",430
113,2021,E01018703,2021 super output areas - lower layer,151,L7 Intermediate occupations,252
114,2021,E01018703,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,142
115,2021,E01018703,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,89
116,2021,E01018703,2021 super output areas - lower layer,151,L12 Semi-routine occupations,157
117,2021,E01018703,2021 super output areas - lower layer,151,L13 Routine occupations,141
118,2021,E01018703,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,81
119,2021,E01018703,2021 super output areas - lower layer,151,L15 Full-time students,88
120,2021,E01018676,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1526
121,2021,E01018676,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",377
122,2021,E01018676,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",444
123,2021,E01018676,2021 super output areas - lower layer,151,L7 Intermediate occupations,188
124,2021,E01018676,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,155
125,2021,E01018676,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,55
126,2021,E01018676,2021 super output areas - lower layer,151,L12 Semi-routine occupations,96
127,2021,E01018676,2021 super output areas - lower layer,151,L13 Routine occupations,75
128,2021,E01018676,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,68
129,2021,E01018676,2021 super output areas - lower layer,151,L15 Full-time students,68
130,2021,E01018677,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1447
131,2021,E01018677,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",339
132,2021,E01018677,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",385
133,2021,E01018677,2021 super output areas - lower layer,151,L7 Intermediate occupations,144
134,2021,E01018677,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,204
135,2021,E01018677,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,57
136,2021,E01018677,2021 super output areas - lower layer,151,L12 Semi-routine occupations,105
137,2021,E01018677,2021 super output areas - lower layer,151,L13 Routine occupations,75
138,2021,E01018677,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,92
139,2021,E01018677,2021 super output areas - lower layer,151,L15 Full-time students,46
140,2021,E01018678,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1069
141,2021,E01018678,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",271
142,2021,E01018678,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",326
143,2021,E01018678,2021 super output areas - lower layer,151,L7 Intermediate occupations,155
144,2021,E01018678,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,83
145,2021,E01018678,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,37
146,2021,E01018678,2021 super output areas - lower layer,151,L12 Semi-routine occupations,71
147,2021,E01018678,2021 super output areas - lower layer,151,L13 Routine occupations,41
148,2021,E01018678,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,49
149,2021,E01018678,2021 super output areas - lower layer,151,L15 Full-time students,36
150,2021,E01018679,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1686
151,2021,E01018679,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",307
152,2021,E01018679,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",408
153,2021,E01018679,2021 super output areas - lower layer,151,L7 Intermediate occupations,179
154,2021,E01018679,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,172
155,2021,E01018679,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,88
156,2021,E01018679,2021 super output areas - lower layer,151,L12 Semi-routine occupations,174
157,2021,E01018679,2021 super output areas - lower layer,151,L13 Routine occupations,170
158,2021,E01018679,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,107
159,2021,E01018679,2021 super output areas - lower layer,151,L15 Full-time students,81
160,2021,E01018692,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1664
161,2021,E01018692,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",485
162,2021,E01018692,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",411
163,2021,E01018692,2021 super output areas - lower layer,151,L7 Intermediate occupations,182
164,2021,E01018692,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,226
165,2021,E01018692,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,45
166,2021,E01018692,2021 super output areas - lower layer,151,L12 Semi-routine occupations,86
167,2021,E01018692,2021 super output areas - lower layer,151,L13 Routine occupations,66
168,2021,E01018692,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,63
169,2021,E01018692,2021 super output areas - lower layer,151,L15 Full-time students,100
170,2021,E01018680,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1417
