,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01032824,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
1,2021,E01032824,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,55
2,2021,E01032824,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,55
3,2021,E01032824,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
4,2021,E01024013,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1527
5,2021,E01024013,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,357
6,2021,E01024013,2021 super output areas - lower layer,151,Married or in a registered civil partnership,864
7,2021,E01024013,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,858
8,2021,E01024013,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,853
9,2021,E01024013,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,5
10,2021,E01024013,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,6
11,2021,E01024013,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
12,2021,E01024013,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,6
13,2021,E01024013,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",19
14,2021,E01024013,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",19
15,2021,E01024013,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
16,2021,E01024013,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,162
17,2021,E01024013,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,161
18,2021,E01024013,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
19,2021,E01024013,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,125
20,2021,E01024013,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,125
21,2021,E01024013,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
22,2021,E01024014,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1606
23,2021,E01024014,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,384
24,2021,E01024014,2021 super output areas - lower layer,151,Married or in a registered civil partnership,957
25,2021,E01024014,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,954
26,2021,E01024014,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,949
27,2021,E01024014,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,5
28,2021,E01024014,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,3
29,2021,E01024014,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
30,2021,E01024014,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,3
31,2021,E01024014,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",33
32,2021,E01024014,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",33
33,2021,E01024014,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
34,2021,E01024014,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,130
35,2021,E01024014,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,130
