,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHLANG_5_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All households,964
1,2021,E01011954,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",952
2,2021,E01011954,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",3
3,2021,E01011954,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2
4,2021,E01011954,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",7
5,2021,E01011969,2021 super output areas - lower layer,151,Total: All households,601
6,2021,E01011969,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",598
7,2021,E01011969,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",0
8,2021,E01011969,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",0
9,2021,E01011969,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",3
10,2021,E01011970,2021 super output areas - lower layer,151,Total: All households,486
11,2021,E01011970,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",481
12,2021,E01011970,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",3
13,2021,E01011970,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",0
14,2021,E01011970,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",2
15,2021,E01011971,2021 super output areas - lower layer,151,Total: All households,520
16,2021,E01011971,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",517
17,2021,E01011971,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1
18,2021,E01011971,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1
19,2021,E01011971,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",1
20,2021,E01033465,2021 super output areas - lower layer,151,Total: All households,739
21,2021,E01033465,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",732
22,2021,E01033465,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1
23,2021,E01033465,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1
24,2021,E01033465,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",5
25,2021,E01033467,2021 super output areas - lower layer,151,Total: All households,1021
26,2021,E01033467,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",1009
27,2021,E01033467,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",5
28,2021,E01033467,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",0
29,2021,E01033467,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",7
30,2021,E01011952,2021 super output areas - lower layer,151,Total: All households,665
31,2021,E01011952,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",651
32,2021,E01011952,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",6
33,2021,E01011952,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3
34,2021,E01011952,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",5
35,2021,E01011953,2021 super output areas - lower layer,151,Total: All households,825
36,2021,E01011953,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",812
37,2021,E01011953,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",4
38,2021,E01011953,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4
39,2021,E01011953,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",5
40,2021,E01011991,2021 super output areas - lower layer,151,Total: All households,754
41,2021,E01011991,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",748
42,2021,E01011991,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",3
43,2021,E01011991,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",0
44,2021,E01011991,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",3
45,2021,E01011992,2021 super output areas - lower layer,151,Total: All households,849
46,2021,E01011992,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",818
47,2021,E01011992,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",13
48,2021,E01011992,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3
49,2021,E01011992,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",15
50,2021,E01011993,2021 super output areas - lower layer,151,Total: All households,853
51,2021,E01011993,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",846
52,2021,E01011993,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",3
53,2021,E01011993,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",0
54,2021,E01011993,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",4
55,2021,E01011994,2021 super output areas - lower layer,151,Total: All households,646
56,2021,E01011994,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",623
57,2021,E01011994,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",7
58,2021,E01011994,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",5
59,2021,E01011994,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",11
60,2021,E01011955,2021 super output areas - lower layer,151,Total: All households,582
61,2021,E01011955,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",551
62,2021,E01011955,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",14
63,2021,E01011955,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4
64,2021,E01011955,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",13
65,2021,E01011957,2021 super output areas - lower layer,151,Total: All households,542
66,2021,E01011957,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",526
67,2021,E01011957,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",4
68,2021,E01011957,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",5
69,2021,E01011957,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",7
70,2021,E01032540,2021 super output areas - lower layer,151,Total: All households,455
71,2021,E01032540,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",437
72,2021,E01032540,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",8
73,2021,E01032540,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1
74,2021,E01032540,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",9
75,2021,E01032541,2021 super output areas - lower layer,151,Total: All households,979
76,2021,E01032541,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",972
77,2021,E01032541,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",4
78,2021,E01032541,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",0
79,2021,E01032541,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",3
80,2021,E01033466,2021 super output areas - lower layer,151,Total: All households,982
81,2021,E01033466,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",952
82,2021,E01033466,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",4
83,2021,E01033466,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",6
84,2021,E01033466,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",20
85,2021,E01011951,2021 super output areas - lower layer,151,Total: All households,639
86,2021,E01011951,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",619
87,2021,E01011951,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",2
88,2021,E01011951,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3
89,2021,E01011951,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",15
90,2021,E01011964,2021 super output areas - lower layer,151,Total: All households,494
91,2021,E01011964,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",451
92,2021,E01011964,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",33
93,2021,E01011964,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4
94,2021,E01011964,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",6
95,2021,E01011967,2021 super output areas - lower layer,151,Total: All households,531
96,2021,E01011967,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",523
97,2021,E01011967,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",7
98,2021,E01011967,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1
99,2021,E01011967,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",0
100,2021,E01011999,2021 super output areas - lower layer,151,Total: All households,858
101,2021,E01011999,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",822
102,2021,E01011999,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",9
103,2021,E01011999,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",5
104,2021,E01011999,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",22
105,2021,E01012000,2021 super output areas - lower layer,151,Total: All households,720
106,2021,E01012000,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",690
107,2021,E01012000,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",5
108,2021,E01012000,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",6
109,2021,E01012000,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",19
110,2021,E01011950,2021 super output areas - lower layer,151,Total: All households,554
111,2021,E01011950,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",524
112,2021,E01011950,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1
113,2021,E01011950,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3
114,2021,E01011950,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",26
115,2021,E01011986,2021 super output areas - lower layer,151,Total: All households,536
116,2021,E01011986,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",527
117,2021,E01011986,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",2
118,2021,E01011986,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4
119,2021,E01011986,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",3
120,2021,E01011987,2021 super output areas - lower layer,151,Total: All households,606
121,2021,E01011987,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",592
122,2021,E01011987,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1
123,2021,E01011987,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1
124,2021,E01011987,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",12
125,2021,E01012001,2021 super output areas - lower layer,151,Total: All households,951
126,2021,E01012001,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",881
127,2021,E01012001,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",10
128,2021,E01012001,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",17
129,2021,E01012001,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",43
130,2021,E01011949,2021 super output areas - lower layer,151,Total: All households,757
131,2021,E01011949,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",741
132,2021,E01011949,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",4
133,2021,E01011949,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4
134,2021,E01011949,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",8
135,2021,E01011980,2021 super output areas - lower layer,151,Total: All households,774
136,2021,E01011980,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",765
137,2021,E01011980,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",3
138,2021,E01011980,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2
139,2021,E01011980,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",4
140,2021,E01011981,2021 super output areas - lower layer,151,Total: All households,696
141,2021,E01011981,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",685
142,2021,E01011981,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",2
