,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
0,2021,E01015226,2021 super output areas - lower layer,151,Total: All households,613
1,2021,E01015226,2021 super output areas - lower layer,151,One-person household,158
2,2021,E01015226,2021 super output areas - lower layer,151,Multi-person household,455
3,2021,E01015226,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
4,2021,E01015226,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),234
5,2021,E01015226,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),110
6,2021,E01015226,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),93
7,2021,E01015226,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),7
8,2021,E01015227,2021 super output areas - lower layer,151,Total: All households,632
9,2021,E01015227,2021 super output areas - lower layer,151,One-person household,142
10,2021,E01015227,2021 super output areas - lower layer,151,Multi-person household,490
11,2021,E01015227,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,9
12,2021,E01015227,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),230
13,2021,E01015227,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),148
14,2021,E01015227,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),100
15,2021,E01015227,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
16,2021,E01015228,2021 super output areas - lower layer,151,Total: All households,758
17,2021,E01015228,2021 super output areas - lower layer,151,One-person household,347
18,2021,E01015228,2021 super output areas - lower layer,151,Multi-person household,411
19,2021,E01015228,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,9
20,2021,E01015228,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),177
21,2021,E01015228,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),136
22,2021,E01015228,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),86
23,2021,E01015228,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
24,2021,E01015230,2021 super output areas - lower layer,151,Total: All households,636
25,2021,E01015230,2021 super output areas - lower layer,151,One-person household,171
26,2021,E01015230,2021 super output areas - lower layer,151,Multi-person household,465
27,2021,E01015230,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,16
28,2021,E01015230,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),240
29,2021,E01015230,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),103
30,2021,E01015230,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),104
31,2021,E01015230,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
32,2021,E01015202,2021 super output areas - lower layer,151,Total: All households,597
33,2021,E01015202,2021 super output areas - lower layer,151,One-person household,132
34,2021,E01015202,2021 super output areas - lower layer,151,Multi-person household,465
35,2021,E01015202,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,13
36,2021,E01015202,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),200
37,2021,E01015202,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),160
38,2021,E01015202,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),86
39,2021,E01015202,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),6
40,2021,E01015203,2021 super output areas - lower layer,151,Total: All households,539
41,2021,E01015203,2021 super output areas - lower layer,151,One-person household,124
42,2021,E01015203,2021 super output areas - lower layer,151,Multi-person household,415
43,2021,E01015203,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
44,2021,E01015203,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),191
45,2021,E01015203,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),117
46,2021,E01015203,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),94
47,2021,E01015203,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
48,2021,E01015204,2021 super output areas - lower layer,151,Total: All households,657
49,2021,E01015204,2021 super output areas - lower layer,151,One-person household,202
50,2021,E01015204,2021 super output areas - lower layer,151,Multi-person household,455
51,2021,E01015204,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,18
52,2021,E01015204,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),149
53,2021,E01015204,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),170
54,2021,E01015204,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),99
55,2021,E01015204,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),19
56,2021,E01015205,2021 super output areas - lower layer,151,Total: All households,639
57,2021,E01015205,2021 super output areas - lower layer,151,One-person household,176
58,2021,E01015205,2021 super output areas - lower layer,151,Multi-person household,463
59,2021,E01015205,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,12
60,2021,E01015205,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),169
61,2021,E01015205,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),167
62,2021,E01015205,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),113
63,2021,E01015205,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
64,2021,E01015206,2021 super output areas - lower layer,151,Total: All households,641
65,2021,E01015206,2021 super output areas - lower layer,151,One-person household,198
66,2021,E01015206,2021 super output areas - lower layer,151,Multi-person household,443
67,2021,E01015206,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
68,2021,E01015206,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),160
69,2021,E01015206,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),175
70,2021,E01015206,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),94
71,2021,E01015206,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
72,2021,E01015190,2021 super output areas - lower layer,151,Total: All households,839
73,2021,E01015190,2021 super output areas - lower layer,151,One-person household,243
74,2021,E01015190,2021 super output areas - lower layer,151,Multi-person household,596
75,2021,E01015190,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,15
76,2021,E01015190,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),253
77,2021,E01015190,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),198
78,2021,E01015190,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),126
79,2021,E01015190,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
80,2021,E01015191,2021 super output areas - lower layer,151,Total: All households,679
81,2021,E01015191,2021 super output areas - lower layer,151,One-person household,178
82,2021,E01015191,2021 super output areas - lower layer,151,Multi-person household,501
83,2021,E01015191,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,14
84,2021,E01015191,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),174
85,2021,E01015191,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),198
86,2021,E01015191,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),112
87,2021,E01015191,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
88,2021,E01015192,2021 super output areas - lower layer,151,Total: All households,614
89,2021,E01015192,2021 super output areas - lower layer,151,One-person household,135
90,2021,E01015192,2021 super output areas - lower layer,151,Multi-person household,479
91,2021,E01015192,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
92,2021,E01015192,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),181
93,2021,E01015192,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),176
94,2021,E01015192,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),108
95,2021,E01015192,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
96,2021,E01015193,2021 super output areas - lower layer,151,Total: All households,572
97,2021,E01015193,2021 super output areas - lower layer,151,One-person household,149
98,2021,E01015193,2021 super output areas - lower layer,151,Multi-person household,423
99,2021,E01015193,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,19
100,2021,E01015193,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),160
101,2021,E01015193,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),134
