,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E01025391,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,78
1,2021,E01025391,2021 super output areas - lower layer,151,One-person household: Other,147
2,2021,E01025391,2021 super output areas - lower layer,151,Single family household,419
3,2021,E01025391,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,31
4,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,173
5,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,60
6,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,75
7,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,38
8,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,104
9,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,42
10,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,56
11,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,6
12,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Lone parent family,105
13,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,72
14,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,33
15,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Other single family household,6
16,2021,E01025391,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,6
17,2021,E01025391,2021 super output areas - lower layer,151,Other household types,17
18,2021,E01025391,2021 super output areas - lower layer,151,Other household types: With dependent children,11
19,2021,E01025391,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",6
20,2021,E01025392,2021 super output areas - lower layer,151,Total: All households,609
21,2021,E01025392,2021 super output areas - lower layer,151,One-person household,249
