,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_10_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All usual residents,1381
1,2021,E01016217,2021 super output areas - lower layer,151,No religion,640
2,2021,E01016217,2021 super output areas - lower layer,151,Christian,571
3,2021,E01016217,2021 super output areas - lower layer,151,Buddhist,5
4,2021,E01016217,2021 super output areas - lower layer,151,Hindu,25
5,2021,E01016217,2021 super output areas - lower layer,151,Jewish,1
6,2021,E01016217,2021 super output areas - lower layer,151,Muslim,14
7,2021,E01016217,2021 super output areas - lower layer,151,Sikh,12
8,2021,E01016217,2021 super output areas - lower layer,151,Other religion,10
9,2021,E01016217,2021 super output areas - lower layer,151,Not answered,103
10,2021,E01016218,2021 super output areas - lower layer,151,Total: All usual residents,1390
11,2021,E01016218,2021 super output areas - lower layer,151,No religion,609
12,2021,E01016218,2021 super output areas - lower layer,151,Christian,647
13,2021,E01016218,2021 super output areas - lower layer,151,Buddhist,11
14,2021,E01016218,2021 super output areas - lower layer,151,Hindu,11
15,2021,E01016218,2021 super output areas - lower layer,151,Jewish,2
16,2021,E01016218,2021 super output areas - lower layer,151,Muslim,21
17,2021,E01016218,2021 super output areas - lower layer,151,Sikh,1
18,2021,E01016218,2021 super output areas - lower layer,151,Other religion,5
19,2021,E01016218,2021 super output areas - lower layer,151,Not answered,83
20,2021,E01016231,2021 super output areas - lower layer,151,Total: All usual residents,1953
21,2021,E01016231,2021 super output areas - lower layer,151,No religion,839
22,2021,E01016231,2021 super output areas - lower layer,151,Christian,851
23,2021,E01016231,2021 super output areas - lower layer,151,Buddhist,15
24,2021,E01016231,2021 super output areas - lower layer,151,Hindu,46
25,2021,E01016231,2021 super output areas - lower layer,151,Jewish,2
26,2021,E01016231,2021 super output areas - lower layer,151,Muslim,52
27,2021,E01016231,2021 super output areas - lower layer,151,Sikh,20
28,2021,E01016231,2021 super output areas - lower layer,151,Other religion,8
29,2021,E01016231,2021 super output areas - lower layer,151,Not answered,120
30,2021,E01016232,2021 super output areas - lower layer,151,Total: All usual residents,1432
31,2021,E01016232,2021 super output areas - lower layer,151,No religion,629
32,2021,E01016232,2021 super output areas - lower layer,151,Christian,654
33,2021,E01016232,2021 super output areas - lower layer,151,Buddhist,13
34,2021,E01016232,2021 super output areas - lower layer,151,Hindu,14
35,2021,E01016232,2021 super output areas - lower layer,151,Jewish,3
36,2021,E01016232,2021 super output areas - lower layer,151,Muslim,17
37,2021,E01016232,2021 super output areas - lower layer,151,Sikh,14
38,2021,E01016232,2021 super output areas - lower layer,151,Other religion,6
39,2021,E01016232,2021 super output areas - lower layer,151,Not answered,82
