,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All households,573
1,2021,E01016217,2021 super output areas - lower layer,151,One-person household,141
2,2021,E01016217,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,53
3,2021,E01016217,2021 super output areas - lower layer,151,One-person household: Other,88
4,2021,E01016217,2021 super output areas - lower layer,151,Single family household,393
5,2021,E01016217,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,35
6,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,206
7,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,81
8,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,95
9,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,30
10,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,74
11,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,49
12,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,20
13,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,5
14,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Lone parent family,75
15,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,46
16,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,29
17,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Other single family household,3
18,2021,E01016217,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,3
19,2021,E01016217,2021 super output areas - lower layer,151,Other household types,39
20,2021,E01016217,2021 super output areas - lower layer,151,Other household types: With dependent children,14
21,2021,E01016217,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",25
22,2021,E01016218,2021 super output areas - lower layer,151,Total: All households,633
23,2021,E01016218,2021 super output areas - lower layer,151,One-person household,243
24,2021,E01016218,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,102
25,2021,E01016218,2021 super output areas - lower layer,151,One-person household: Other,141
26,2021,E01016218,2021 super output areas - lower layer,151,Single family household,360
27,2021,E01016218,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,39
28,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,184
29,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,68
30,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,87
31,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,29
32,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,76
33,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,41
34,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,31
35,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,4
36,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Lone parent family,59
37,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,22
38,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,37
39,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Other single family household,2
40,2021,E01016218,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,2
41,2021,E01016218,2021 super output areas - lower layer,151,Other household types,30
42,2021,E01016218,2021 super output areas - lower layer,151,Other household types: With dependent children,14
43,2021,E01016218,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",16
44,2021,E01016231,2021 super output areas - lower layer,151,Total: All households,734
45,2021,E01016231,2021 super output areas - lower layer,151,One-person household,169
46,2021,E01016231,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,55
47,2021,E01016231,2021 super output areas - lower layer,151,One-person household: Other,114
48,2021,E01016231,2021 super output areas - lower layer,151,Single family household,485
49,2021,E01016231,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,39
50,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,258
51,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,78
52,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,135
53,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,45
54,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,94
55,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,44
56,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,47
57,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,3
58,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Lone parent family,91
59,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,57
60,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,34
61,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Other single family household,3
62,2021,E01016231,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,3
63,2021,E01016231,2021 super output areas - lower layer,151,Other household types,80
64,2021,E01016231,2021 super output areas - lower layer,151,Other household types: With dependent children,31
65,2021,E01016231,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",49
66,2021,E01016232,2021 super output areas - lower layer,151,Total: All households,593
67,2021,E01016232,2021 super output areas - lower layer,151,One-person household,165
68,2021,E01016232,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,66
69,2021,E01016232,2021 super output areas - lower layer,151,One-person household: Other,99
70,2021,E01016232,2021 super output areas - lower layer,151,Single family household,383
71,2021,E01016232,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,54
72,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,197
73,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,70
74,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,89
75,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,38
76,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,72
77,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,41
78,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,27
79,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,4
80,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Lone parent family,57
81,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,32
82,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,25
83,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Other single family household,3
84,2021,E01016232,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,3
85,2021,E01016232,2021 super output areas - lower layer,151,Other household types,45
86,2021,E01016232,2021 super output areas - lower layer,151,Other household types: With dependent children,14
87,2021,E01016232,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",31
88,2021,E01016212,2021 super output areas - lower layer,151,Total: All households,492
89,2021,E01016212,2021 super output areas - lower layer,151,One-person household,91
90,2021,E01016212,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,51
91,2021,E01016212,2021 super output areas - lower layer,151,One-person household: Other,40
92,2021,E01016212,2021 super output areas - lower layer,151,Single family household,348
93,2021,E01016212,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,38
94,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,172
95,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,44
96,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,99
97,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,29
98,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,50
99,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,17
100,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,29
101,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,4
102,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Lone parent family,87
103,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,53
104,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,34
105,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Other single family household,1
106,2021,E01016212,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,1
107,2021,E01016212,2021 super output areas - lower layer,151,Other household types,53
108,2021,E01016212,2021 super output areas - lower layer,151,Other household types: With dependent children,18
109,2021,E01016212,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",35
110,2021,E01016216,2021 super output areas - lower layer,151,Total: All households,552
111,2021,E01016216,2021 super output areas - lower layer,151,One-person household,155
112,2021,E01016216,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,59
113,2021,E01016216,2021 super output areas - lower layer,151,One-person household: Other,96
114,2021,E01016216,2021 super output areas - lower layer,151,Single family household,366
115,2021,E01016216,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,39
116,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,196
117,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,62
118,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,101
119,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,33
120,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,67
121,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,35
122,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,29
123,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,3
124,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Lone parent family,61
125,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,34
126,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,27
127,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Other single family household,3
128,2021,E01016216,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,3
129,2021,E01016216,2021 super output areas - lower layer,151,Other household types,31
130,2021,E01016216,2021 super output areas - lower layer,151,Other household types: With dependent children,13
131,2021,E01016216,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",18
132,2021,E01016219,2021 super output areas - lower layer,151,Total: All households,542
133,2021,E01016219,2021 super output areas - lower layer,151,One-person household,143
134,2021,E01016219,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,90
135,2021,E01016219,2021 super output areas - lower layer,151,One-person household: Other,53
136,2021,E01016219,2021 super output areas - lower layer,151,Single family household,363
137,2021,E01016219,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,77
138,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,184
139,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,55
140,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,79
141,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,50
142,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,47
143,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,23
144,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,20
145,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,4
146,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Lone parent family,50
147,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,26
148,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,24
149,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Other single family household,5
150,2021,E01016219,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,5
151,2021,E01016219,2021 super output areas - lower layer,151,Other household types,36
152,2021,E01016219,2021 super output areas - lower layer,151,Other household types: With dependent children,12
153,2021,E01016219,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",24
154,2021,E01016220,2021 super output areas - lower layer,151,Total: All households,574
155,2021,E01016220,2021 super output areas - lower layer,151,One-person household,181
156,2021,E01016220,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,47
157,2021,E01016220,2021 super output areas - lower layer,151,One-person household: Other,134
158,2021,E01016220,2021 super output areas - lower layer,151,Single family household,346
159,2021,E01016220,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,23
160,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,163
161,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,47
162,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,96
163,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,20
164,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,77
165,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,42
166,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,33
167,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,2
168,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Lone parent family,77
169,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,51
170,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,26
171,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Other single family household,6
172,2021,E01016220,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,6
173,2021,E01016220,2021 super output areas - lower layer,151,Other household types,47
174,2021,E01016220,2021 super output areas - lower layer,151,Other household types: With dependent children,19
175,2021,E01016220,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",28
176,2021,E01016221,2021 super output areas - lower layer,151,Total: All households,571
177,2021,E01016221,2021 super output areas - lower layer,151,One-person household,192
178,2021,E01016221,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,71
179,2021,E01016221,2021 super output areas - lower layer,151,One-person household: Other,121
180,2021,E01016221,2021 super output areas - lower layer,151,Single family household,348
181,2021,E01016221,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,32
182,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,193
183,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,69
184,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,93
185,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,31
186,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,65
187,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,40
188,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,22
189,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,3
190,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Lone parent family,55
191,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,32
192,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,23
193,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Other single family household,3
194,2021,E01016221,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,3
195,2021,E01016221,2021 super output areas - lower layer,151,Other household types,31
196,2021,E01016221,2021 super output areas - lower layer,151,Other household types: With dependent children,14
197,2021,E01016221,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",17
198,2021,E01016206,2021 super output areas - lower layer,151,Total: All households,854
199,2021,E01016206,2021 super output areas - lower layer,151,One-person household,243
200,2021,E01016206,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,135
201,2021,E01016206,2021 super output areas - lower layer,151,One-person household: Other,108
202,2021,E01016206,2021 super output areas - lower layer,151,Single family household,571
203,2021,E01016206,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,168
204,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,270
205,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,77
206,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,143
207,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,50
208,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,64
209,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,40
210,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,23
211,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,1
212,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Lone parent family,65
213,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,35
214,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,30
215,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Other single family household,4
216,2021,E01016206,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,4
217,2021,E01016206,2021 super output areas - lower layer,151,Other household types,40
218,2021,E01016206,2021 super output areas - lower layer,151,Other household types: With dependent children,16
219,2021,E01016206,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",24
220,2021,E01016208,2021 super output areas - lower layer,151,Total: All households,908
221,2021,E01016208,2021 super output areas - lower layer,151,One-person household,283
222,2021,E01016208,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,126
