,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01002564,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,1
1,2021,E01002564,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,5
2,2021,E01002564,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,3
3,2021,E01002564,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,2
4,2021,E01002564,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,8
5,2021,E01002564,2021 super output areas - lower layer,151,Economically inactive,500
6,2021,E01002564,2021 super output areas - lower layer,151,Economically inactive: Retired,174
7,2021,E01002564,2021 super output areas - lower layer,151,Economically inactive: Student,106
8,2021,E01002564,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,87
9,2021,E01002564,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,76
10,2021,E01002564,2021 super output areas - lower layer,151,Economically inactive: Other,57
11,2021,E01033081,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1312
12,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students),932
13,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,871
14,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,699
15,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,124
16,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,575
17,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,28
18,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,9
19,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,19
20,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,144
21,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,72
22,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,72
23,2021,E01033081,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,61
24,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student,23
25,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,14
26,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,11
27,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,10
28,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
29,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
30,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
31,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
32,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,3
33,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
34,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,3
35,2021,E01033081,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,9
36,2021,E01033081,2021 super output areas - lower layer,151,Economically inactive,357
37,2021,E01033081,2021 super output areas - lower layer,151,Economically inactive: Retired,130
38,2021,E01033081,2021 super output areas - lower layer,151,Economically inactive: Student,53
39,2021,E01033081,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,63
40,2021,E01033081,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,70
41,2021,E01033081,2021 super output areas - lower layer,151,Economically inactive: Other,41
42,2021,E01033082,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1053
43,2021,E01033082,2021 super output areas - lower layer,151,Economically active (excluding full-time students),621
44,2021,E01033082,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,556
45,2021,E01033082,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,412
46,2021,E01033082,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,109
