,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01032019,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
1,2021,E01032019,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",40
2,2021,E01032019,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",40
3,2021,E01032019,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
4,2021,E01032019,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,136
5,2021,E01032019,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,135
6,2021,E01032019,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
7,2021,E01032019,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,132
8,2021,E01032019,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,132
9,2021,E01032019,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
10,2021,E01032020,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1233
11,2021,E01032020,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,341
12,2021,E01032020,2021 super output areas - lower layer,151,Married or in a registered civil partnership,673
13,2021,E01032020,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,671
14,2021,E01032020,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,666
15,2021,E01032020,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,5
16,2021,E01032020,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
17,2021,E01032020,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
18,2021,E01032020,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
19,2021,E01032020,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",17
20,2021,E01032020,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",17
21,2021,E01032020,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
22,2021,E01032020,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,115
23,2021,E01032020,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,115
24,2021,E01032020,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
25,2021,E01032020,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,87
26,2021,E01032020,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,86
27,2021,E01032020,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,1
