,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01028783,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,19
1,2021,E01028783,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,146
2,2021,E01028783,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,71
3,2021,E01028783,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,75
4,2021,E01028783,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,21
5,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student,8
6,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,7
7,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,7
8,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,6
9,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
10,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
11,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
12,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
13,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
14,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
15,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
16,2021,E01028783,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,1
17,2021,E01028783,2021 super output areas - lower layer,151,Economically inactive,559
18,2021,E01028783,2021 super output areas - lower layer,151,Economically inactive: Retired,414
19,2021,E01028783,2021 super output areas - lower layer,151,Economically inactive: Student,30
20,2021,E01028783,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,33
21,2021,E01028783,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,54
22,2021,E01028783,2021 super output areas - lower layer,151,Economically inactive: Other,28
23,2021,E01028795,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1383
24,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students),871
25,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,845
26,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,611
27,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,152
28,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,459
29,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,41
30,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,7
31,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,34
32,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,193
33,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,93
34,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,100
35,2021,E01028795,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,26
36,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student,18
37,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,18
38,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,17
39,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,16
40,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
41,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
42,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
43,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
44,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
45,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,1
46,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
47,2021,E01028795,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,0
48,2021,E01028795,2021 super output areas - lower layer,151,Economically inactive,494
49,2021,E01028795,2021 super output areas - lower layer,151,Economically inactive: Retired,328
50,2021,E01028795,2021 super output areas - lower layer,151,Economically inactive: Student,51
51,2021,E01028795,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,62
52,2021,E01028795,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,31
53,2021,E01028795,2021 super output areas - lower layer,151,Economically inactive: Other,22
54,2021,E01028796,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1122
55,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students),608
56,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,591
57,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,451
58,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,121
59,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,330
60,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,18
61,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,4
62,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,14
63,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,122
64,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,55
65,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,67
66,2021,E01028796,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,17
67,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student,15
68,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,9
69,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,9
70,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,8
71,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
72,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
73,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
74,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
75,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
76,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
77,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
78,2021,E01028796,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,6
79,2021,E01028796,2021 super output areas - lower layer,151,Economically inactive,499
80,2021,E01028796,2021 super output areas - lower layer,151,Economically inactive: Retired,317
81,2021,E01028796,2021 super output areas - lower layer,151,Economically inactive: Student,81
82,2021,E01028796,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,41
83,2021,E01028796,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,32
84,2021,E01028796,2021 super output areas - lower layer,151,Economically inactive: Other,28
